Date,NFLX,KHC,GS,USB,CMCSA,COF,DIS,CAT,TTWO,SPGI,D,GWW,KMB,OXY,CVX,CI,CMI,UNP,TWTR,ADI
2018-11-15,290.05999755859375,47.25579833984375,195.2017974853516,50.81851196289063,36.88698959350586,86.52001190185547,114.8055419921875,122.91857147216795,113.05999755859376,177.69090270996094,66.98979187011719,295.9645690917969,104.12623596191406,65.09464263916016,107.9224624633789,212.7045135498047,139.9117431640625,144.9472198486328,33.150001525878906,86.14823150634766
2018-11-16,286.2099914550781,47.33760452270508,193.64968872070312,51.06023788452149,36.982818603515625,85.04501342773438,113.90364074707031,123.43145751953124,113.93000030517578,177.91656494140625,67.13570404052734,300.26715087890625,104.57735443115234,65.80308532714844,109.86959838867188,213.6241149902344,139.57962036132812,144.93763732910156,33.669998168945305,85.82212829589844
2018-11-19,270.60000610351557,47.1649055480957,189.9131164550781,51.13461685180664,36.58990097045898,85.1323471069336,113.14878845214844,119.6513900756836,106.0,173.9427947998047,67.87448120117189,294.9880676269531,103.80667114257812,65.78515625,110.2018051147461,211.09523010253903,138.26078796386722,144.1910400390625,31.979999542236328,82.0240249633789
2018-11-20,266.98001098632807,46.30140686035156,183.3214263916016,50.30716323852539,35.22903823852539,83.46327209472656,109.6686553955078,116.12774658203124,104.72000122070312,172.1963348388672,68.09336853027344,287.1371765136719,104.88750457763672,63.04110717773438,107.13807678222656,207.686767578125,135.84132385253906,135.49974060058594,31.059999465942386,85.38094329833984
2018-11-21,262.1300048828125,46.50137710571289,184.5286407470703,49.90739059448242,35.94779968261719,83.88053894042969,110.80582427978516,117.64739227294922,106.83999633789062,174.29603576660156,66.89858245849611,292.4839172363281,104.01343536376952,64.63730621337889,108.4946060180664,209.61590576171875,137.57765197753906,137.9310302734375,31.61000061035156,86.01396179199219
2018-11-23,258.82000732421875,46.39230346679688,181.17530822753903,49.75863265991211,35.832801818847656,83.09452056884766,109.87451934814452,116.1752471923828,105.5,171.46044921875,66.67057037353516,288.0750732421875,106.03411865234376,62.61964416503906,104.8310546875,211.0652618408203,137.39735412597656,137.39495849609378,31.1200008392334,85.01646423339844
2018-11-26,261.42999267578125,46.41957473754883,186.1957092285156,50.35364532470703,36.19697570800781,85.36524200439453,110.33527374267578,118.53067779541016,110.44000244140624,174.060546875,67.4822998046875,297.7339782714844,106.22209930419922,63.34599304199219,106.1045379638672,216.18295288085938,139.65553283691406,136.64839172363278,32.81999969482422,86.38801574707031
2018-11-27,266.6300048828125,47.08309936523438,185.5346527099609,49.944580078125,36.76239776611328,85.5787353515625,111.65870666503906,118.34070587158205,109.55999755859376,174.1982879638672,67.59173583984375,294.37896728515625,108.50593566894531,62.21609878540039,106.3167724609375,216.7027130126953,137.7484130859375,141.0706024169922,32.610000610351555,85.91805267333984
2018-11-28,282.6499938964844,46.5195541381836,190.03765869140625,50.47452163696289,37.433250427246094,87.73299407958984,113.8154067993164,124.20076751708984,110.62999725341795,180.2496032714844,66.87122344970703,301.3789978027344,107.1713409423828,63.40878295898438,109.02059936523438,221.6205139160156,140.9553985595703,145.47366333007812,32.72999954223633,87.48019409179688
2018-11-29,288.75,46.52864456176758,187.4403533935547,50.24208450317383,37.77824783325195,86.23859405517578,114.31537628173828,123.6878890991211,111.91000366210938,177.45518493652344,67.26340484619139,300.87628173828125,108.0360107421875,63.58811950683594,109.67579650878906,222.420166015625,140.61384582519528,144.8000946044922,31.29999923706055,86.32304382324219
2018-11-30,286.1300048828125,46.46502304077149,183.43853759765625,50.632568359375,37.38533020019531,87.02461242675781,113.21741485595705,128.8546142578125,109.66999816894531,179.9248809814453,67.94742584228516,303.6318054199219,108.43074798583984,63.01420593261719,109.75885772705078,223.2797698974609,143.3274383544922,147.9755401611328,31.45000076293945,88.63733673095703
2018-12-03,290.29998779296875,46.73770523071289,184.3428039550781,50.5767822265625,37.51949691772461,87.79122161865234,113.46248626708984,131.96983337402344,103.45999908447266,182.2273101806641,68.52202606201172,306.6773986816406,106.38186645507812,63.955787658691406,111.35531616210938,224.73910522460938,144.66526794433594,151.1990966796875,33.65999984741211,90.1705551147461
2018-12-04,275.32998657226557,45.4288330078125,177.30116271972656,48.90328979492188,36.12030029296875,82.37643432617188,110.64897918701172,122.8236083984375,101.69000244140624,174.7689971923828,68.69532775878906,290.63726806640625,105.7427749633789,62.476158142089844,108.19007873535156,217.74224853515625,138.87750244140622,147.2538299560547,32.560001373291016,87.21019744873047
2018-12-06,282.8800048828125,45.01071548461914,177.08950805664062,48.66156005859375,36.30239486694336,82.10472106933594,112.08024597167969,121.92132568359376,106.1999969482422,170.70530700683594,68.96739196777344,289.64141845703125,107.07037353515624,60.54816055297852,106.96275329589844,214.19384765625,135.00634765625,145.95477294921875,32.959999084472656,86.33269500732422
2018-12-07,265.1400146484375,44.27446746826172,172.83758544921875,48.12231826782226,35.85196304321289,80.22216796875,110.62799835205078,117.3434600830078,102.66999816894531,166.4250946044922,69.73287200927734,279.83746337890625,107.6298599243164,60.36671447753906,106.57515716552734,206.01751708984372,131.50526428222656,141.88446044921875,32.830001831054695,83.33374786376953
2018-12-10,269.70001220703125,43.87454223632813,172.029541015625,47.02524948120117,35.79446029663086,80.00868225097656,110.50943756103516,117.19149780273438,105.23999786376952,166.40541076660156,70.34156799316406,275.85397338867193,107.81002807617188,58.46155166625977,106.06763458251952,205.98753356933597,129.3134765625,142.45216369628906,33.43000030517578,85.3201904296875
2018-12-11,265.32000732421875,43.97452926635742,170.0767364501953,46.59757995605469,35.305702209472656,78.95095825195312,110.6181182861328,117.04901885986328,105.41999816894531,164.1226806640625,70.32312774658203,277.22695922851557,109.77296447753906,58.69742202758789,106.55670166015624,205.84759521484372,127.52022552490234,142.25973510742188,34.450000762939446,85.4744644165039
2018-12-12,274.8800048828125,43.86544799804688,169.98052978515625,46.60688400268555,35.43987274169922,79.61083221435547,110.85521697998048,119.07202911376952,104.19000244140624,166.43495178222656,69.41007995605469,278.26144409179693,108.02812957763672,59.341552734375,106.69512939453124,207.5968017578125,129.0098876953125,141.77862548828125,36.25,85.89875793457031
2018-12-13,276.01998901367193,44.05632781982422,169.23019409179688,45.73293685913086,35.22903823852539,78.00968170166016,112.02096557617188,119.57540893554688,105.9000015258789,166.8186798095703,70.13867950439453,276.14401245117193,112.27642822265624,60.49372482299805,106.9904327392578,211.8548889160156,127.58663940429688,140.335205078125,35.88999938964844,85.3009033203125
2018-12-14,266.83999633789057,43.13829803466797,166.1999969482422,45.3238639831543,34.826526641845696,76.3988265991211,110.8453369140625,120.40169525146484,103.45999908447266,163.945556640625,70.9410400390625,274.9838256835937,111.34711456298828,59.06030654907226,105.04330444335938,205.27783203125,126.98890686035156,137.18867492675778,35.86999893188477,84.15339660644531
2018-12-17,262.79998779296875,42.55657577514648,161.62100219726562,44.570796966552734,34.701942443847656,74.63273620605469,109.28441619873048,118.2172393798828,102.19000244140624,163.62086486816406,68.24802398681639,275.0805053710937,108.27468872070312,58.16216278076172,103.7698211669922,198.57086181640625,124.7212371826172,134.33076477050778,33.43000030517578,84.19197845458984
2018-12-18,270.94000244140625,41.94758987426758,164.978271484375,43.93857955932617,34.16526412963867,73.95344543457031,108.12853240966795,118.02728271484376,103.43000030517578,165.2935791015625,67.86988067626953,273.48516845703125,107.57295989990234,57.28215408325195,101.26901245117188,191.97381591796875,124.61688232421876,134.50395202636722,33.740001678466804,84.90554809570312
2018-12-19,266.76998901367193,40.984107971191406,162.8138427734375,42.97167205810547,33.724422454833984,72.45904541015625,107.9013214111328,116.18475341796876,103.0500030517578,164.3292999267578,68.34946441650389,269.20196533203125,107.99019622802734,56.46565628051758,99.50645446777344,193.2132568359375,124.1898956298828,131.72305297851562,32.93000030517578,80.70124816894531
2018-12-20,260.57998657226557,40.76596450805664,162.00579833984375,42.55330276489258,33.178165435791016,72.28437805175781,105.70812225341795,115.44393157958984,102.0999984741211,162.90255737304688,69.0042724609375,266.02108764648443,108.17037963867188,55.0050163269043,96.87646484375,179.7193145751953,123.44984436035156,129.59645080566406,29.290000915527344,79.7851791381836
2018-12-21,246.38999938964844,40.03881454467773,153.96368408203125,41.47482299804688,32.34439468383789,70.24655914306639,102.9616928100586,114.03826904296876,101.37000274658205,159.00613403320312,69.06884002685547,263.18817138671875,109.953125,54.415321350097656,96.16588592529295,181.21864318847656,121.65658569335938,127.53721618652344,27.309999465942386,79.38018035888672
2018-12-24,233.8800048828125,38.666316986083984,150.40438842773438,40.6845588684082,31.69271469116211,68.68422698974611,99.13841247558594,111.07500457763672,98.76000213623048,156.44786071777344,65.59188079833984,257.59970092773443,101.32379150390624,51.81159210205078,93.19444274902344,177.93011474609375,119.06632995605469,123.37068176269531,26.45000076293945,77.54801940917969
2018-12-26,253.6699981689453,39.34801483154297,156.7341766357422,42.20000457763672,32.718151092529304,72.20674896240234,104.55225372314452,118.49267578125,104.62999725341795,162.2728271484375,66.68015289306639,269.41473388671875,105.02207946777344,54.977806091308594,99.10041046142578,187.5458068847656,124.36071014404295,130.8858642578125,28.65999984741211,81.32803344726562
2018-12-27,255.57000732421875,39.77521896362305,159.119873046875,42.44173812866211,33.034412384033196,72.76957702636719,105.2339096069336,120.30672454833984,106.1500015258789,166.4250946044922,67.55630493164061,272.58602905273443,107.03244018554688,55.12295913696289,100.88143157958984,192.7034912109375,125.79339599609376,131.96359252929688,28.68000030517578,82.3116226196289
2018-12-28,256.07998657226557,39.6025276184082,156.83038330078125,42.376121520996094,32.91940689086914,72.44935607910156,106.00450134277344,119.29997253417969,104.56999969482422,165.5985870361328,67.56553649902344,272.14126586914057,107.35485076904295,54.85986328125,100.26316833496094,190.564453125,124.92049407958984,131.6171875,28.43000030517578,82.40803527832031
2018-12-31,267.66000366210943,39.12078094482422,160.697509765625,42.83540725708008,32.81339645385742,73.351806640625,108.3261260986328,120.68663787841795,102.94000244140624,167.21226501464844,65.90544128417969,273.00173950195307,108.0470962524414,55.6854362487793,100.39234924316406,189.8347930908203,126.79914093017578,133.01246643066406,28.739999771118164,82.76483154296875
2019-01-02,267.66000366210943,39.39346694946289,165.48812866210938,43.44466018676758,33.121780395507805,74.97237396240234,107.6543426513672,120.03128814697266,104.01000213623048,167.1237030029297,65.647216796875,267.41329956054693,106.00830841064452,56.24791717529297,102.14568328857422,187.0860137939453,126.5524444580078,132.57945251464844,28.809999465942386,82.85160827636719
2019-01-03,271.20001220703125,39.3661994934082,163.06394958496094,42.83540725708008,33.38197708129883,73.9049301147461,105.04621124267578,115.40593719482422,99.1500015258789,161.73165893554688,65.33364868164061,259.1563720703125,104.91776275634766,55.55842971801758,100.1893310546875,185.4867401123047,124.04759979248048,127.67193603515624,27.989999771118164,77.84696197509766
2019-01-04,297.57000732421875,40.43875122070313,168.39329528808594,43.89458084106445,34.509483337402344,77.18485260009766,108.28660583496094,121.7123794555664,101.6999969482422,169.49502563476562,66.59715270996094,269.87881469726557,106.09363555908205,57.34566116333008,102.2656478881836,188.60533142089844,129.19964599609378,132.58906555175778,29.95000076293945,79.73696899414062
2019-01-07,315.3399963378906,41.2022590637207,169.32640075683594,43.68836212158203,34.14328765869141,77.61182403564453,109.22513580322266,121.7883529663086,104.41000366210938,170.85289001464844,65.95156860351561,267.94512939453125,107.5255355834961,58.49783325195313,103.594482421875,186.4163055419922,129.8353271484375,133.41661071777344,31.34000015258789,80.23838806152344
2019-01-08,320.2699890136719,41.23862075805664,168.70111083984375,43.96955871582031,34.42275619506836,77.65061950683594,110.0747528076172,123.2509994506836,107.91999816894531,172.41732788085938,66.71703338623047,269.73379516601557,109.0048599243164,58.96051788330078,103.14231872558594,189.8447570800781,130.17691040039062,145.05990600585938,31.79999923706055,82.19589233398438
2019-01-09,319.9599914550781,41.02047348022461,169.75927734375,44.43821716308594,34.75040817260742,78.1843490600586,111.30966186523438,123.72588348388672,107.45999908447266,170.87255859375,66.60638427734375,270.72967529296875,108.11348724365234,59.67722702026367,104.52653503417969,190.2646026611328,130.43309020996094,144.68463134765625,32.25,84.27875518798828
2019-01-10,324.6600036621094,41.44767379760742,169.30715942382812,44.34449005126953,34.51912307739258,77.58271026611328,111.43809509277344,126.2807388305664,110.0,174.30653381347656,66.31124877929689,275.06112670898443,110.6264190673828,60.04919052124024,104.69263458251952,191.69395446777344,132.19786071777344,148.82232666015625,33.09000015258789,85.44554138183594
2019-01-11,337.5899963378906,41.45676040649414,170.2017822265625,44.4663314819336,34.336021423339844,78.54340362548828,111.28990936279295,125.46395111083984,109.02999877929688,173.1553192138672,64.42059326171875,275.07089233398443,111.13849639892578,60.07640075683594,103.85287475585938,194.5726623535156,132.39714050292972,147.4270477294922,32.86999893188477,86.84375762939453
2019-01-14,332.94000244140625,42.03848648071289,171.92372131347656,44.79439926147461,34.47093963623047,78.98977661132812,111.06268310546876,125.17903137207031,104.9800033569336,174.1786346435547,62.68671798706055,271.88986206054693,110.23763275146484,59.49577331542969,103.0961685180664,191.9638214111328,133.05180358886722,148.08139038085938,32.36999893188477,84.37519073486328
2019-01-15,354.6400146484375,42.63837814331055,173.06846618652344,44.9631233215332,34.528759002685554,79.1062240600586,110.41065216064452,124.1247787475586,106.48999786376952,178.70480346679688,63.5259895324707,283.5018310546875,110.6643524169922,59.44134140014648,103.4653091430664,196.46180725097656,131.78988647460938,146.72459411621094,33.02000045776367,84.48126220703125
2019-01-16,351.3900146484375,42.57475280761719,189.5855407714844,46.03165817260742,34.59621810913086,81.14404296875,109.57091522216795,125.04605102539062,105.93000030517578,182.030517578125,63.60898971557617,279.23797607421875,108.80573272705078,59.096595764160156,102.8008804321289,196.6417236328125,134.13343811035156,146.2338409423828,32.470001220703125,83.89303588867188
2019-01-17,353.19000244140625,42.79290390014648,191.51910400390625,46.63154220581055,34.60585403442383,81.17315673828125,109.66970825195312,127.78136444091795,105.37000274658205,182.34539794921875,63.58132553100586,289.3609924316406,108.45486450195312,59.72258758544922,103.3176498413086,194.4127197265625,137.67253112792972,148.80308532714844,32.84999847412109,85.6384048461914
2019-01-18,339.1000061035156,43.20192337036133,194.83790588378903,47.07208251953125,34.894954681396484,82.45405578613281,109.69934844970705,130.57254028320312,108.26000213623048,185.61212158203125,63.42453384399414,295.2684631347656,110.82556915283205,60.81124877929688,105.54161834716795,194.7425842285156,142.85302734375,152.36341857910156,33.27000045776367,88.09733581542969
2019-01-22,325.1600036621094,42.97468948364258,190.1627197265625,46.99709701538086,33.699989318847656,80.9305648803711,109.26465606689452,126.40492248535156,107.33000183105469,184.28375244140625,63.25852966308594,290.6468811035156,109.27037811279295,59.07845306396485,103.6683120727539,192.9933624267578,138.69721984863278,149.16871643066406,32.25,85.94697570800781
2019-01-23,321.989990234375,42.77472686767578,189.4123687744141,47.362648010253906,35.55026626586914,75.88452911376953,109.77838134765624,126.00347137451172,99.80999755859376,184.58880615234372,64.03324890136719,287.3112487792969,106.34967041015624,58.57948303222656,102.79165649414062,196.83164978027344,136.10697937011722,148.5047607421875,30.96999931335449,85.6866226196289
2019-01-24,326.6700134277344,42.30207061767578,190.27816772460938,47.7000846862793,34.923873901367195,77.80589294433594,109.21526336669922,126.873291015625,101.48999786376952,185.5432586669922,63.75654983520508,276.7338256835937,105.67639923095705,58.951454162597656,104.7480010986328,192.98336791992188,136.52444458007812,154.2879180908203,31.61000061035156,91.36626434326172
2019-01-25,338.04998779296875,42.49295043945313,193.1063690185547,48.14999389648438,34.48057174682617,77.26248931884766,109.7487335205078,130.82106018066406,103.6999969482422,186.2713623046875,63.78422546386719,282.1579284667969,102.52811431884766,60.357643127441406,104.48039245605469,196.1919250488281,139.32344055175778,154.87489318847656,32.900001525878906,94.1819839477539
2019-01-28,335.6600036621094,42.62929153442383,192.1251373291016,48.0562629699707,34.085464477539055,77.12662506103516,109.47211456298828,118.8821792602539,102.38999938964844,185.13983154296875,63.055641174316406,279.35400390625,102.46173095703124,59.94939422607422,103.51144409179688,194.99246215820312,135.50923156738278,153.86451721191406,33.130001068115234,93.86377716064452
2019-01-29,328.8999938964844,42.61111831665039,192.8754730224609,47.85005569458008,34.769683837890625,77.20426177978516,109.56103515625,120.9468765258789,100.80999755859376,183.35888671875,63.35077285766602,286.3443908691406,102.55655670166016,60.312294006347656,103.19768524169922,198.3009796142578,138.88699340820312,154.12432861328125,31.63999938964844,93.54557037353516
2019-01-30,340.6600036621094,42.49295043945313,194.7801971435547,47.84067916870117,34.14328765869141,78.48516845703125,108.80033111572266,124.368896484375,102.5999984741211,185.9761962890625,64.04247283935547,286.26702880859375,102.2910385131836,60.75682830810547,104.28660583496094,199.71034240722656,138.8680419921875,154.74978637695312,32.259998321533196,95.47413635253906
2019-01-31,339.5,43.68366622924805,190.4801788330078,47.95315551757813,35.241886138916016,78.20375061035156,110.17354583740234,127.28433227539062,105.5500030517578,188.5738067626953,64.7802734375,285.59991455078125,105.61949157714844,60.58444595336914,105.8000030517578,199.7203369140625,139.57962036132812,153.06585693359375,33.560001373291016,95.3294906616211
2019-02-01,339.8500061035156,43.410980224609375,189.06607055664062,48.07500839233398,35.453895568847656,78.48516845703125,109.95620727539062,125.13360595703124,104.9499969482422,190.7187805175781,65.45354461669922,282.786376953125,105.96087646484376,61.72754669189453,109.23285675048828,193.9729156494141,139.20011901855472,153.64321899414062,33.189998626708984,96.94949340820312
2019-02-04,351.3399963378906,43.38371276855469,190.20118713378903,48.33745956420898,35.43461990356445,78.98006439208984,110.4501724243164,125.1049346923828,106.3000030517578,191.2895050048828,65.89622497558594,288.7131652832031,106.93760681152344,61.45537948608398,110.49710083007812,191.98382568359372,141.1356658935547,155.04808044433594,33.939998626708984,96.1395034790039
2019-02-05,355.80999755859375,43.75638198852539,190.4801788330078,48.25310134887695,35.80082321166992,78.46575927734375,111.29978942871094,126.1755142211914,107.29000091552734,191.77163696289062,66.33891296386719,290.0474548339844,106.4160614013672,61.05621337890625,110.2571792602539,186.3663330078125,142.15090942382812,155.21168518066406,34.36999893188477,96.8144989013672
2019-02-06,352.19000244140625,43.347354888916016,189.1430206298828,48.21560668945313,35.82008743286133,77.76708221435547,110.06488037109376,124.7799301147461,92.52999877929688,189.8529357910156,66.20980072021484,293.4604187011719,108.25572967529295,60.44836807250977,109.70347595214844,187.3958740234375,141.70497131347656,154.67282104492188,34.15999984741211,98.75271606445312
2019-02-07,344.7099914550781,42.92924499511719,185.72802734375,47.75631713867188,36.31156921386719,76.68995666503906,109.61042022705078,123.09758758544922,96.38999938964844,191.8700408935547,67.02139282226561,293.0156555175781,107.49708557128906,58.89701461791992,109.1036605834961,185.87657165527344,141.9611358642578,155.4715118408203,30.79999923706055,97.03628540039062
2019-02-08,347.57000732421875,43.13829803466797,184.3812713623047,47.40951538085938,36.23447799682617,75.9096908569336,110.1636734008789,122.925537109375,97.13999938964844,190.48265075683597,67.37186431884766,291.7822570800781,109.70659637451172,58.93330383300781,108.50383758544922,181.2886047363281,140.68974304199222,155.61582946777344,30.01000022888184,97.13272094726562
2019-02-11,345.7300109863281,43.0201416015625,184.05421447753903,47.38139724731445,35.65626907348633,76.11451721191406,108.11866760253906,123.240966796875,93.44000244140624,191.01397705078125,67.15052032470703,298.00775146484375,110.74970245361328,58.82442855834961,107.9224624633789,182.8079376220703,140.59486389160156,158.14657592773438,30.229999542236328,98.11627960205078
2019-02-12,359.9700012207031,43.7291145324707,187.09405517578125,48.0000228881836,35.88755416870117,77.82133483886719,107.88155364990234,126.81595611572266,89.25,192.1160125732422,67.51019287109375,303.52423095703125,110.00055694580078,59.65001678466797,109.55582427978516,185.03692626953125,144.02005004882812,160.74462890625,30.38999938964844,100.3437957763672
2019-02-13,351.7699890136719,43.30191040039063,187.28643798828125,47.718833923339844,35.68518447875977,78.01639556884766,108.86947631835938,127.22697448730469,92.13999938964844,194.01502990722656,67.55630493164061,304.29150390625,110.08590698242188,59.74073028564453,110.34021759033205,188.7152862548828,144.89297485351562,162.50558471679688,31.1200008392334,100.69093322753906
