Date,NFLX,KHC,GS,USB,CMCSA,COF,DIS,CAT,TTWO,SPGI,D,GWW,KMB,OXY,CVX,CI,CMI,UNP,TWTR,ADI
2019-01-06,297.57000732421875,40.43875122070313,168.39329528808594,43.89458084106445,34.509483337402344,77.18485260009766,108.28660583496094,121.7123794555664,101.6999969482422,169.49502563476562,66.59715270996094,269.87881469726557,106.09363555908205,57.34566116333008,102.2656478881836,188.60533142089844,129.19964599609378,132.58906555175778,29.95000076293945,79.73696899414062
2019-01-13,337.5899963378906,41.45676040649414,170.2017822265625,44.4663314819336,34.336021423339844,78.54340362548828,111.28990936279295,125.46395111083984,109.02999877929688,173.1553192138672,64.42059326171875,275.07089233398443,111.13849639892578,60.07640075683594,103.85287475585938,194.5726623535156,132.39714050292972,147.4270477294922,32.86999893188477,86.84375762939453
2019-01-20,339.1000061035156,43.20192337036133,194.83790588378903,47.07208251953125,34.894954681396484,82.45405578613281,109.69934844970705,130.57254028320312,108.26000213623048,185.61212158203125,63.42453384399414,295.2684631347656,110.82556915283205,60.81124877929688,105.54161834716795,194.7425842285156,142.85302734375,152.36341857910156,33.27000045776367,88.09733581542969
2019-01-27,338.04998779296875,42.49295043945313,193.1063690185547,48.14999389648438,34.48057174682617,77.26248931884766,109.7487335205078,130.82106018066406,103.6999969482422,186.2713623046875,63.78422546386719,282.1579284667969,102.52811431884766,60.357643127441406,104.48039245605469,196.1919250488281,139.32344055175778,154.87489318847656,32.900001525878906,94.1819839477539
2019-02-03,339.8500061035156,43.410980224609375,189.06607055664062,48.07500839233398,35.453895568847656,78.48516845703125,109.95620727539062,125.13360595703124,104.9499969482422,190.7187805175781,65.45354461669922,282.786376953125,105.96087646484376,61.72754669189453,109.23285675048828,193.9729156494141,139.20011901855472,153.64321899414062,33.189998626708984,96.94949340820312
2019-02-10,347.57000732421875,43.13829803466797,184.3812713623047,47.40951538085938,36.23447799682617,75.9096908569336,110.1636734008789,122.925537109375,97.13999938964844,190.48265075683597,67.37186431884766,291.7822570800781,109.70659637451172,58.93330383300781,108.50383758544922,181.2886047363281,140.68974304199222,155.61582946777344,30.01000022888184,97.13272094726562
2019-02-17,356.8699951171875,43.283729553222656,190.95155334472656,48.09375381469727,36.3983039855957,79.55741119384766,111.23062133789062,130.190185546875,93.3000030517578,195.13673400878903,67.56553649902344,307.5062255859375,112.31436920166016,60.95641326904297,111.2443389892578,197.7812042236328,147.51168823242188,163.8142547607422,31.229999542236328,101.96379089355469
2019-02-24,363.0199890136719,31.7674617767334,188.54661560058597,48.06563186645508,37.20779418945313,79.19654846191406,113.85851287841795,132.56074523925778,87.06999969482422,198.6396026611328,69.21640777587889,303.3785400390625,112.9402313232422,59.81330871582031,111.28162384033205,193.6830596923828,148.57321166992188,163.6410369873047,31.709999084472656,102.1277313232422
2019-03-03,357.32000732421875,29.44966125488281,191.4329071044922,48.47805786132813,37.68000030517578,82.18103790283203,112.63348388671876,131.40414428710938,88.31999969482422,199.1625823974609,69.83914947509766,293.82183837890625,109.69710540771484,61.28301620483398,113.7423324584961,178.17001342773438,147.58871459960938,161.95758056640625,30.6200008392334,105.10315704345705
2019-03-10,349.6000061035156,29.53652191162109,188.5739898681641,47.68133544921875,36.80305099487305,79.36235046386719,112.43589782714844,125.5541763305664,87.04000091552734,193.7256774902344,70.71692657470703,284.95465087890625,110.87010955810548,57.575172424316406,113.36017608642578,163.10662841796875,147.74166870117188,158.9203643798828,30.040000915527344,102.1664047241211
2019-03-17,361.4599914550781,29.52732086181641,191.49087524414062,48.80611801147461,39.000247955322266,82.24931335449219,113.57201385498048,126.81595611572266,93.5500030517578,200.4847869873047,71.9402084350586,288.6258239746094,114.9937744140625,60.10918045043945,116.79956817626952,166.41595458984375,150.45619201660156,159.59744262695312,31.21999931335449,106.02391815185548
2019-03-24,361.010009765625,29.71135139465332,182.50840759277344,45.253684997558594,38.02692031860352,78.0261459350586,106.92327880859376,124.04390716552734,96.0199966430664,202.76417541503903,70.52081298828125,284.09027099609375,116.77336120605469,59.89800643920898,114.73033142089844,166.05601501464844,148.75482177734375,155.36085510253906,33.02000045776367,104.09515380859376
2019-03-31,356.55999755859375,30.0426025390625,185.43495178222656,45.51925659179688,38.52804183959961,79.67445373535156,109.68946075439452,129.51150512695312,94.37000274658205,207.7570343017578,71.58536529541016,292.267822265625,118.54337310791016,60.77939987182617,114.81423950195312,160.787109375,150.89585876464844,161.72540283203125,32.880001068115234,102.03069305419922
2019-04-07,365.489990234375,30.52107048034668,195.4701995849609,46.94557571411133,39.15604782104492,84.40480041503906,113.6115264892578,134.16661071777344,94.52999877929688,211.68423461914062,72.34174346923828,307.3896789550781,116.6489715576172,62.4687385559082,117.83419036865234,166.0960235595703,156.05731201171875,163.19564819335938,34.720001220703125,108.03023529052734
2019-04-14,351.1400146484375,30.429059982299805,200.74375915527344,47.43675231933594,40.00852966308594,85.6629638671875,128.48970031738278,134.96955871582028,94.11000061035156,212.0789337158203,71.37991333007812,296.0847473144531,117.85449981689452,59.98063659667969,111.62650299072266,160.56715393066406,158.73362731933594,163.95010375976562,34.36999893188477,110.6956024169922
2019-04-21,360.3500061035156,30.327842712402344,198.87966918945312,48.37188339233398,41.10319900512695,85.93605041503906,130.85084533691406,137.86488342285156,90.73999786376952,214.31881713867188,69.96053314208984,299.3091735839844,118.20851135253906,56.7580451965332,111.71971893310548,148.96951293945312,160.4254150390625,170.87567138671875,34.400001525878906,111.25775909423828
2019-04-28,374.8500061035156,30.419857025146484,196.1463165283203,49.43925476074219,41.732872009277344,91.41737365722656,138.23066711425778,133.70083618164062,96.25,217.34811401367188,71.70674896240234,283.5075378417969,120.30382537841795,56.28981018066406,109.14715576171876,160.90707397460938,156.1242218017578,171.4173126220703,38.66999816894531,110.91852569580078
2019-05-05,385.0299987792969,29.97819328308105,200.4347076416016,50.51607131958008,41.93630981445313,91.93431091308594,132.70814514160156,133.72970581054688,101.62000274658205,214.9897918701172,71.70674896240234,275.3881225585937,121.98773193359376,53.204933166503906,109.30560302734376,152.79873657226562,161.71580505371094,173.33250427246094,40.79999923706055,113.35128784179688
2019-05-12,361.0400085449219,30.0426025390625,195.15147399902344,49.27867889404297,41.80068588256836,88.55248260498047,132.42164611816406,126.30561065673828,103.37999725341795,211.4868927001953,69.62436676025389,261.36105346679693,121.93032836914062,50.46894073486328,113.70503997802734,158.4075927734375,158.0836639404297,170.15988159179688,38.45000076293945,107.19669342041016
2019-05-19,354.45001220703125,29.93218231201172,190.68919372558597,48.70248794555664,42.178489685058594,88.6994400024414,133.40957641601562,118.05449676513672,106.66000366210938,210.11534118652344,70.59552764892578,260.78500366210943,123.3559112548828,48.43989562988281,113.44010925292969,154.8283233642578,152.2053680419922,168.9024658203125,37.5,97.72732543945312
2019-05-26,354.3900146484375,28.62558364868164,186.41046142578125,48.48523330688477,41.33568954467773,88.93455505371094,131.18672180175778,118.18912506103516,105.0199966430664,211.4868927001953,72.5751953125,252.44692993164062,124.98242950439452,49.09176254272461,111.73644256591795,149.4494171142578,153.9285888671875,166.53268432617188,37.40999984741211,95.39149475097656
2019-06-02,343.2799987792969,25.8017520904541,177.05374145507812,47.4178581237793,39.71791076660156,84.12437438964844,130.44578552246094,115.2175750732422,108.1500015258789,211.6056060791016,70.20333099365234,255.5029144287109,122.36087036132812,45.69472885131836,107.16194915771484,147.98973083496094,145.1117401123047,162.16357421875,36.43999862670898,94.1651611328125
2019-06-09,360.8699951171875,26.81889343261719,184.1556701660156,49.7509651184082,40.18290328979492,88.42514038085938,136.37335205078122,119.6893310546875,111.6500015258789,222.2808532714844,71.6200942993164,264.7099609375,130.08099365234378,44.63265609741211,114.3437271118164,157.4377899169922,155.88250732421875,167.20989990234375,37.93000030517578,98.13174438476562
2019-06-16,339.7300109863281,28.2839469909668,185.95054626464844,49.70374298095703,40.9869499206543,88.72882843017578,139.93977355957028,122.35315704345705,110.36000061035156,222.5084381103516,72.4422378540039,265.920654296875,132.72291564941406,46.00410461425781,113.71308135986328,158.37759399414062,157.720947265625,162.36776733398438,36.150001525878906,101.37714385986328
2019-06-23,369.2099914550781,29.3757381439209,190.10304260253903,49.36368942260742,42.1978645324707,89.65951538085938,138.53689575195312,128.75787353515622,112.63999938964844,226.26800537109372,74.03924560546875,267.54135131835943,130.73664855957028,47.21695327758789,117.591064453125,161.11703491210938,163.59242248535156,164.1957244873047,35.02000045776367,110.7819595336914
2019-06-30,367.3200073242188,28.96515464782715,198.5050811767578,49.85078048706055,40.95788955688477,88.89537048339844,137.95402526855472,131.06585693359378,113.52999877929688,225.36769104003903,73.06591796875,261.88827514648443,128.50933837890622,46.90907287597656,117.12984466552734,157.5177764892578,164.92071533203125,164.4290771484375,34.900001525878906,110.00230407714844
2019-07-07,380.5499877929688,28.918493270874023,201.70677185058597,51.0685043334961,42.13378143310547,90.65878295898438,141.60162353515625,130.29653930664062,117.2300033569336,234.4797515869141,73.614013671875,263.15756225585943,132.15403747558594,45.97611618041992,116.28271484375,163.4065704345703,162.81277465820312,165.32362365722656,36.25,109.99254608154295
2019-07-14,373.25,28.741191864013672,207.5668487548828,50.992393493652344,43.457767486572266,89.21867370605469,144.0171661376953,133.05653381347656,116.45999908447266,238.6944580078125,73.23602294921875,262.83541870117193,133.79316711425778,48.25252914428711,118.57938385009766,179.17333984375,164.68008422851562,169.23233032226562,37.84000015258789,113.24768829345705
2019-07-21,315.1000061035156,29.43173217773437,207.15936279296875,52.32428741455078,42.89313125610352,88.80720520019531,139.01712036132812,132.0162353515625,116.05999755859376,237.37857055664062,72.62177276611328,260.90219116210943,130.88128662109378,48.82163619995117,117.69459533691406,173.6544647216797,166.32601928710938,170.44772338867188,36.77000045776367,112.8383560180664
2019-07-28,335.7799987792969,29.72100830078125,215.52256774902344,54.5885009765625,43.448036193847656,96.0861587524414,143.78851318359375,128.80862426757812,121.77999877929688,241.7515869140625,71.01530456542969,292.7118835449219,132.26010131835938,48.13124465942383,116.45214080810548,167.26577758789062,168.19334411621094,169.40736389160156,41.52000045776367,118.70540618896484
2019-08-04,318.8299865722656,30.056941986083984,203.13296508789062,52.73337173461914,41.520469665527344,88.41082000732422,140.8660430908203,120.68781280517578,121.69000244140624,251.2494964599609,71.83744049072266,269.85537719726557,131.00663757324222,47.74872970581055,113.63778686523438,164.5463409423828,152.73501586914062,168.71702575683594,42.849998474121094,109.81712341308594
2019-08-11,308.92999267578125,24.728626251220703,200.73654174804688,50.22180557250977,41.793052673339844,86.30509185791016,137.69503784179688,115.68742370605469,128.8699951171875,253.46568298339844,70.72236633300781,263.385986328125,133.41712951660156,43.97026062011719,115.22850036621094,169.865234375,144.3417205810547,163.35952758789062,41.52999877929688,107.84844207763672
2019-08-18,302.79998779296875,23.711484909057614,193.4794006347656,49.736610412597656,42.03643798828125,84.1304931640625,134.39480590820312,112.82866668701172,127.1999969482422,253.9504852294922,72.63123321533203,264.26934814453125,135.68302917480472,41.581886291503906,110.12738800048828,161.20701599121094,143.6583251953125,161.6482391357422,40.58000183105469,107.71200561523438
2019-08-25,291.44000244140625,24.010387420654297,190.3553009033203,48.47131729125977,41.30630111694336,81.77877044677734,130.88583374023438,110.53196716308594,128.80999755859378,254.306640625,71.76184844970703,261.08938598632807,133.45573425292972,39.529380798339844,109.52830505371094,153.26864624023438,137.91233825683594,155.55177307128906,41.0,101.5233383178711
2019-09-01,293.75,24.19049072265625,199.0772705078125,50.12666702270508,43.08782958984375,85.23255157470703,136.44253540039062,115.31917572021484,131.97000122070312,257.99526977539057,73.3588638305664,268.57797241210943,136.05908203125,40.56496047973633,111.94366455078124,153.93850708007812,144.95262145996094,158.44729614257812,42.650001525878906,107.57727813720705
2019-09-08,290.1700134277344,25.858800888061523,202.29904174804688,50.81163787841797,45.12248229980469,86.77740478515625,138.71890258789062,118.90473175048828,130.75999450683594,265.49148559570307,73.0150375366211,273.06329345703125,134.07649230957028,42.4122200012207,112.45716857910156,153.76853942871094,150.41978454589844,161.03001403808594,45.41999816894531,110.3590087890625
2019-09-15,294.1499938964844,27.72616958618164,214.6882781982422,53.35174560546875,45.63844299316406,92.12042236328124,137.19801330566406,129.64201354980472,125.0999984741211,247.96063232421875,75.0705795288086,290.0819091796875,128.59884643554688,42.81098937988281,115.5381851196289,160.81710815429688,160.33447265625,167.73143005371094,42.63000106811523,114.13005065917969
2019-09-22,270.75,26.67399597167969,208.67428588867188,52.742881774902344,45.1322135925293,91.25452423095705,131.48225402832028,124.19585418701172,130.55999755859378,250.6477813720703,77.28865814208984,286.7644958496094,131.15312194824222,43.3901596069336,118.21981811523438,161.34698486328125,156.89688110351562,162.7714080810547,43.22999954223633,112.96446228027344
2019-09-29,263.07998657226557,26.38962745666504,204.0173492431641,53.13496780395508,43.623268127441406,89.87693786621094,129.18601989746094,122.67440032958984,123.97000122070312,244.2720031738281,77.43206787109375,289.5224304199219,137.9710693359375,42.85846710205078,112.78047943115234,149.4494171142578,156.63467407226562,159.16143798828125,41.349998474121094,108.762451171875
2019-10-06,272.79000854492193,25.56968879699707,196.0409698486328,51.85044479370117,43.72961807250977,85.92134094238281,129.49417114257812,117.29607391357422,123.33000183105469,242.3781280517578,78.11088562011719,285.8125305175781,137.52432250976562,40.8930892944336,108.26355743408205,150.70916748046875,153.29415893554688,152.9296112060547,40.36000061035156,110.71163177490234
2019-10-13,282.92999267578125,25.669219970703125,199.82899475097656,51.25612258911133,44.55120086669922,87.39730834960938,129.24566650390622,124.4284210205078,122.41999816894531,250.8560028076172,78.30209350585938,299.5432434082031,133.66859436035156,39.041648864746094,110.4507064819336,152.3688201904297,158.05242919921875,157.88963317871094,40.36000061035156,108.9387664794922
2019-10-20,275.29998779296875,26.17160797119141,201.62542724609372,52.78987503051758,44.57076644897461,88.36161804199219,130.1104736328125,127.66260528564452,122.7300033569336,248.3671722412109,78.55067443847656,304.3327331542969,133.27040100097656,38.405517578125,109.1098861694336,166.8458709716797,165.3549346923828,157.99725341796875,38.9900016784668,107.23445129394531
2019-10-27,276.82000732421875,26.9014949798584,209.1526641845703,54.39072799682617,44.649009704589844,91.75634765625,130.12040710449222,136.47230529785156,125.33000183105469,247.16737365722656,78.29253387451172,311.45819091796875,130.33729553222656,40.38037872314453,112.84705352783205,171.45492553710938,173.3566131591797,168.59234619140625,30.29999923706055,104.63880157470705
2019-11-03,286.80999755859375,30.91112518310547,212.23779296875,55.19594955444336,43.76874542236328,93.7243194580078,131.95939636230472,141.121337890625,116.9000015258789,256.61697387695307,79.61190795898438,311.7821044921875,128.23947143554688,40.15251541137695,110.50775909423828,179.4732666015625,171.46304321289062,168.7880096435547,29.6200008392334,107.126708984375
2019-11-10,291.57000732421875,31.138620376586914,217.626953125,56.4612922668457,44.1990966796875,96.0955581665039,137.13838195800778,144.70578002929688,116.95999908447266,253.1465148925781,76.7532730102539,320.33355712890625,127.67617797851562,38.073204040527344,114.99615478515624,188.1614990234375,180.8824615478516,172.28060913085938,29.209999084472656,110.70183563232422
2019-11-17,295.0299987792969,30.030092239379886,215.02999877929688,56.64342498779297,43.58291244506836,96.214111328125,143.80841064453125,141.92222595214844,123.81999969482422,260.67251586914057,78.50287628173828,318.90399169921875,127.8412857055664,36.98133087158203,115.85076904296876,195.9698944091797,179.95970153808594,172.44691467285156,29.25,111.07404327392578
2019-11-24,310.4800109863281,29.30092620849609,215.0592803955078,57.56367874145508,43.81764602661133,96.92549896240234,147.40684509277344,140.52555847167972,119.4800033569336,262.972900390625,79.5832290649414,314.4971008300781,129.68658447265622,37.579490661621094,113.92057037353516,201.8087158203125,176.19422912597656,172.1240692138672,30.03000068664551,108.38044738769531
2019-12-01,314.6600036621094,29.262550354003906,217.32237243652344,57.54450225830078,43.18190383911133,98.81262969970705,150.67726135253906,141.35572814941406,121.3499984741211,262.9828491210937,79.45894622802734,312.4760437011719,132.41572570800778,36.62053680419922,112.48011016845705,199.8791046142578,178.8447265625,173.1158905029297,30.90999984741211,110.63327026367188
2019-12-08,307.3500061035156,29.82861328125,220.52305603027344,57.64995193481445,43.26993179321289,100.16622161865234,146.78060913085938,139.39260864257812,123.7300033569336,272.65155029296875,78.31571960449219,316.95196533203125,134.04145812988278,37.03829574584961,113.32518005371094,198.8892974853516,176.4485321044922,169.1910400390625,30.190000534057614,114.0513687133789
2019-12-15,298.5,30.31792068481445,220.90594482421875,57.77456665039063,42.62440490722656,103.12042999267578,146.3800048828125,142.13706970214844,121.81999969482422,269.49160766601557,78.19969177246094,327.6192321777344,133.02377319335938,36.54406356811523,113.27716827392578,189.83116149902344,178.4730682373047,174.13890075683594,30.38999938964844,116.88568115234376
2019-12-22,336.8999938964844,30.91276741027832,224.76443481445312,57.29527282714844,43.12321853637695,102.13240051269531,146.8800048828125,144.12953186035156,123.61000061035156,269.94873046875,79.59197998046875,332.82470703125,135.04934692382812,37.803871154785156,114.92887878417969,204.5481414794922,177.13316345214844,177.453857421875,32.130001068115234,117.91901397705078
2019-12-29,329.0899963378906,30.33711051940918,226.4629669189453,57.25692749023438,44.1110725402832,101.76683807373048,145.75,144.82296752929688,124.47000122070312,272.5621337890625,79.28258514404297,332.7063903808594,135.10809326171878,38.91831588745117,115.52427673339844,203.9582672119141,176.73216247558594,178.44737243652344,32.549999237060554,117.5548858642578
2020-01-05,325.8999938964844,29.97252655029297,227.3662414550781,56.48461532592773,44.02304458618164,100.77880859375,146.5,144.979248046875,122.20999908447266,275.16561889648443,79.050537109375,335.85137939453125,132.87698364257812,42.26164627075195,116.20609283447266,203.138427734375,172.92758178710938,178.02438354492188,31.520000457763672,116.43297576904295
2020-01-12,329.04998779296875,29.45443725585937,237.7046356201172,54.70830917358398,44.20149993896485,100.33419036865234,144.6199951171875,142.7230987548828,126.76000213623048,287.1198425292969,79.35026550292969,336.4921875,137.22174072265622,44.4808464050293,111.81751251220705,210.2369842529297,167.6656951904297,175.03404235839844,32.779998779296875,116.68885803222656
2020-01-19,339.6700134277344,29.77104759216309,244.92091369628903,53.43400573730469,46.67788696289063,102.88330078125,144.3300018310547,145.3470458984375,130.00999450683594,294.9203796386719,81.2646484375,335.34857177734375,141.400146484375,44.41300964355469,110.9916534423828,212.47653198242188,169.98367309570312,182.29351806640625,34.220001220703125,117.57457733154295
2020-01-26,353.1600036621094,29.17620277404785,237.5180969238281,51.97627639770508,43.8182487487793,103.05126953125,140.08000183105472,138.06887817382812,125.27999877929688,292.97271728515625,81.21630859375,324.3559265136719,140.34330749511722,40.91462707519531,107.40972137451172,205.9678497314453,165.43577575683594,182.6476287841797,33.189998626708984,115.70471954345705
2020-02-02,345.0899963378906,28.01529693603516,233.4239501953125,51.37773895263672,42.442481994628906,98.60514831542969,138.30999755859378,129.18754577636722,124.63999938964844,291.87969970703125,82.90830993652344,298.3976135253906,140.16717529296878,38.491920471191406,102.8866958618164,192.3406524658203,156.4573516845703,176.4898681640625,32.47999954223633,108.00878143310548
2020-02-09,366.7699890136719,28.341501235961914,233.6694183349609,52.72927474975586,43.96565246582031,100.97135162353516,141.02000427246094,131.17427062988278,112.5999984741211,293.61865234375,81.99945831298828,296.84857177734375,141.71327209472656,40.59482192993164,104.61524200439452,208.87725830078125,157.26913452148438,180.82785034179688,37.02999877929688,110.48880004882812
2020-02-16,380.3999938964844,25.789419174194336,232.7661437988281,53.20231628417969,45.29228973388672,101.80451202392578,139.53999328613278,135.71823120117188,113.43000030517578,305.7119445800781,84.5616455078125,304.722900390625,142.43739318847656,40.31379318237305,106.94552612304688,220.294921875,163.11782836914062,180.9950714111328,36.90999984741211,115.78345489501952
2020-02-23,380.0700073242188,26.15400505065918,226.42369079589844,52.66169738769531,45.02696228027344,100.32664489746094,138.97000122070312,134.95108032226562,116.02999877929688,291.4027099609375,86.41800689697266,300.4341125488281,138.31771850585938,40.81771469116211,105.90599822998048,217.14556884765625,165.07228088378906,178.75230407714844,38.310001373291016,120.8123779296875
2020-03-01,369.0299987792969,23.76502990722656,198.3220672607422,44.83243179321289,39.73025131225586,87.54156494140625,117.6500015258789,122.1946029663086,107.4800033569336,264.84487915039057,76.41702270507812,274.89938354492193,128.37567138671878,31.727731704711914,90.68218231201172,182.90257263183597,149.1328125,158.12550354003906,33.200000762939446,107.9024429321289
2020-03-08,368.9700012207031,24.973907470703125,190.49864196777344,40.98054885864258,39.671287536621094,81.62015533447266,115.2699966430664,119.41119384765624,117.69000244140624,269.97427368164057,84.7448959350586,281.92193603515625,144.36001586914062,26.02953147888184,92.60580444335938,195.4800109863281,146.48118591308594,154.4447021484375,33.459999084472656,105.87400817871094
2020-03-15,336.29998779296875,23.39297103881836,175.0098114013672,35.81574630737305,38.6492919921875,72.24708557128906,102.5199966430664,97.99959564208984,116.62000274658205,247.1062469482422,76.52454376220703,263.48898315429693,132.25607299804688,14.237863540649414,81.0446548461914,179.8699951171875,134.88887023925778,142.33372497558594,29.290000915527344,98.73988342285156
2020-03-22,332.8299865722656,21.743654251098636,136.722412109375,31.44255828857422,32.792442321777344,44.64361572265625,85.9800033569336,93.9277572631836,100.1500015258789,207.9536895751953,65.70417022705078,211.7460174560547,116.58406829833984,10.214118957519533,57.69889831542969,142.08999633789062,114.81916809082031,116.59788513183594,23.95000076293945,84.18467712402344
2020-03-29,357.1199951171875,23.65647125244141,156.40940856933594,34.531787872314446,33.97167205810547,54.84985733032226,96.4000015258789,103.70410919189452,111.6999969482422,238.7896881103516,71.42225646972656,244.7985076904297,123.09928894042969,11.5919771194458,66.82151794433594,161.2899932861328,129.78271484375,137.58432006835938,25.290000915527344,87.73690032958984
2020-04-05,361.760009765625,24.71047401428223,145.13851928710938,30.468074798583984,33.58002471923828,41.92592239379883,93.87999725341795,112.78215026855469,118.48999786376952,237.84349060058597,67.98163604736328,236.48834228515625,128.05717468261722,12.979820251464846,72.97128295898438,163.83999633789062,130.384033203125,137.10939025878906,23.09000015258789,85.64910125732422
2020-04-12,370.7200012207031,27.43330955505371,182.01336669921875,37.16929244995117,37.58588790893555,59.62070846557617,104.5,122.97159576416016,119.4000015258789,282.41424560546875,79.7501220703125,277.20721435546875,129.60466003417972,15.336156845092773,81.90930938720703,181.8300018310547,148.55123901367188,147.1622772216797,27.770000457763672,97.75040435791016
2020-04-19,422.9599914550781,28.62393951416016,181.2527618408203,34.24850082397461,37.66501998901367,54.18531036376953,106.62999725341795,115.43547821044922,124.44000244140624,281.45806884765625,79.67192840576172,277.55389404296875,139.90481567382812,13.608842849731445,84.68787384033203,194.1300048828125,147.0529022216797,148.31005859375,26.70000076293945,101.71820831298828
2020-04-26,424.989990234375,28.526348114013672,174.84188842773438,33.21303558349609,36.75504684448242,55.69293975830078,101.19000244140624,113.19227600097656,127.87999725341795,282.80267333984375,76.16288757324219,267.0447998046875,139.62884521484378,13.788562774658205,84.53243255615234,188.1999969482422,145.66302490234375,154.4447021484375,28.739999771118164,104.80536651611328
2020-05-03,415.2699890136719,28.6727352142334,174.94068908691406,34.131275177001946,36.57700729370117,61.07873916625977,105.5,110.0557632446289,122.6500015258789,284.9141845703125,73.90497589111328,265.11337280273443,134.81880187988278,15.21634292602539,86.89324188232422,187.08999633789062,155.18527221679688,154.98890686035156,27.84000015258789,102.54936981201172
2020-05-10,435.5499877929688,28.848403930664066,183.1295928955078,33.945674896240234,36.13190841674805,62.10212326049805,109.16000366210938,111.27661895751952,129.85000610351562,296.457763671875,76.63206481933594,284.1899108886719,136.52400207519528,14.996684074401855,92.75154113769531,189.2700042724609,158.99024963378906,156.5918426513672,29.93000030517578,108.67423248291016
2020-05-17,454.1900024414063,28.4970703125,169.77442932128906,29.969879150390625,35.52855682373047,57.93868637084961,109.0500030517578,107.11776733398438,132.53999328613278,301.92578125,76.45611572265625,277.55929565429693,136.65214538574222,13.79854679107666,86.6212158203125,190.1499938964844,153.42080688476562,149.64584350585938,29.0,100.7287368774414
