timestamp,quote
2019-03-03 22:00:00.593,150.4827
2019-03-04 22:00:02.634,150.4827
2019-03-05 18:45:01.700,150.4582
2019-03-05 18:45:01.989,150.4337
2019-03-05 18:45:02.151,150.4337
2019-03-05 18:45:03.220,150.4674
2019-03-05 18:45:04.290,150.5179
2019-03-05 18:45:05.357,150.5094
2019-03-05 18:45:06.411,150.5179
2019-03-05 18:45:07.461,150.5094
2019-03-05 18:45:09.557,150.501
2019-03-05 18:45:11.686,150.5094
2019-03-05 18:45:13.804,150.5179
2019-03-05 18:45:14.853,150.5263
2019-03-05 18:45:15.900,150.5347
2019-03-05 18:45:16.948,150.5431
2019-03-05 18:45:23.238,150.5515
2019-03-05 18:45:27.434,150.56
2019-03-05 18:45:28.482,150.5684
2019-03-05 18:45:29.530,150.5768
2019-03-05 18:45:37.912,150.5852
2019-03-05 18:45:40.003,150.5768
2019-03-05 18:45:43.150,150.5936
2019-03-05 18:45:45.247,150.6189
2019-03-05 18:45:46.294,150.6273
2019-03-05 18:45:48.388,150.6189
2019-03-05 18:45:49.434,150.6273
2019-03-05 18:45:50.481,150.6357
2019-03-05 18:45:51.534,150.6441
2019-03-05 18:45:53.630,150.6357
2019-03-05 18:46:01.111,150.6273
2019-03-05 18:46:04.275,150.6526
2019-03-05 18:46:05.328,150.6357
2019-03-05 18:46:06.383,150.6273
2019-03-05 18:46:07.433,150.6526
2019-03-05 18:46:08.480,150.6189
2019-03-05 18:46:09.531,150.6105
2019-03-05 18:46:10.591,150.602
2019-03-05 18:46:11.992,150.6105
2019-03-05 18:46:13.048,150.6189
2019-03-05 18:46:14.096,150.6105
2019-03-05 18:46:15.145,150.5936
2019-03-05 18:46:16.191,150.5768
2019-03-05 18:46:17.241,150.5684
2019-03-05 18:46:18.288,150.56
2019-03-05 18:46:21.431,150.5684
2019-03-05 18:46:23.531,150.56
2019-03-05 18:46:25.630,150.5515
2019-03-05 18:46:29.820,150.5852
2019-03-05 18:46:30.873,150.5768
2019-03-05 18:46:31.922,150.5852
2019-03-05 18:46:34.019,150.6273
2019-03-05 18:46:37.161,150.6357
2019-03-05 18:46:40.309,150.6273
2019-03-05 18:46:41.356,150.6694
2019-03-05 18:46:43.455,150.661
2019-03-05 18:46:50.781,150.7115
2019-03-05 18:46:56.024,150.7199
2019-03-05 18:46:58.118,150.7115
2019-03-05 18:47:05.334,150.7199
2019-03-05 18:47:06.384,150.7115
2019-03-05 18:47:09.528,150.7199
2019-03-05 18:47:13.779,150.7115
2019-03-05 18:47:15.874,150.7031
2019-03-05 18:47:25.308,150.7115
2019-03-05 18:47:29.500,150.7199
2019-03-05 18:47:34.741,150.7115
2019-03-05 18:47:43.128,150.7199
2019-03-05 18:47:47.316,150.7367
2019-03-05 18:47:48.364,150.7451
2019-03-05 18:47:49.414,150.7367
2019-03-05 18:47:54.648,150.7536
2019-03-05 18:47:55.696,150.7451
2019-03-05 18:48:04.295,150.7536
2019-03-05 18:48:19.034,150.7451
2019-03-05 18:48:22.170,150.762
2019-03-05 18:48:23.238,150.7536
2019-03-05 18:48:38.957,150.762
2019-03-05 18:48:40.003,150.7536
2019-03-05 18:48:42.097,150.762
2019-03-05 18:48:56.742,150.7704
2019-03-05 18:48:57.792,150.762
2019-03-05 18:49:22.171,150.7704
2019-03-05 18:49:23.219,150.762
2019-03-05 18:49:42.063,150.7536
2019-03-05 18:49:47.298,150.762
2019-03-05 18:49:48.345,150.7704
2019-03-05 18:49:52.537,150.7283
2019-03-05 18:49:53.590,150.7199
2019-03-05 18:49:54.637,150.7367
2019-03-05 18:49:55.684,150.7115
2019-03-05 18:49:56.733,150.6778
2019-03-05 18:50:01.112,150.7115
2019-03-05 18:50:02.192,150.7031
2019-03-05 18:50:03.259,150.7115
2019-03-05 18:50:05.363,150.7199
2019-03-05 18:50:10.616,150.7115
2019-03-05 18:50:15.889,150.7031
2019-03-05 18:50:16.936,150.6694
2019-03-05 18:50:17.986,150.661
2019-03-05 18:50:19.031,150.6273
2019-03-05 18:50:20.076,150.6357
2019-03-05 18:50:21.128,150.6273
2019-03-05 18:50:22.175,150.6357
2019-03-05 18:50:23.224,150.6189
2019-03-05 18:50:24.271,150.6273
2019-03-05 18:50:25.320,150.6189
2019-03-05 18:50:26.368,150.6105
2019-03-05 18:50:30.561,150.6189
2019-03-05 18:50:31.609,150.6273
2019-03-05 18:50:34.752,150.6189
2019-03-05 18:50:35.799,150.6273
2019-03-05 18:50:36.849,150.6189
2019-03-05 18:50:37.899,150.6357
2019-03-05 18:50:45.237,150.6778
2019-03-05 18:50:51.521,150.6862
2019-03-05 18:50:52.566,150.6946
2019-03-05 18:50:54.662,150.6778
2019-03-05 18:50:56.755,150.6694
2019-03-05 18:50:58.859,150.6778
2019-03-05 18:50:59.908,150.6694
2019-03-05 18:51:01.099,150.661
2019-03-05 18:51:06.416,150.6526
2019-03-05 18:51:17.985,150.6357
2019-03-05 18:51:23.223,150.6273
2019-03-05 18:51:28.464,150.6357
2019-03-05 18:51:43.112,150.6273
2019-03-05 18:51:48.341,150.6357
2019-03-05 18:51:52.524,150.6273
2019-03-05 18:52:08.539,150.6189
2019-03-05 18:52:21.158,150.6273
2019-03-05 18:52:23.284,150.6189
2019-03-05 18:52:34.830,150.6273
2019-03-05 18:52:42.152,150.6357
2019-03-05 18:52:48.444,150.6273
2019-03-05 18:52:52.625,150.6441
2019-03-05 18:52:55.772,150.6105
2019-03-05 18:52:56.819,150.602
2019-03-05 18:52:57.869,150.6189
2019-03-05 18:52:59.969,150.6105
2019-03-05 18:53:02.170,150.6273
2019-03-05 18:53:03.230,150.6189
2019-03-05 18:53:05.334,150.6273
2019-03-05 18:53:06.392,150.6189
2019-03-05 18:53:08.488,150.6273
2019-03-05 18:53:09.536,150.6189
2019-03-05 18:53:12.731,150.6105
2019-03-05 18:53:14.835,150.602
2019-03-05 18:53:21.127,150.6105
2019-03-05 18:53:22.175,150.6357
2019-03-05 18:53:24.267,150.6273
2019-03-05 18:53:31.603,150.6189
2019-03-05 18:53:32.652,150.6273
2019-03-05 18:53:34.744,150.6357
2019-03-05 18:53:37.887,150.6273
2019-03-05 18:53:44.169,150.6357
2019-03-05 18:53:46.262,150.6273
2019-03-05 18:53:48.357,150.6357
2019-03-05 18:53:52.544,150.6273
2019-03-05 18:53:57.781,150.6357
2019-03-05 18:53:58.829,150.6526
2019-03-05 18:53:59.877,150.6441
2019-03-05 18:54:23.221,150.6526
2019-03-05 18:54:24.286,150.6441
2019-03-05 18:54:25.339,150.6357
2019-03-05 18:54:28.489,150.6105
2019-03-05 18:54:29.536,150.602
2019-03-05 18:54:31.630,150.6357
2019-03-05 18:54:34.777,150.6273
2019-03-05 18:54:35.826,150.602
2019-03-05 18:54:36.873,150.5515
2019-03-05 18:54:37.920,150.5431
2019-03-05 18:54:42.113,150.5347
2019-03-05 18:54:43.162,150.5431
2019-03-05 18:54:45.257,150.5263
2019-03-05 18:54:47.359,150.5431
