timestamp,open,high,low,close,Returns,date,uperBBand,middleBBand,lowerBBand
2017-12-12,321.44,323.91,320.8,322.62,0.003695369471921221,23,338.0074213247133,326.20066666666673,314.3939120086202
2017-12-13,322.67,329.76,321.58,327.93,0.016325010924212062,24,336.0154933070323,325.7206666666668,315.4258400263013
2017-12-14,327.87,335.37,326.91,333.41,0.016572792894228486,25,335.42335848752066,325.6260000000001,315.8286415124795
2017-12-15,333.24,335.22,329.6,333.84,0.0012888724152146176,26,336.86205093710817,325.95533333333344,315.0486157295587
2017-12-18,333.8657,337.8345,332.5531,333.2887,-0.0016527549346750494,27,338.0515089496135,326.28791333333345,314.5243177170534
2017-12-19,333.2965,336.2036,332.3489,334.9404,0.004943524200742219,28,339.74052653606293,326.79727333333346,313.854020130604
2017-12-20,334.9464,337.8605,331.2052,332.2738,-0.007993277714895037,29,340.5316552346695,327.1435266666668,313.7553980986641
2017-12-21,332.2905,333.1421,326.9042,329.8616,-0.007286155283572405,30,340.2233889401804,327.0296333333335,313.83587772648656
2017-12-22,329.8653,332.5289,328.6477,331.0826,0.0036947185223301484,31,340.7842560016335,327.4271400000001,314.07002399836676
2017-12-25,330.6915,330.7992,328.7769,330.7286,-0.0010697916075202362,32,340.7874312488835,328.0990466666669,315.4106620844503
2017-12-26,330.7197,332.7961,330.3275,331.8608,0.003417504421124689,33,340.7549320756789,328.82643333333357,316.89793459098826
2017-12-27,331.5844,332.3959,331.5513,332.194,0.0010035317204640571,34,341.065246254054,329.3413666666669,317.6174870792798
2017-12-28,332.2255,332.8539,329.9841,331.5085,-0.002065685284462672,35,341.13959371569194,329.8059333333336,318.47227295097525
2017-12-29,331.5322,332.6293,328.3824,328.4151,-0.009375093290059745,36,339.7534048067586,330.35894000000025,320.96447519324187
2018-01-01,327.9334,329.14,327.5424,328.3817,-0.00010170573312408305,37,338.2603549128373,330.8223866666669,323.3844184204965
2018-01-02,328.4456,330.1259,326.7435,327.4358,-0.0028846459751902145,38,336.7492325953503,331.1434400000002,325.53764740465016
2018-01-03,327.4285,328.9168,323.6711,324.8186,-0.008025132666719052,39,337.5331024185055,330.93601333333356,324.3389242481616
2018-01-04,324.8088,327.4962,323.6728,325.2304,0.0012669815816546478,40,337.64859965827884,330.3907066666669,323.132813675055
2018-01-05,325.2441,326.0652,321.7477,326.0129,0.002403096896566722,41,337.2176005477554,329.8689000000002,322.52019945224504
2018-01-08,323.9371,324.514,317.5871,318.6284,-0.02291141764530062,42,338.67958516857243,328.89154666666684,319.10350816476125
2018-01-09,318.5769,321.4748,314.1742,316.5414,-0.006571494773543844,43,339.27139166423325,327.6649466666668,316.0585016691004
2018-01-10,316.5767,327.7786,316.5371,325.8179,0.02888459762360249,44,338.46498878748173,327.2345533333335,316.0041178791853
2018-01-11,325.8678,334.6325,324.7744,332.5477,0.020444672112598403,45,339.02435406291505,327.4136266666668,315.80289927041855
2018-01-12,332.5257,336.5638,331.3515,334.0951,0.004642374534257761,46,339.76142957705724,327.6144600000002,315.4674904229431
2018-01-15,334.5348,335.3822,332.3612,333.7684,-0.000978343706636416,47,340.4278622497002,327.8171133333335,315.20636441696684
2018-01-16,333.7359,336.3476,330.6036,332.01300000000003,-0.00527321450454515,48,340.4586839513812,327.82726000000014,315.19583604861907
2018-01-17,332.0225,343.1161,329.412,335.8481,0.011484849632997576,49,341.4141262548778,328.0708666666668,314.72760707845583
2018-01-18,335.8045,339.6518,333.2343,339.5511,0.010965476726961068,50,343.6482111403391,328.6070400000001,313.5658688596611
2018-01-19,339.5313,340.0583,333.0501,334.0877,-0.01622091777609548,51,344.4073829450282,328.98521333333343,313.5630437216387
2018-01-22,334.4784,339.1332,334.121,337.7668,0.010952183175654473,52,345.9625428839601,329.6108866666668,313.25923044937343
2018-01-23,337.7776,338.0483,332.5438,333.4671,-0.012811506721193565,53,346.46262201839306,330.01297333333343,313.5633246482738
2018-01-24,333.4371,334.9941,318.7195,320.996,-0.03811554782153179,54,346.8701223426484,329.7581333333335,312.64614432401856
2018-01-25,321.0327,331.72,303.9077,304.8462,-0.051621274863845074,55,351.4495971427331,328.39918666666676,305.3487761906004
2018-01-26,304.8659,310.4643,299.3711,306.0241,0.0038564698917123996,56,354.0193730978865,327.0666000000001,300.1138269021137
2018-01-29,306.3312,307.0442,303.2197,304.1653,-0.0060925533932957915,57,356.26035007369126,326.10239333333345,295.94443659297565
2018-01-30,304.1772,305.3421,302.5811,304.988,0.002701127943352952,58,357.78926608877305,325.3321666666668,292.87506724456057
2018-01-31,305.0015,305.915,302.6117,303.5508,-0.0047234545179890355,59,359.0225482713668,323.84769333333344,288.67283839530006
2018-02-01,303.5436,306.0185,301.1435,305.7779,0.007310044373115538,60,358.42064758364177,322.0630400000001,285.70543241635846
2018-02-02,305.7579,311.8597,305.7579,311.7248,0.019261725865060742,61,356.5186860029312,320.57168666666684,284.6246873304025
2018-02-05,312.5308,315.8408,312.0367,312.2738,0.0017596197864994032,62,354.288089328241,319.1387133333335,283.98933733842597
2018-02-06,312.3332,317.6987,312.0277,313.9316,0.005294760706193551,63,352.1185642553411,317.9332866666668,283.7480090779925
2018-02-07,313.9384,316.1424,312.0536,313.3034,-0.002003077666408685,64,348.5195751851763,316.4303066666668,284.34103814815734
2018-02-08,313.3097,318.503,311.7637,315.3658,0.006561184797053349,65,342.94636135452356,314.81795333333343,286.6895453121433
2018-02-09,315.3825,318.5556,311.5216,318.3019,0.009267068567031482,66,338.9573278287259,313.7655666666668,288.5738055046077
2018-02-12,319.0165,319.8884,315.3268,315.9444,-0.0074340547427495934,67,331.89006473292994,312.3107400000001,292.7314152670703
2018-02-13,315.9375,318.3983,312.8533,314.4389,-0.004776468102142113,68,324.77838691159724,311.0421933333335,297.30599975506976
2018-02-14,314.4277,321.7186,306.4034,321.4191,0.02195609840555966,69,324.9362637220123,311.0704000000002,297.20453627798804
2018-02-15,321.39799999999997,325.2019,319.4835,322.87,0.004503886384617811,70,327.2756245724011,312.2719866666668,297.2683487609325
2018-02-16,322.879,324.6376,319.2772,319.3243,-0.011042564624526697,71,328.1471063118092,313.1586666666669,298.17022702152457
2018-02-19,319.4692,319.6324,318.2937,318.9478,-0.001179747771108615,72,328.2454851953109,314.1441666666669,300.04284813802286
2018-02-20,318.9325,319.0854,315.9505,316.437,-0.007903283393293227,73,327.6536141141069,314.90743333333353,302.16125255256014
2018-02-21,316.4458,317.3135,314.9218,315.4389,-0.0031591672672259983,74,325.94293514797675,315.6999733333335,305.45701151869025
2018-02-22,315.4299,317.1516,314.2383,315.1669,-0.0008626625916482473,75,324.17244465184467,316.32590666666687,308.47936868148906
2018-02-23,315.1605,315.501,313.0341,313.465,-0.005414628681911385,76,323.93014125188853,316.4419200000002,308.9536987481119
2018-02-26,312.2047,315.0843,311.3215,311.8267,-0.005240126324490884,77,324.00843927625897,316.41211333333354,308.8157873904081
2018-02-27,311.8514,314.9436,311.5431,313.7551,0.006165160521214849,78,324.0214440131348,316.4003466666669,308.779249320199
2018-02-28,313.7461,319.0435,313.5298,318.5572,0.015189305430306818,79,324.18406812612886,316.75060000000025,309.31713187387163
2018-03-01,318.5454,322.4222,317.7183,322.1633,0.011256509123804362,80,325.2896269061672,317.2037666666669,309.11790642716664
2018-03-02,322.1665,325.1856,322.123,324.7283,0.007930272838782308,81,326.9768484430435,317.6321933333336,308.2875382236237
2018-03-05,325.2332,328.3416,324.8713,328.1286,0.010416772027417648,82,329.7545557543237,318.4444733333336,307.13439091234346
2018-03-06,328.1422,329.4642,325.6651,328.1922,0.0001938076629570826,83,331.8341045278025,319.3613600000002,306.88861547219796
2018-03-07,328.1959,329.1655,323.4826,323.501,-0.014397207250945402,84,332.1818301762379,319.50015333333357,306.81847649042925
2018-03-08,323.4914,330.889,321.6433,328.2675,0.01462661965914118,85,333.5461738444192,319.85998666666694,306.1737994889147
2018-03-09,328.25300000000004,328.9305,322.5928,323.254,-0.015390432886742076,86,333.96259210730875,320.1219666666669,306.281341226025
2018-03-12,322.6215,323.9863,321.9307,323.0144,-0.0007414876264343291,87,334.3220002342569,320.3930733333336,306.46414643241025
2018-03-13,322.9862,324.5711,320.4454,323.8862,0.002695315254869427,88,334.7112889724025,320.88968666666693,307.0680843609314
2018-03-14,323.8675,324.41,321.9192,323.2685,-0.0019089722676320121,89,334.80240450092765,321.41166000000027,308.0209154990729
2018-03-15,323.2648,328.0994,322.8742,327.8452,0.014058298501113719,90,335.5175101484645,322.2568800000002,308.9962498515359
2018-03-16,327.92,332.4517,327.048,332.3262,0.013575470909583923,91,336.78085649678945,323.5142933333335,310.24773016987757
2018-03-19,331.8372,335.3725,331.8372,334.0403,0.0051446277104762305,92,337.3055070923411,324.9952000000002,312.6848929076593
2018-03-20,334.0224,337.941,333.9892,336.4756,0.007263990930929901,93,338.3200259607194,326.50990000000013,314.69977403928084
2018-03-21,336.50300000000004,338.2676,332.219,337.0585,0.0017308704801329532,94,339.9900445914145,327.74332000000015,315.4965954085858
2018-03-22,336.9965,343.7613,336.2736,337.849,0.0023425443086348054,95,341.93156656125063,328.78903333333346,315.6465001054163
2018-03-23,337.8609,340.1496,335.7126,340.093,0.006620059519263307,96,344.3920793401604,329.8133466666668,315.2346139931732
2018-03-26,339.7314,342.6954,338.9388,342.6107,0.007375707539847101,97,347.3247972417489,330.77882000000017,314.2328427582514
2018-03-27,342.6211,345.1177,341.3368,341.9466,-0.0019402326389152992,98,349.5197215698291,331.6957800000001,313.8718384301712
2018-03-28,341.9619,346.5035,341.6615,345.9819,0.011731877030113958,99,352.1869286695854,333.19450666666677,314.2020846637481
2018-03-29,346.0176,347.0068,343.4485,344.1271,-0.0053753956728080305,100,354.08640817392325,334.2518133333334,314.4172184927436
2018-03-30,344.1159,344.3532,342.56699999999995,343.2957,-0.00241889098056988,101,354.7174062216719,335.58792666666676,316.4584471116616
2018-04-02,343.9337,345.0614,341.3846,341.9741,-0.0038571716965737288,102,354.37538766013904,336.85190666666676,319.3284256731945
2018-04-03,341.9992,342.4589,338.5183,339.6436,-0.006838170667477926,103,353.1790800134357,337.9024000000001,322.62571998656455
2018-04-04,339.6531,345.1924,336.9952,345.0469,0.015783517287826256,104,351.69287818310335,339.3542933333335,327.0157084835636
2018-04-05,345.0694,347.4032,343.8327,344.9591,-0.0002544905420355106,105,350.5948599721889,340.49522000000013,330.3955800278114
2018-04-06,344.9311,347.7366,342.6361,343.716,-0.0036101242809841137,106,349.9099472519918,341.25454000000013,332.59913274800846
2018-04-09,344.0784,345.0969,342.4534,344.0492,0.0009689354043162879,107,349.24996787011395,341.9218000000002,334.59363212988643
2018-04-10,344.0273,347.6052,343.2058,346.6009,0.007389303528975552,108,349.4973939121633,342.59682000000026,335.6962460878372
2018-04-11,346.6123,347.5103,345.5596,345.7288,-0.0025193212461251816,109,349.24415188622316,343.17484000000024,337.1055281137773
2018-04-12,345.7175,346.0131,344.2201,344.9831,-0.0021592223609276703,110,348.6471088548495,343.6504466666669,338.6537844784843
2018-04-13,344.9693,345.1787,343.3233,344.8954,-0.0002542476696183158,111,348.40892771213953,343.9706066666669,339.5322856211943
2018-04-16,344.5167,345.8922,344.3666,344.5183,-0.0010939731473532054,112,348.45117383323617,344.0977800000002,339.7443861667643
2018-04-17,344.5344,348.0124,344.3236,347.1231,0.007532262572082114,113,348.9254139951169,344.44288000000023,339.96034600488355
2018-04-18,347.1296,349.0275,340.9906,343.8003,-0.009618506530677537,114,348.6730590530507,344.2974400000002,339.92182094694977
2018-04-19,343.8091,350.8792,339.9182,349.2636,0.01576597241716112,115,349.9949846629646,344.6398733333336,339.28476200370255
2018-04-20,349.2639,353.1999,345.9002,346.1012,-0.009095720124580589,116,350.17438556278313,344.82690666666696,339.4794277705508
2018-04-23,346.3655,349.9447,343.2375,344.2551,-0.0053482655274568755,117,349.9985544175502,344.9789733333336,339.959392249117
2018-04-24,344.2699,352.3722,343.5894,350.596,0.018251611095089708,118,350.5205192134772,345.7091333333336,340.89774745319005
2018-04-25,351.8946,352.5679,351.8786,352.1398,0.004393692433279712,119,352.4109450210376,346.1819933333336,339.9530416456296
2018-04-26,352.1347,357.4354,349.4815,351.4915,-0.0018427269606954527,120,353.5987171633415,346.61748666666693,339.63625616999235
2018-04-27,351.4766,356.4786,349.7415,351.0274,-0.001321245784318511,121,354.30546683042627,347.10491333333357,339.90435983624087
2018-04-30,351.2517,353.6863,349.1673,350.022,-0.0028682734463071264,122,354.61028096124954,347.5031000000002,340.39591903875083
2018-05-01,350.0253,354.9775,342.5646,344.8758,-0.014811657435085371,123,354.66589042928086,347.38809333333353,340.1102962373862
2018-05-02,344.8635,350.1862,334.75199999999995,336.3485,-0.02503652739438872,124,356.7704986171641,346.7627400000002,336.75498138283626
2018-05-03,336.4198,340.3321,334.5091,338.4339,0.006180975198206801,125,357.5754886350214,346.3261266666668,335.0767646983123
2018-05-04,338.4394,340.2061,334.9821,335.4074,-0.008982887665792397,126,358.8415602900614,345.69359333333347,332.5456263766055
2018-05-07,335.2033,336.1163,333.2086,335.9331,0.0015661206420592025,127,359.6105802336414,345.1212466666668,330.63191309969227
2018-05-08,335.9495,340.61800000000005,335.0802,340.5996,0.01379556083388883,128,359.36993573429265,344.6863466666668,330.00275759904093
2018-05-09,340.6194,342.3855,337.8126,338.4472,-0.006339495918689403,129,359.51842470114025,344.32947333333345,329.14052196552666
2018-05-10,338.4355,345.1668,334.2107,337.2575,-0.0035213643751689657,130,358.9366895521187,343.5290666666668,328.12144378121485
2018-05-11,337.2148,339.8414,335.8466,338.0356,0.00230448184455164,131,358.6567810816287,342.9913600000001,327.3259389183715
2018-05-14,337.9861,341.5298,335.7648,340.7035,0.007861382201103682,132,358.4571520464736,342.75458666666674,327.0520212868599
2018-05-15,340.7104,345.1417,339.3931,345.0258,0.012606599262401043,133,357.290893439246,342.3832400000001,327.4755865607542
2018-05-16,344.995,357.917,342.9436,357.4244,0.035304674395995654,134,359.3507473608149,342.7355466666668,326.12034597251863
2018-05-17,357.3883,362.1965,352.6726,354.2572,-0.008900668246224869,135,360.21789840288693,342.91992666666675,325.6219549304466
2018-05-18,354.2509,357.2849,348.2176,355.0679,0.002285835797986895,136,361.433942538516,343.18929333333347,324.9446441281509
2018-05-21,357.3062,366.1515,355.9047,365.4432,0.028801824764944434,137,366.8703495297064,344.21737333333346,321.5643971369605
2018-05-22,365.4287,373.1877,364.931,366.0822,0.0017470347920276546,138,372.0826137011099,345.6311333333334,319.17965296555695
2018-05-23,366.0675,376.1711,363.32599999999996,374.3725,0.022393392702384697,139,379.2757149821555,348.1660666666668,317.0564183511781
2018-05-24,374.3759,374.9294,366.3636,368.7055,-0.015253068645333864,140,383.02727547447427,350.18417333333343,317.3410711921926
2018-05-25,368.6925,369.6379,363.4242,364.2452,-0.012170955179795159,141,384.46358758406956,352.10669333333345,319.74979908259735
2018-05-28,364.9724,365.3896,360.5795,362.2521,-0.005486888940523143,142,384.871301738201,353.86129333333344,322.8512849284659
2018-05-29,362.2433,373.5811,361.0179,361.1677,-0.0029979848829341064,143,385.2130314851639,355.2325000000001,325.2519685148362
2018-05-30,361.1967,365.8558,355.6436,359.3968,-0.004915322821119848,144,384.49439235078216,356.62914000000006,328.76388764921796
2018-05-31,359.3946,364.5302,354.9122,357.2929,-0.005871177006102964,145,382.6457342100863,357.96483333333344,333.2839324565806
2018-06-01,357.3084,358.5576,353.2136,355.7061,-0.004451065484814955,146,380.0500382872213,359.1428666666668,338.2356950461123
2018-06-04,355.7259,358.9105,355.6338,356.50800000000004,0.002251851904809846,147,377.26674350145845,360.1965000000001,343.1262564985418
2018-06-05,356.5061,356.7463,353.7423,355.7768,-0.0020531120609353095,148,375.0704123309799,360.91323333333344,346.756054335687
2018-06-06,355.7901,356.9307,353.311,354.4749,-0.0036660284181005034,149,375.2900051339863,360.7166000000001,346.14319486601386
2018-06-07,354.4837,356.1574,351.6491,353.2917,-0.003343478209438199,150,375.41515246246286,360.6522333333334,345.88931420420397
2018-06-08,353.3334,357.8855,352.1441,357.5027,0.011848853246293417,151,375.2685700705509,360.81455333333344,346.360536596116
2018-06-11,355.47,358.3788,349.5391,353.3811,-0.01159583657301278,152,374.80817331324783,360.0104133333334,345.212653353419
2018-06-12,353.4129,356.3758,346.9558,350.6019,-0.00789568622640039,153,374.2701998489606,358.97839333333343,343.68658681770626
2018-06-13,350.6212,357.4206,341.4937,341.8402,-0.025308015349045584,154,371.9119583465283,356.80957333333333,341.70718832013836
2018-06-14,341.8722,378.4247,335.5382,376.5246,0.09664000734625398,155,375.4794255400521,357.3308466666667,339.18226779328126
2018-06-15,376.5726,377.3836,367.0416,370.1671,-0.017028858441348958,156,377.14549010321866,357.72563999999994,338.3057898967812
2018-06-18,370.8867,375.5023,370.8867,375.2196,0.013556929264099475,157,380.75855578194495,358.59014,336.4217242180551
2018-06-19,375.2451,383.8278,373.6097,377.3538,0.005671754333112125,158,384.73095303116304,359.66921333333335,334.60747363550365
2018-06-20,377.3555,380.8216,375.7424,378.7276,0.003634004253682445,159,388.6891868869512,360.95793333333336,333.22667977971554
2018-06-21,378.7404,388.3296,375.0757,383.8145,0.01334214979331314,160,393.7351177666699,362.72604000000007,331.71696223333026
2018-06-22,383.8326,393.9463,383.1578,389.41,0.014473410188766543,161,399.7027266083283,364.97296666666665,330.243206725005
2018-06-25,389.29400000000004,394.1216,388.6186,391.3498,0.0049690160567128615,162,405.1437307616578,367.2957533333334,329.44777590500894
2018-06-26,391.3705,391.717,385.4719,386.5964,-0.012220534418690374,163,408.157781171156,369.3503933333334,330.5430054955108
2018-06-27,386.5937,387.8999,383.2346,384.5653,-0.005267649305197531,164,409.8936475645183,371.35642000000007,332.81919243548185
2018-06-28,384.6316,388.2254,382.9545,387.9346,0.008723163239624864,165,411.4855636119787,373.66594666666674,335.8463297213548
2018-06-29,387.944,388.461,381.1629,381.9496,-0.015548105985639445,166,411.81229559032334,375.2957400000001,338.7791844096768
2018-07-02,381.38199999999995,385.775,379.9325,383.6615,0.004471990682947007,167,411.0345364475014,377.3144333333334,343.5943302191654
2018-07-03,383.6709,385.9013,378.2195,382.7901,-0.0022738562368681105,168,408.15598899053583,379.46031333333343,350.76463767613103
2018-07-04,382.8113,383.0629,378.774,380.5697,-0.00581745662279525,169,395.92001782240897,382.0422800000002,368.1645421775914
2018-07-05,380.6029,382.2527,378.2618,379.4124,-0.0030456004018045006,170,395.7461435974139,382.2348000000002,368.72345640258646
2018-07-06,379.3939,379.7342,374.8489,377.2294,-0.005770249692930545,171,394.14813843857814,382.70562000000024,371.26310156142233
2018-07-09,376.8303,377.0262,370.9518,371.7533,-0.014623028223586545,172,395.01358483173266,382.47453333333357,369.9354818349345
2018-07-10,371.7559,372.0513,369.222,370.8356,-0.0024716245211319956,173,396.23736240913036,382.0399866666669,367.8426109242034
2018-07-11,370.8171,376.2712,370.0456,371.9064,0.002883371996927772,174,397.0283196593166,381.5852400000002,366.14216034068386
2018-07-12,371.9185,375.4491,371.7132,372.3503,0.0011928681398144063,175,397.2008964105707,380.8209600000002,364.4410235894297
2018-07-13,372.3616,372.9071,370.9655,372.1756,-0.0004692919432521985,176,395.8106513988698,379.6720000000002,363.53334860113057
2018-07-16,372.101,372.6699,371.6417,372.3679,0.0005165581440869507,177,393.09855305605925,378.4065400000002,363.7145269439411
2018-07-17,372.3447,375.6869,371.4696,374.5033,0.005718270616716965,178,391.3914012786141,377.60033333333354,363.80926538805295
2018-07-18,374.5291,377.5165,372.9396,374.6365,0.00035560786225395614,179,390.0113817579766,376.9384133333335,363.86544490869034
2018-07-19,374.6468,376.39,368.3649,370.7162,-0.010519412221866854,180,387.122645043843,375.7905200000002,364.45839495615735
2018-07-20,370.7754,373.8954,367.1804,370.0599,-0.0017719258807528764,181,386.0598643251606,374.99787333333353,363.93588234150644
2018-07-23,368.9085,373.3556,368.3511,371.7636,0.004593283969634356,182,383.7712691976331,374.20468000000017,364.63809080236723
2018-07-24,371.754,373.2265,364.595,365.6356,-0.01662095937784991,183,382.1840109774203,373.0610466666668,363.9380823559133
2018-07-25,365.665,369.1874,364.0435,365.5248,-0.0003030798737134006,184,380.83950991563705,372.0580533333335,363.2765967510299
2018-07-26,365.5005,369.215,365.2013,367.7466,0.006059984882368059,185,378.9316687361841,371.2803333333335,363.62899793048285
2018-07-27,367.7603,368.4999,363.9464,364.6325,-0.008504116973358422,186,378.043350375528,370.44054000000017,362.83772962447233
2018-07-30,365.1898,367.4045,364.4501,365.9817,0.003693335097159933,187,378.0834193698023,370.0557666666668,362.02811396353127
2018-07-31,365.9576,370.3176,361.3637,369.5062,0.009584187527823265,188,377.98378316219384,369.9671400000001,361.9504968378063
2018-08-01,369.4499,372.7868,368.975,370.6792,0.0031694788412656044,189,377.8143256837135,369.88532666666674,361.95632764962
2018-08-02,370.6869,374.6796,368.9579,372.2414,0.004205570023306361,190,377.7932382375872,369.87806666666677,361.9628950957463
2018-08-03,372.2262,373.6799,366.5374,367.0732,-0.013981285336789735,191,377.4754977057689,369.53790666666674,361.6003156275646
2018-08-06,367.2399,367.365,364.0712,365.1253,-0.0053207008629367405,192,377.1990332972906,369.05506666666673,360.91110003604285
2018-08-07,365.1134,368.3119,362.0221,367.4907,0.00645742986624386,193,375.9094342283201,368.58756000000005,361.26568577168
2018-08-08,367.5027,368.3953,361.4908,363.6442,-0.010522095138777799,194,374.5770714716919,367.85474000000005,361.1324085283082
2018-08-09,363.6245,367.4502,359.9559,366.8704,0.008832735101802209,195,374.06140012055243,367.5983533333334,361.1353065461144
2018-08-10,366.8819,373.0711,365.5055,368.5305,0.004514824009340096,196,373.78474515931873,367.4963933333334,361.20804150734807
2018-08-13,371.25,376.2253,370.9016,376.149,0.020461865306204398,197,375.7018363476095,367.7887533333334,359.87567031905724
2018-08-14,376.14099999999996,382.6888,373.4908,382.1417,0.015806140744020026,198,380.6770087038673,368.88916000000006,357.10131129613285
2018-08-15,382.1402,386.1695,382.0753,385.9439,0.009900539882025832,199,385.86609543496064,370.25043333333343,354.6347712317062
2018-08-16,385.9258,387.7171,383.3928,384.6842,-0.003269284164425338,200,389.2702038184072,371.3796066666667,353.4890095149262
2018-08-17,384.7003,384.7688,380.2059,382.7948,-0.004923662580924513,201,391.19786507457513,372.5904266666667,353.98298825875827
2018-08-20,382.3943,384.4156,378.909,384.1879,0.0036326804554730517,202,393.16582614297266,373.8041733333333,354.442520523694
2018-08-21,384.1833,398.5639,381.7269,396.4907,0.0315208297415583,203,399.2970064730006,375.60314000000005,351.9092735269995
2018-08-22,396.5334,405.0799,394.3891,401.6002,0.012804480818830321,204,406.06069389432815,377.66454000000004,349.26838610567194
2018-08-23,401.5594,404.0935,400.2081,401.0792,-0.0012981523461688973,205,411.20070646383465,379.58706000000006,347.9734135361655
2018-08-24,401.0675,401.4674,397.6602,399.5035,-0.003936387920053327,206,414.4635472096348,381.7490800000001,349.03461279036543
2018-08-27,400.0913,405.0269,398.4595,403.9846,0.011154232303587147,207,417.7934359894257,384.3397000000001,350.8859640105745
2018-08-28,403.9918,404.6625,399.7706,399.8005,-0.010411085731898148,208,419.2269428266098,386.49368666666675,353.7604305067237
2018-08-29,399.7905,414.0394,399.1019,413.9653,0.034816481196570555,209,422.9851059435023,389.84842666666674,356.7117473898312
2018-08-30,413.9957,414.586,404.8091,409.4284,-0.011020113256708267,210,424.1097079382414,392.68562666666674,361.26154539509207
2018-08-31,409.44800000000004,412.7257,406.1771,407.4201,-0.0049172007943522325,211,423.4351393372773,395.2782666666668,367.1213939960563
2018-09-03,405.2889,405.67,402.0696,402.9865,-0.01094177721005851,212,422.4660389882516,397.06743333333344,371.66882767841525
2018-09-04,403.0043,404.8955,393.4874,396.9447,-0.015106086351827917,213,421.4248919799245,398.05430000000007,374.68370802007564
2018-09-05,396.9579,407.2793,391.0913,396.0229,-0.0023249384091356554,214,420.7256210948307,398.7262333333334,376.7268455718362
2018-09-06,395.9779,403.2761,395.9722,403.1141,0.017747610559475043,215,419.9649526924222,399.9548933333334,379.94483397424466
2018-09-07,403.1307,405.2948,389.9815,390.5301,-0.031714601449801344,216,418.16397420546826,400.4705800000001,382.77718579453193
2018-09-10,391.9544,393.6308,385.2094,386.9425,-0.00922894379550463,217,417.34643752524397,400.6542200000001,383.9620024747563
2018-09-11,386.9268,387.5309,371.4211,373.8006,-0.03455360302287654,218,422.7544986325026,399.1415466666667,375.52859470083087
2018-09-12,373.7986,375.31199999999995,366.5331,368.4372,-0.014452223674616054,219,427.21794738832267,396.9306800000001,366.64341261167755
2018-09-13,368.414,390.7727,367.1887,388.9218,0.05410801864992403,220,426.66143614351773,396.12018666666677,365.5789371898158
2018-09-14,388.9267,394.1308,378.9934,379.3464,-0.02492852330982759,221,426.9314008088614,394.77638000000013,362.6213591911389
2018-09-17,380.8188,384.6111,379.0263,384.028,0.012265694774011451,222,425.62806605543756,393.4459400000002,361.2638139445628
2018-09-18,384.0279,385.8127,376.0686,376.8737,-0.018805348540170904,223,425.3643994029803,391.91748666666683,358.47057393035334
2018-09-19,376.8949,378.8883,368.89300000000003,370.6697,-0.016598748493760716,224,421.4686522348967,389.0311133333335,356.5935744317703
2018-09-20,370.6702,371.2067,356.5069,360.4759,-0.027886266666841655,225,419.70910621309406,385.76761333333354,351.826120453573
2018-09-21,360.4854,365.5128,360.4519,364.1201,0.010058655376456723,226,416.04500754447076,382.8809466666669,349.716885788863
2018-09-24,364.3747,365.1009,356.2094,358.958,-0.01427836827101727,227,413.3528733875846,379.9457133333335,346.5385532790824
2018-09-25,358.9691,360.2494,352.3146,353.2907,-0.015914159220173092,228,412.23115799381077,377.03544666666687,341.839735339523
