,PLF,SYO,ZVQ,OOS,CIS,ERQ
2019-12-30 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-01 22:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-02 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-05 22:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-06 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-07 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-08 22:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-09 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-12 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-13 22:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-14 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-15 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-16 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-19 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-20 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-21 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-22 22:00:00,0.5,0.0,0.0,0.0,0.0,0.5
2020-01-23 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-26 22:00:00,0.0,0.0,0.5,0.0,0.5,0.0
2020-01-27 22:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-01-28 22:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-29 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-30 22:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-02-02 22:00:00,0.0,0.7662559491403166,0.23374405085968347,0.0,0.0,0.0
2020-02-03 22:00:00,0.3738048000787832,0.141574027216171,0.37335164194249126,0.11126953076255455,0.0,0.0
2020-02-04 22:00:00,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.5833333333333334,0.08333333333333334
2020-02-05 22:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-02-06 22:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-02-09 22:00:00,0.47201150741962267,0.0,0.0,0.0,0.5279884925803773,0.0
2020-02-10 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-02-11 22:00:00,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.5833333333333334,0.08333333333333334,0.08333333333333334
2020-02-12 22:00:00,0.0,0.0,0.0,0.329326476505592,0.3413223787509254,0.3293511447434826
2020-02-13 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-02-16 22:00:00,0.5923904469352869,0.21571311544085808,0.0,0.0,0.09785701791479487,0.0940394197090602
2020-02-17 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-18 22:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-02-19 22:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-02-20 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-23 22:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-02-24 22:00:00,0.14318096704461564,0.0,0.6784095164776959,0.0,0.0,0.17840951647768855
2020-02-25 22:00:00,0.0,0.0,0.0,0.5,0.5,0.0
2020-02-26 22:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-27 22:00:00,0.23633112977085563,0.7636688702291443,0.0,0.0,0.0,0.0
2020-03-01 22:00:00,0.2970566587315061,0.0,0.0,0.0,0.40588632958328946,0.2970570116852045
2020-03-02 22:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-03 22:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-04 22:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-03-05 22:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-08 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-09 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-10 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-11 21:00:00,0.5187764676521691,0.0,0.0,0.0,0.4812235323478309,0.0
2020-03-12 21:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-03-15 21:00:00,0.6250000000000017,0.0,0.12500000000001082,0.1250000000000089,0.12499999999997863,0.0
2020-03-16 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-17 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-18 21:00:00,0.08333333333333334,0.08333333333333334,0.42908942639064285,0.08333333333333334,0.23757724027602384,0.08333333333333334
2020-03-19 21:00:00,0.3628134015488903,0.0,0.2743755311885814,0.0,0.0,0.36281106726252843
2020-03-22 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-23 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-03-24 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-25 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-03-26 21:00:00,0.08333333333333333,0.5833333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2020-03-29 21:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-03-30 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-31 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-04-01 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-02 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-04-05 21:00:00,0.0,0.0,0.49999999999998,0.0,0.0,0.50000000000002
2020-04-06 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-07 21:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-04-08 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-09 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-12 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-13 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-14 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-15 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-16 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-19 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-20 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-21 21:00:00,0.0,0.0,0.0,0.0,0.0,1.0
2020-04-22 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-23 21:00:00,0.48979964499423706,0.510200355005763,0.0,0.0,0.0,0.0
2020-04-26 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-27 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-04-28 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-04-29 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-04-30 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-05-03 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-04 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-05-05 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-05-06 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-05-07 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-10 21:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-05-11 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-05-12 21:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-05-13 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-14 21:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-05-17 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-18 21:00:00,0.3141004991524648,0.0,0.3610640598190162,0.0,0.0,0.3248354410285191
2020-05-19 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-20 21:00:00,0.0,0.0,0.0,0.0,0.0,1.0
2020-05-21 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-05-24 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-05-25 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-05-26 21:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-05-27 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-05-28 21:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-05-31 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-06-01 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-06-02 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-06-03 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-06-04 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-06-07 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-06-08 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-06-09 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-06-10 21:00:00,0.6812830038798937,0.31871699612010623,0.0,0.0,0.0,0.0
2020-06-11 21:00:00,0.08333333333333334,0.08333333333333334,0.5833333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334
2020-06-14 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-06-15 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-06-16 21:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-06-17 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-06-18 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-06-21 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-06-22 21:00:00,0.0,0.0,0.0,0.5,0.5,0.0
2020-06-23 21:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-06-24 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0
2020-06-25 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-06-28 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-06-29 21:00:00,0.0,0.5,0.0,0.0,0.5,0.0
2020-06-30 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-07-01 21:00:00,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.5833333333333334,0.08333333333333334,0.08333333333333334
2020-07-02 21:00:00,0.4136040896335912,0.0,0.0,0.0,0.0,0.5863959103664088
2020-07-05 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-07-06 21:00:00,0.0,0.0,0.0,0.0,0.0,1.0
2020-07-07 21:00:00,0.0,1.0,0.0,0.0,0.0,0.0
2020-07-08 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-07-09 21:00:00,0.0,0.0,0.0,0.0,1.0,0.0
2020-07-12 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-07-13 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-07-14 21:00:00,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2020-07-15 21:00:00,0.0,0.5,0.0,0.0,0.0,0.5
2020-07-16 21:00:00,0.0,0.0,0.0,0.0,0.0,1.0
2020-07-19 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-07-20 21:00:00,0.2432331186838958,0.0,0.0,0.0,0.2567668813161042,0.5
2020-07-21 21:00:00,1.0,0.0,0.0,0.0,0.0,0.0
2020-07-22 21:00:00,0.08333333333333333,0.5833333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2020-07-23 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
2020-07-26 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0
