eod_ts,Rs_returns,Os_returns,Cs_returns,Rp_returns,Rm_returns,Dc_returns,La_returns,Pf_returns,Cp_returns,Ds_returns
2015-01-13 22:00:00,,,,,,,,,,
2015-01-14 22:00:00,0.0,-1.2159489953726512,-0.83550865263274,,,,,inf,,0.6895916054425887
2015-01-15 22:00:00,0.0,-0.7237306039320266,-0.4554755286828252,,,,,-0.6045944362590707,inf,0.39664295381181647
2015-01-16 22:00:00,0.0,0.5354475374981201,-0.1132478804909922,,,,,0.852105263899874,0.7597571332873012,0.29868654306344583
2015-01-19 22:00:00,0.0,0.057264071825148595,-0.10582471434319633,,,,,-0.09371854283620427,-0.39798193652734115,0.22075817285159033
2015-01-20 22:00:00,0.0,-0.5902990629178844,-0.1795974701411482,,,,,-0.44262958419603204,-0.070896599483644,0.17243442145457416
2015-01-21 22:00:00,0.0,-0.3168331728289284,-0.18427983112616886,,,,,-0.3241163138529589,0.10308139404579515,0.14657945776851464
2015-01-22 22:00:00,0.0,0.0,0.0,,,,,1.6030873397525314,0.05131667970815539,0.15486667452885283
2015-01-23 22:00:00,0.0,0.0,0.0,,,,,0.005269507359502555,-0.0880164909283112,0.11916461216890403
2015-01-26 22:00:00,0.0,0.11731813743314128,0.0,inf,inf,inf,inf,-4.174758323388176e-07,0.08844121685580238,0.10664558921892345
2015-01-27 22:00:00,-0.09806162628376197,0.15265072641957003,0.02643932981804339,-0.20781958347981752,0.0,-0.4618952433612439,-0.00903395341229575,-0.0001402925110259555,0.07381351619099981,0.09648312775639464
2015-01-28 22:00:00,-0.10180942124895102,0.07577255847232979,0.0722645803221836,-4.892590685861052e-05,0.0,-0.0014269807141112005,0.0,9.613375406253909e-05,-0.09002584840500054,0.08828261955698463
2015-01-29 22:00:00,-0.11739928798211882,-0.05752281236277052,-0.1128399820891186,2.7538098800838722e-05,0.0,-0.0007779827921533946,0.0,-4.782782359248391e-05,-0.009256511979466493,0.08130881262899345
2015-01-30 22:00:00,-0.06805477694013898,0.11047211946144114,-0.07781146639998865,-0.0002219994719763785,0.0,-0.0075801020809405486,0.0,-2.8173302780713336e-05,-0.015354812851728652,0.07538983763759777
2015-02-02 22:00:00,-0.0532309034622527,0.0,0.0,-0.005995765830143966,0.0,-0.01578957585863828,0.0,-0.00020642185293028172,0.03894035013887012,0.0702410849829836
2015-02-03 22:00:00,-0.09056939668440524,-0.030660652394785062,0.1955574272579613,0.0,-0.024801243039347443,-0.000687304701878508,0.0,-0.0003030089822870478,0.05703286054140606,0.06576696164459621
2015-02-04 22:00:00,0.0,0.0,0.0462233677537493,0.0,0.0,0.0,0.0,-0.00021833758903946104,0.023947621601840913,0.06185033124021485
2015-02-05 22:00:00,-0.07403992269908131,0.05967403798289608,0.047348535296065586,0.0,-0.0009794017084088652,-0.00027426393630911733,0.0,-0.000257304743630451,0.032814014816408825,0.058369651637426224
2015-02-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038831186672575455,0.030322727905396484,0.05527578496310011
2015-02-09 22:00:00,-0.05806461457696139,0.05311030540419561,0.0427248119476604,0.0,1.7536657167121393e-05,-4.03322291700123e-05,0.0,0.0003627889067987773,0.03076448488398994,0.05249919189158979
2015-02-10 22:00:00,-0.04294939317741307,0.047737564609223126,0.03830460225837964,0.0,-0.0005329967147856227,-6.610692833642079e-05,0.0,-0.0004357900616176493,0.010629231820202225,0.0499910421933086
2015-02-11 22:00:00,-0.0504192289352077,-0.13493528164057395,0.03359619740363367,0.0,-0.003227390429537855,-0.0008162404173551652,-0.005024446335300298,-0.0005480675461860224,0.027527506243041042,0.0477150964773885
2015-02-12 22:00:00,-0.043318894391331436,0.08785232944890077,0.0825621559248085,-0.003494270576128625,-0.030166299911351963,-0.030103075275005102,-0.004312116483341177,0.0014645035873758836,0.0419706753176304,0.04576266404926515
2015-02-13 22:00:00,-0.04187767909072837,0.07048388235628536,0.018141282378575225,1.3492650762745724e-05,0.0,-0.00037202005571452114,-0.0034806807248659983,-0.0001724068825837142,0.022854045603449554,0.04387084327985887
2015-02-16 22:00:00,-0.041799131737596716,0.0,0.0,0.0,-0.03545952691336903,-0.003596757000692732,0.0,-0.0004994826715732098,-0.14820052470022962,0.04211254229366964
2015-02-17 22:00:00,-0.0384111476286881,-0.07919858832121968,0.013658657098420752,0.0,-0.04393314546973289,-0.014650928296520035,0.0,-0.00039979769773262425,0.0250964450301233,0.0405048565591026
2015-02-18 22:00:00,-0.039489305879234896,0.15454617558340253,0.006272333457750216,-0.00010644978235223044,-0.006263986337334108,-0.0041784018963738675,0.0,0.0001234572922152066,0.014230902560249788,0.03904589665809961
2015-02-19 22:00:00,-0.03617663833974544,0.024006353560753344,0.040986264386037544,-5.807802047083566e-05,0.0,0.002171510064929016,0.0,-0.0002645438246524203,0.04520706206337098,0.03767416406676463
2015-02-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003784115033739941,-0.049269063518183255,0.03639481359103491
2015-02-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021799629681753066,0.02064274702898983,0.03520202893936077
2015-02-24 22:00:00,-0.031120366033188202,0.018048069871703067,-0.04766378423506891,0.0,-0.010637467398426645,0.001582811275338233,0.0,-0.0009330402376388293,0.020227160659089874,0.03406114846318784
2015-02-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000557132222719715,0.022404680278973816,0.03301712086514213
