eod_ts,Rs_returns,Os_returns,Cs_returns,Rp_returns,Rm_returns,Dc_returns,La_returns,Pf_returns,Cp_returns,Ds_returns
2014-01-02 22:00:00,,,,,,,,,,
2014-01-03 22:00:00,0.0,0.0,0.0,,,,,,,0.6931471805599453
2014-01-06 22:00:00,0.0,-0.17633948511640724,-0.08366769104656648,,,,,inf,,0.40553865224203756
2014-01-07 22:00:00,0.0,-0.568100989831089,-0.38684400375055306,,,,,-0.16553778742627145,inf,0.28773292694093844
2014-01-08 22:00:00,0.0,0.09335291282815607,-0.10930680045582249,,,,,-0.07950320230537904,0.3071232442413702,0.22318021296831014
2014-01-09 22:00:00,0.0,-0.41699552151394664,-0.7435864309977286,,,,,-0.7287664108672447,-0.15654672005493067,0.17010452157196498
2014-01-10 22:00:00,0.0,-0.4120109707433539,-0.06579097772809503,,,,,-1.2796757092910356,0.04735600429288593,0.1340302458910085
2014-01-13 22:00:00,0.0,-0.5133831699171074,0.15343805648792108,,,,,-1.9556609001868586,-0.32721267541262056,0.11108458066139774
2014-01-14 22:00:00,0.0,-0.05387200234252647,-0.6174758901153664,,,,,-1.0124132405291764,-0.2113639785591359,0.10607149082595572
2014-01-15 22:00:00,0.0,-0.016292099346625108,0.06192981677413978,,,,,-0.2248086145032474,-0.06262034492042938,0.09962786226012271
2014-01-16 22:00:00,0.0,-0.009914577320959402,-0.06446087837189542,inf,inf,inf,inf,-0.2580296001717036,-0.01732107392507186,0.08974578228087018
2014-01-17 22:00:00,-0.020990548299014675,-0.03361844078621804,-0.1371593146195223,0.04810044853325381,0.004603972460476962,0.0061443675577980954,0.004353116489412003,-0.0535866118437712,0.0008618547472230426,0.0829928956999827
2014-01-20 22:00:00,-0.04401613757376823,-0.1987750601058097,0.07460576263178331,0.012703078867759116,-0.0034668149784916353,-0.0041693402208157,-0.061297453091340784,0.46785169436049384,-0.0039022449315998416,0.07947033463905459
2014-01-21 22:00:00,-0.040708315004141744,-0.13034838864826975,0.03626368618983318,0.018326264257047892,6.492863303839557e-05,-0.03275464888757264,0.09533531641532149,1.0411456587089434,-0.013955472431045656,0.07863913233315097
2014-01-22 22:00:00,-0.03959692244378987,-0.027878063939680068,0.24514014003824428,-0.0069427050297712015,0.0015838703085006602,-0.02780613282602807,0.487692280247312,1.2290768914101153,0.04869886700523548,0.0788433243588383
2014-01-23 22:00:00,-0.03991013404119672,0.15163564424286613,0.2955980837735713,-0.04316387943887573,0.002827544527950622,-0.03997108794648001,0.5336593988776801,2.2282221607290573,0.038270394540723535,0.10834133131465462
2014-01-24 22:00:00,-0.10660971225537963,0.13002122749561446,0.05519555107893231,-0.006664967731540633,0.0080371503041198,0.0038971015210897695,0.06529138085242071,0.1357557432489507,0.042608460430529155,0.06491883934629579
2014-01-27 22:00:00,-0.11158888352130139,0.16086706632700828,0.10560810854860765,0.013436233384101152,0.0004932027254440701,0.007501045873776096,-0.020869698502254064,-0.13000377678374672,-0.03611385853437039,0.05158800896491192
2014-01-28 22:00:00,-0.0911196143578485,-0.014594604174042345,-0.017928661455042127,0.007802645092165608,-0.0035780494666246324,-0.006235837065754272,-0.006285765628469512,-0.135984602097604,0.02463266321178211,0.04836692569221733
2014-01-29 22:00:00,-0.0869796090562012,-0.1182535244516111,-0.05591373987971428,0.008779866057565793,-0.00850136015052269,-0.013904098301264522,0.0014524135535572392,-0.2781734706523827,0.042636006870823195,0.041189209649948134
2014-01-30 22:00:00,-0.07446841341603949,-0.017170954085304908,-0.039740349632402146,0.011596861877574766,-0.007862660962894166,-0.00700038508229765,-0.00023138899629565192,-0.07392614017723206,0.0295719918724313,0.0452809933918791
2014-01-31 22:00:00,-0.0669891509379388,0.08001373934982996,-0.011973879542463333,0.009825205822228083,-0.005096859103249141,-0.00025974724589575884,2.2204460492503128e-16,0.060954905774760995,0.021199065614546427,0.047090693382378146
2014-02-03 22:00:00,-0.051240297809564996,0.03837712826396583,0.009657772102006749,0.004269118468622227,-0.009592364173887308,-0.0013417909412412844,0.0,-0.03653135429259133,0.030771973447937414,0.04204653141568394
2014-02-04 22:00:00,-0.05061049779634221,-0.018706273369308926,-0.034077847298423815,0.00253693913935982,-0.017840848091387182,-0.002348237360448308,-1.1102230246251565e-16,-0.049861908240850135,0.02735761783487876,0.039715961673111026
2014-02-05 22:00:00,-0.05088735336294047,0.019832822045447774,-0.001835660198531147,0.005619240465051301,-0.00952823128922355,-0.006710209919174902,2.2204460492503128e-16,-0.10531373754839116,0.0238097159366913,0.036278479922247656
2014-02-06 22:00:00,-0.04952747920068309,0.09004396224486359,0.03955508251021269,0.006323136136881875,0.0014264029382488198,0.014754951189926986,0.053572311201817574,0.21993090239745422,0.030599805756669145,0.044963116164511076
2014-02-07 22:00:00,-0.07893232705929917,-0.059625379497676184,-0.17451046464345096,0.01718725361205945,0.02208566426388927,0.010047917193515778,0.0,-0.2057638743696932,0.019198332292383883,0.029774096941211796
2014-02-10 22:00:00,-0.08179781427550756,0.019185780396475487,0.037063675006098334,0.001970119672183266,0.002326642623922435,0.0009104373183466877,-2.2204460492503136e-16,0.028903160411259447,0.002526045526058089,0.035939196401231575
2014-02-11 22:00:00,-0.06396448722049247,-0.21619760020910267,-0.1017653030389295,0.012126144604110734,0.018301239175936835,0.017199376834730874,-0.010020863203496395,-0.1541370998892111,0.008679762795760675,0.029004031184437826
2014-02-12 22:00:00,-0.05146558929529612,0.05694490251751121,-0.05449959232090031,0.011500054960852178,0.0031997837963856288,0.03098325459636129,0.007509340443839056,0.007231413625094182,0.04584889182332339,0.03269764527312701
