XAUUSD_timestamp,open,high,low,close,Returns
2020-02-03 07:40:00+00:00,1574.86,1575.105,1573.945,1574.355,-0.0003174895466566685
2020-02-03 07:45:00+00:00,1574.35,1575.52,1574.155,1575.505,0.0007304578700484399
2020-02-03 07:50:00+00:00,1575.51,1576.47,1575.285,1576.315,0.0005141208691816779
2020-02-03 07:55:00+00:00,1576.305,1576.77,1575.94,1576.485,0.00010784646469752524
2020-02-03 08:00:00+00:00,1576.475,1576.545,1575.415,1576.485,0.0
2020-02-03 08:05:00+00:00,1576.49,1577.93,1576.375,1577.93,0.0009165960982819854
2020-02-03 08:10:00+00:00,1577.935,1578.48,1577.68,1578.035,6.654287579288543e-05
2020-02-03 08:15:00+00:00,1578.025,1578.495,1577.725,1578.195,0.00010139192096492167
2020-02-03 08:20:00+00:00,1578.2,1579.505,1577.97,1579.375,0.0007476896074312123
2020-02-03 08:25:00+00:00,1579.385,1579.795,1578.28,1578.495,-0.0005571824297586625
2020-02-03 08:30:00+00:00,1578.49,1578.86,1578.055,1578.845,0.00022173019236682023
2020-02-03 08:35:00+00:00,1578.85,1578.885,1577.09,1577.25,-0.0010102321633852496
2020-02-03 08:40:00+00:00,1577.24,1577.48,1576.755,1576.775,-0.00030115707719124973
2020-02-03 08:45:00+00:00,1576.77,1576.775,1575.31,1575.42,-0.0008593489876488336
2020-02-03 08:50:00+00:00,1575.41,1575.83,1573.54,1575.8,0.00024120551979778249
2020-02-03 08:55:00+00:00,1575.78,1575.78,1574.77,1575.755,-2.8556923467371043e-05
2020-02-03 09:00:00+00:00,1575.765,1576.85,1575.68,1576.26,0.0003204812930943657
2020-02-03 09:05:00+00:00,1576.255,1577.045,1575.855,1575.94,-0.0002030121934197826
2020-02-03 09:10:00+00:00,1575.95,1576.295,1574.955,1575.445,-0.0003140982524716396
2020-02-03 09:15:00+00:00,1575.45,1576.57,1575.3,1576.535,0.0006918680118952469
2020-02-03 09:20:00+00:00,1576.53,1577.525,1576.325,1577.22,0.0004344971725969149
2020-02-03 09:25:00+00:00,1577.27,1577.715,1577.035,1577.085,-8.559363944149467e-05
2020-02-03 09:30:00+00:00,1577.09,1577.755,1576.775,1577.185,6.340812321470324e-05
2020-02-03 09:35:00+00:00,1577.19,1578.03,1577.105,1577.885,0.00044382872015646946
2020-02-03 09:40:00+00:00,1577.89,1578.31,1577.55,1578.295,0.00025984149668700773
2020-02-03 09:45:00+00:00,1578.285,1578.495,1577.58,1577.69,-0.00038332504379723353
2020-02-03 09:50:00+00:00,1577.685,1578.77,1577.485,1578.615,0.000586300223744729
2020-02-03 09:55:00+00:00,1578.62,1579.03,1578.49,1578.945,0.00020904400376275944
2020-02-03 10:00:00+00:00,1578.94,1579.42,1578.855,1579.285,0.0002153336563339714
2020-02-03 10:05:00+00:00,1579.295,1579.4,1578.17,1578.18,-0.0006996837176317383
2020-02-03 10:10:00+00:00,1578.175,1578.345,1577.68,1578.12,-3.801847697992855e-05
2020-02-03 10:15:00+00:00,1578.135,1578.37,1577.575,1578.005,-7.287151800861036e-05
2020-02-03 10:20:00+00:00,1578.01,1578.725,1577.92,1578.325,0.0002027876971237852
2020-02-03 10:25:00+00:00,1578.335,1578.52,1577.37,1577.595,-0.00046251564158206193
2020-02-03 10:30:00+00:00,1577.6,1579.34,1577.6,1579.0,0.0008905961289178421
2020-02-03 10:35:00+00:00,1579.005,1579.34,1578.72,1579.245,0.0001551614946166957
2020-02-03 10:40:00+00:00,1579.26,1579.465,1579.025,1579.345,6.332139725007124e-05
2020-02-03 10:45:00+00:00,1579.335,1579.34,1578.76,1579.255,-5.6985649113938663e-05
2020-02-03 10:50:00+00:00,1579.26,1580.65,1579.105,1579.895,0.00040525437627225713
2020-02-03 10:55:00+00:00,1579.9,1580.99,1579.9,1580.96,0.0006740954303925406
2020-02-03 11:00:00+00:00,1580.955,1581.3,1579.955,1580.395,-0.00035737779576971995
2020-02-03 11:05:00+00:00,1580.39,1580.41,1579.035,1579.48,-0.0005789691817551512
2020-02-03 11:10:00+00:00,1579.485,1579.785,1579.09,1579.425,-3.4821586851419006e-05
2020-02-03 11:15:00+00:00,1579.41,1579.41,1578.995,1579.215,-0.00013295977966665262
2020-02-03 11:20:00+00:00,1579.2,1579.62,1578.885,1578.925,-0.00018363554044253938
2020-02-03 11:25:00+00:00,1578.92,1579.52,1578.7,1579.405,0.00030400430672772316
2020-02-03 11:30:00+00:00,1579.41,1579.93,1578.81,1579.915,0.00032290641095844563
2020-02-03 11:35:00+00:00,1579.91,1579.91,1579.585,1579.76,-9.810654370645544e-05
2020-02-03 11:40:00+00:00,1579.765,1580.49,1578.9,1579.035,-0.00045893047045120205
2020-02-03 11:45:00+00:00,1579.04,1579.105,1578.205,1578.235,-0.0005066385482273006
2020-02-03 11:50:00+00:00,1578.23,1579.035,1578.15,1578.405,0.00010771526420350064
2020-02-03 11:55:00+00:00,1578.4,1578.4,1578.07,1578.23,-0.00011087141766530362
2020-02-03 12:00:00+00:00,1578.24,1578.315,1577.905,1578.075,-9.821128732823148e-05
2020-02-03 12:05:00+00:00,1578.08,1579.085,1577.97,1579.005,0.0005893256023954407
2020-02-03 12:10:00+00:00,1579.0,1579.62,1578.89,1579.51,0.0003198216598425674
2020-02-03 12:15:00+00:00,1579.505,1579.635,1578.875,1579.535,1.5827693398584586e-05
2020-02-03 12:20:00+00:00,1579.54,1579.715,1579.2,1579.215,-0.00020259126894950352
2020-02-03 12:25:00+00:00,1579.225,1579.745,1578.925,1578.925,-0.00018363554044253938
2020-02-03 12:30:00+00:00,1578.93,1579.29,1578.57,1579.195,0.00017100242253431652
2020-02-03 12:35:00+00:00,1579.19,1579.585,1578.89,1579.465,0.0001709731857053587
2020-02-03 12:40:00+00:00,1579.47,1579.665,1578.97,1578.97,-0.00031339725793222417
2020-02-03 12:45:00+00:00,1578.965,1579.67,1578.875,1579.585,0.0003894944172466719
2020-02-03 12:50:00+00:00,1579.595,1580.065,1579.585,1579.69,6.647315592389624e-05
2020-02-03 12:55:00+00:00,1579.7,1580.125,1579.63,1579.7,6.3303559558747224e-06
2020-02-03 13:00:00+00:00,1579.67,1579.985,1577.935,1579.105,-0.00037665379502438423
2020-02-03 13:05:00+00:00,1579.115,1579.855,1578.8,1579.36,0.000161483878525992
2020-02-03 13:10:00+00:00,1579.355,1579.355,1578.085,1578.565,-0.0005033684530442173
2020-02-03 13:15:00+00:00,1578.57,1578.585,1576.89,1577.005,-0.0009882393186215754
2020-02-03 13:20:00+00:00,1577.01,1578.005,1576.805,1577.79,0.0004977790178217756
2020-02-03 13:25:00+00:00,1577.8,1578.23,1576.145,1576.875,-0.0005799250850873072
2020-02-03 13:30:00+00:00,1576.88,1577.83,1576.56,1577.75,0.0005548949663098934
2020-02-03 13:35:00+00:00,1577.745,1578.51,1577.52,1577.955,0.00012993186499765663
2020-02-03 13:40:00+00:00,1577.95,1578.43,1577.405,1577.84,-7.287913787146216e-05
2020-02-03 13:45:00+00:00,1577.845,1578.42,1577.485,1578.42,0.0003675911372509333
2020-02-03 13:50:00+00:00,1578.415,1578.79,1578.295,1578.38,-2.534179749369425e-05
2020-02-03 13:55:00+00:00,1578.385,1578.635,1577.545,1578.535,9.820195390197739e-05
2020-02-03 14:00:00+00:00,1578.53,1579.295,1578.42,1578.67,8.552233558334343e-05
2020-02-03 14:05:00+00:00,1578.68,1579.25,1578.265,1578.725,3.4839453463941794e-05
2020-02-03 14:10:00+00:00,1578.72,1579.345,1578.32,1578.825,6.334225403414884e-05
2020-02-03 14:15:00+00:00,1578.815,1579.445,1578.225,1579.335,0.00032302503444014974
2020-02-03 14:20:00+00:00,1579.34,1579.465,1578.535,1578.655,-0.0004305609639501107
2020-02-03 14:25:00+00:00,1578.645,1579.33,1578.17,1579.245,0.0003737358700919291
2020-02-03 14:30:00+00:00,1579.24,1580.515,1578.19,1578.255,-0.000626881832774373
2020-02-03 14:35:00+00:00,1578.25,1578.59,1577.475,1578.59,0.00021225974256355862
2020-02-03 14:40:00+00:00,1578.595,1578.88,1577.945,1578.105,-0.00030723620446082567
2020-02-03 14:45:00+00:00,1578.085,1578.205,1576.305,1576.99,-0.0007065436076814091
2020-02-03 14:50:00+00:00,1576.995,1576.995,1575.305,1575.38,-0.0010209322823859779
2020-02-03 14:55:00+00:00,1575.395,1575.64,1574.39,1574.98,-0.0002539069938681804
2020-02-03 15:00:00+00:00,1574.965,1575.0,1569.66,1572.355,-0.0016666878309565814
2020-02-03 15:05:00+00:00,1572.36,1576.435,1572.245,1575.1,0.0017457889598722076
2020-02-03 15:10:00+00:00,1575.09,1575.09,1573.41,1573.64,-0.0009269252745855994
2020-02-03 15:15:00+00:00,1573.62,1575.125,1573.205,1574.405,0.0004861340586155283
2020-02-03 15:20:00+00:00,1574.4,1575.03,1573.415,1573.835,-0.00036204153315055887
2020-02-03 15:25:00+00:00,1573.84,1573.855,1571.87,1572.435,-0.0008895468711778154
2020-02-03 15:30:00+00:00,1572.43,1572.98,1571.715,1572.825,0.00024802297074288937
2020-02-03 15:35:00+00:00,1572.82,1572.94,1571.415,1571.575,-0.0007947483032123559
2020-02-03 15:40:00+00:00,1571.555,1574.115,1571.425,1573.54,0.001250338036682841
2020-02-03 15:45:00+00:00,1573.52,1575.02,1573.03,1575.0,0.000927844223852059
2020-02-03 15:50:00+00:00,1575.005,1576.08,1574.605,1575.38,0.000241269841269931
2020-02-03 15:55:00+00:00,1575.375,1576.27,1575.31,1575.665,0.0001809087331310355
2020-02-03 16:00:00+00:00,1575.66,1575.97,1574.365,1574.94,-0.0004601231860832389
2020-02-03 16:05:00+00:00,1574.95,1575.645,1574.48,1574.865,-4.762086174714408e-05
2020-02-03 16:10:00+00:00,1574.87,1576.275,1574.595,1576.215,0.0008572163328284255
2020-02-03 16:15:00+00:00,1576.23,1577.84,1575.765,1576.64,0.00026963326703532964
2020-02-03 16:20:00+00:00,1576.635,1577.26,1576.095,1576.4,-0.00015222244773693827
2020-02-03 16:25:00+00:00,1576.39,1577.24,1575.955,1577.12,0.0004567368688148665
2020-02-03 16:30:00+00:00,1577.11,1577.61,1576.305,1577.595,0.00030118190118710864
2020-02-03 16:35:00+00:00,1577.6,1578.27,1577.445,1578.065,0.00029792183671983885
2020-02-03 16:40:00+00:00,1578.055,1579.13,1577.38,1578.475,0.0002598118581933484
2020-02-03 16:45:00+00:00,1578.48,1579.56,1578.48,1579.15,0.00042762793202322236
2020-02-03 16:50:00+00:00,1579.16,1579.81,1578.795,1579.055,-6.015894626854035e-05
2020-02-03 16:55:00+00:00,1579.05,1579.385,1577.94,1578.19,-0.0005477959919065745
2020-02-03 17:00:00+00:00,1578.195,1578.65,1577.52,1577.555,-0.0004023596651860917
2020-02-03 17:05:00+00:00,1577.53,1578.33,1577.46,1578.105,0.00034864077639129576
2020-02-03 17:10:00+00:00,1578.12,1578.33,1577.28,1577.34,-0.00048475861872310233
2020-02-03 17:15:00+00:00,1577.335,1577.45,1576.875,1577.16,-0.00011411617026124699
2020-02-03 17:20:00+00:00,1577.155,1577.275,1576.385,1576.48,-0.0004311547338253785
2020-02-03 17:25:00+00:00,1576.475,1577.085,1575.88,1576.98,0.0003171622855981937
2020-02-03 17:30:00+00:00,1576.975,1577.04,1576.4,1576.98,0.0
2020-02-03 17:35:00+00:00,1576.97,1577.315,1576.67,1576.98,0.0
2020-02-03 17:40:00+00:00,1576.97,1577.265,1576.255,1576.39,-0.0003741328361804852
2020-02-03 17:45:00+00:00,1576.385,1577.22,1576.365,1576.695,0.00019348003983776785
2020-02-03 17:50:00+00:00,1576.69,1576.7,1575.095,1575.285,-0.0008942756842634791
2020-02-03 17:55:00+00:00,1575.27,1575.715,1574.82,1575.62,0.00021265993137742356
2020-02-03 18:00:00+00:00,1575.64,1575.71,1575.24,1575.705,5.3947017681910125e-05
2020-02-03 18:05:00+00:00,1575.71,1576.64,1575.44,1576.31,0.0003839551185025325
2020-02-03 18:10:00+00:00,1576.305,1577.895,1576.305,1577.675,0.0008659464191689281
2020-02-03 18:15:00+00:00,1577.715,1578.605,1577.32,1578.17,0.00031375283249102104
2020-02-03 18:20:00+00:00,1578.165,1578.575,1577.59,1578.045,-7.920566225438908e-05
2020-02-03 18:25:00+00:00,1578.035,1578.21,1577.725,1578.05,3.1684774515206016e-06
2020-02-03 18:30:00+00:00,1578.045,1578.575,1577.445,1577.515,-0.0003390260131174161
2020-02-03 18:35:00+00:00,1577.51,1577.835,1576.725,1576.735,-0.0004944485472405669
2020-02-03 18:40:00+00:00,1576.73,1577.55,1576.7,1577.43,0.0004407842789055927
2020-02-03 18:45:00+00:00,1577.435,1577.6,1576.985,1577.135,-0.00018701305287716075
2020-02-03 18:50:00+00:00,1577.13,1577.78,1576.525,1576.79,-0.0002187510897926348
2020-02-03 18:55:00+00:00,1576.775,1576.84,1576.335,1576.58,-0.0001331819709663451
2020-02-03 19:00:00+00:00,1576.575,1577.5,1576.515,1577.07,0.000310799325121458
2020-02-03 19:05:00+00:00,1577.065,1577.35,1576.69,1576.855,-0.00013632876156410845
2020-02-03 19:10:00+00:00,1576.85,1577.205,1576.665,1576.82,-2.219608017228758e-05
2020-02-03 19:15:00+00:00,1576.815,1576.815,1576.38,1576.38,-0.0002790426301034765
2020-02-03 19:20:00+00:00,1576.375,1576.515,1575.82,1576.31,-4.440553673612513e-05
2020-02-03 19:25:00+00:00,1576.315,1577.19,1576.235,1577.1,0.0005011704550501594
2020-02-03 19:30:00+00:00,1577.095,1578.165,1576.84,1578.13,0.0006530974573586423
2020-02-03 19:35:00+00:00,1578.125,1578.16,1577.52,1577.675,-0.0002883159182071049
2020-02-03 19:40:00+00:00,1577.67,1577.99,1577.09,1577.225,-0.00028522984771894855
2020-02-03 19:45:00+00:00,1577.22,1577.6,1577.03,1577.15,-4.755187116600723e-05
2020-02-03 19:50:00+00:00,1577.14,1577.34,1576.945,1577.3,9.510826490810587e-05
2020-02-03 19:55:00+00:00,1577.29,1577.885,1577.18,1577.79,0.00031065745260883126
2020-02-03 20:00:00+00:00,1577.8,1578.03,1577.385,1577.5,-0.0001838013930878235
2020-02-03 20:05:00+00:00,1577.505,1577.54,1576.905,1576.905,-0.00037717908082413043
2020-02-03 20:10:00+00:00,1576.895,1577.26,1576.795,1576.92,9.512304165459895e-06
2020-02-03 20:15:00+00:00,1576.905,1577.31,1576.8,1576.825,-6.024401998838691e-05
2020-02-03 20:20:00+00:00,1576.82,1577.015,1576.53,1576.645,-0.00011415344125065285
2020-02-03 20:25:00+00:00,1576.64,1576.855,1575.93,1575.95,-0.0004408094402987839
2020-02-03 20:30:00+00:00,1575.96,1576.225,1575.76,1576.055,6.662647926658494e-05
2020-02-03 20:35:00+00:00,1576.05,1576.05,1575.655,1575.85,-0.00013007160283118324
2020-02-03 20:40:00+00:00,1575.845,1576.37,1575.675,1576.33,0.0003045975187994099
2020-02-03 20:45:00+00:00,1576.315,1576.835,1576.095,1576.795,0.00029498899342161877
2020-02-03 20:50:00+00:00,1576.79,1577.145,1576.745,1577.005,0.0001331815486478316
2020-02-03 20:55:00+00:00,1577.01,1577.035,1576.215,1576.285,-0.0004565616469193179
2020-02-03 21:00:00+00:00,1576.28,1576.94,1576.275,1576.825,0.00034257764300238414
2020-02-03 21:05:00+00:00,1576.82,1577.215,1576.775,1576.97,9.195693878516487e-05
2020-02-03 21:10:00+00:00,1576.965,1577.01,1576.56,1576.63,-0.00021560334058345898
2020-02-03 21:15:00+00:00,1576.625,1576.875,1576.585,1576.605,-1.585660554481727e-05
2020-02-03 21:20:00+00:00,1576.6,1576.775,1576.57,1576.755,9.514114188413636e-05
2020-02-03 21:25:00+00:00,1576.76,1576.93,1576.67,1576.88,7.927674242358407e-05
2020-02-03 21:30:00+00:00,1576.885,1577.27,1576.795,1577.08,0.00012683273299152198
2020-02-03 21:35:00+00:00,1577.085,1577.175,1576.92,1577.085,3.170416212228133e-06
2020-02-03 21:40:00+00:00,1577.08,1577.09,1576.945,1577.06,-1.585203080367581e-05
2020-02-03 21:45:00+00:00,1577.055,1577.225,1576.3,1576.48,-0.00036777294459300336
2020-02-03 21:50:00+00:00,1576.475,1576.67,1576.37,1576.495,9.514868567928048e-06
2020-02-03 21:55:00+00:00,1576.5,1576.925,1576.5,1576.76,0.00016809441197085384
2020-02-03 23:00:00+00:00,1578.71,1579.43,1578.61,1578.765,0.0012715949161572482
2020-02-03 23:05:00+00:00,1578.74,1579.335,1578.34,1578.995,0.00014568349310994932
2020-02-03 23:10:00+00:00,1579.0,1579.265,1578.835,1579.08,5.383170941009041e-05
2020-02-03 23:15:00+00:00,1579.095,1579.165,1578.405,1578.54,-0.0003419712744129333
2020-02-03 23:20:00+00:00,1578.53,1578.64,1578.295,1578.49,-3.167483877508648e-05
2020-02-03 23:25:00+00:00,1578.48,1579.0,1578.48,1579.0,0.00032309358944315747
2020-02-03 23:30:00+00:00,1578.995,1579.02,1578.43,1578.6,-0.0002533248891704032
2020-02-03 23:35:00+00:00,1578.605,1578.935,1578.54,1578.865,0.00016787026479159195
2020-02-03 23:40:00+00:00,1578.895,1579.13,1578.68,1578.68,-0.00011717277917999702
2020-02-03 23:45:00+00:00,1578.67,1578.81,1578.305,1578.54,-8.86816834317905e-05
2020-02-03 23:50:00+00:00,1578.55,1578.735,1578.52,1578.695,9.819200020277918e-05
2020-02-03 23:55:00+00:00,1578.7,1579.19,1578.68,1578.88,0.00011718539679939077
2020-02-04 00:00:00+00:00,1578.875,1579.73,1578.855,1579.0,7.600324280487847e-05
2020-02-04 00:05:00+00:00,1578.985,1579.035,1577.965,1577.965,-0.0006554781507283058
2020-02-04 00:10:00+00:00,1577.96,1577.965,1577.355,1577.765,-0.00012674552350644408
2020-02-04 00:15:00+00:00,1577.76,1578.51,1577.66,1577.705,-3.802847699130307e-05
2020-02-04 00:20:00+00:00,1577.71,1577.97,1577.65,1577.885,0.00011408976963367401
2020-02-04 00:25:00+00:00,1577.88,1578.065,1577.635,1577.685,-0.00012675194960343195
2020-02-04 00:30:00+00:00,1577.67,1577.98,1577.375,1577.955,0.00017113682389058305
2020-02-04 00:35:00+00:00,1577.96,1578.425,1577.76,1578.22,0.00016793888292121473
2020-02-04 00:40:00+00:00,1578.205,1578.455,1577.835,1578.325,6.653064845196788e-05
2020-02-04 00:45:00+00:00,1578.335,1578.52,1577.83,1578.035,-0.00018373909049151926
2020-02-04 00:50:00+00:00,1578.02,1578.59,1577.925,1578.59,0.00035170322584732183
2020-02-04 00:55:00+00:00,1578.6,1578.645,1578.29,1578.465,-7.918458877864687e-05
2020-02-04 01:00:00+00:00,1578.46,1579.135,1575.255,1578.9,0.00027558419097051257
2020-02-04 01:05:00+00:00,1578.905,1578.915,1577.95,1578.485,-0.0002628412185700091
2020-02-04 01:10:00+00:00,1578.495,1578.8,1576.91,1577.26,-0.0007760605897426665
2020-02-04 01:15:00+00:00,1577.255,1577.77,1576.86,1577.37,6.974119675895452e-05
2020-02-04 01:20:00+00:00,1577.375,1577.43,1575.955,1576.305,-0.0006751744993247488
