GDAXIm_timestamp,open,high,low,close
2020-02-07 07:00:00+00:00,13566.85,13579.05,13528.0,13533.05
2020-02-07 08:00:00+00:00,13532.5,13551.4,13520.45,13527.15
2020-02-07 09:00:00+00:00,13526.95,13540.4,13512.65,13515.1
2020-02-07 10:00:00+00:00,13515.35,13527.2,13483.6,13484.3
2020-02-07 11:00:00+00:00,13484.1,13504.35,13473.35,13502.9
2020-02-07 12:00:00+00:00,13503.35,13505.6,13486.95,13497.9
2020-02-07 13:00:00+00:00,13497.7,13534.4,13482.9,13504.0
2020-02-07 14:00:00+00:00,13503.75,13516.25,13466.45,13471.95
2020-02-07 15:00:00+00:00,13472.0,13512.4,13462.2,13500.5
2020-02-07 16:00:00+00:00,13500.7,13525.25,13487.95,13506.65
2020-02-07 17:00:00+00:00,13506.55,13512.65,13493.7,13500.75
2020-02-07 18:00:00+00:00,13500.45,13507.45,13478.45,13478.95
2020-02-07 19:00:00+00:00,13479.15,13480.95,13461.45,13470.75
2020-02-07 20:00:00+00:00,13470.8,13482.7,13463.7,13466.95
