,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,Returns
35,2020-02-03 08:35:50.127000+00:00,54792,13015.95,13018.95,12998.2,13001.75,119054.0,68183.0,1522,1548639520.7500007,-0.0011261370657207395
36,2020-02-03 08:39:21.311000+00:00,56314,13001.45,13019.95,12999.2,13019.45,129296.0,81221.0,1522,1681928012.099988,0.0013604293983276996
37,2020-02-03 08:42:59.550000+00:00,57836,13019.7,13036.15,13019.45,13035.7,99691.0,36614.0,1522,1298763358.6999993,0.0012473543316341182
38,2020-02-03 08:47:55.653000+00:00,59358,13035.5,13039.9,13020.2,13025.45,103737.0,32138.0,1522,1351768353.3000004,-0.0007866115293087097
39,2020-02-03 08:51:12.769000+00:00,60880,13025.4,13048.45,13025.4,13042.45,108711.0,50408.0,1522,1417485267.0499995,0.001304286299240031
40,2020-02-03 08:53:57.579000+00:00,62402,13042.5,13054.65,13039.75,13043.45,112240.0,54136.0,1522,1464516285.1499996,7.666977182988366e-05
41,2020-02-03 08:57:51.370000+00:00,63924,13043.5,13047.5,13033.45,13033.95,109550.0,50150.0,1522,1428644725.0,-0.0007286002761213452
42,2020-02-03 09:01:52.692000+00:00,65446,13033.75,13043.2,13029.2,13032.4,109973.0,51751.0,1522,1433460044.3000014,-0.00011892727611101416
43,2020-02-03 09:05:51.034000+00:00,66968,13032.45,13036.45,13024.2,13029.45,111645.0,53232.0,1522,1454663513.5999987,-0.00022638454389059393
44,2020-02-03 09:09:43.617000+00:00,68490,13029.5,13032.4,13012.45,13022.0,104816.0,61632.0,1522,1365009273.749994,-0.0005719451472443138
45,2020-02-03 09:14:54.672000+00:00,70012,13022.25,13041.65,13017.7,13033.2,100100.0,46262.0,1522,1304206959.099999,0.0008597132771834419
46,2020-02-03 09:20:14.081000+00:00,71534,13033.4,13041.45,13031.9,13036.8,107503.0,47502.0,1522,1401555314.2500002,0.0002761795184413037
47,2020-02-03 09:26:37.575000+00:00,73056,13036.65,13038.2,13024.7,13028.4,114296.0,51550.0,1522,1489330453.75,-0.0006445375666252353
48,2020-02-03 09:32:53.574000+00:00,74578,13028.65,13033.25,13018.45,13023.0,85222.0,51786.0,1522,1110050028.3499992,-0.00041456505810351087
49,2020-02-03 09:39:35.189000+00:00,76100,13022.75,13027.0,13013.7,13016.3,137448.0,87780.0,1522,1789559878.6999984,-0.0005146067788196361
50,2020-02-03 09:46:43.005000+00:00,77622,13016.45,13022.7,13010.45,13012.45,135991.0,86547.0,1522,1770040921.1000085,-0.000295826732215413
51,2020-02-03 09:53:43.719000+00:00,79144,13012.5,13022.0,13003.45,13005.5,137182.0,86662.0,1522,1785442873.000004,-0.0005342465617241581
52,2020-02-03 10:00:22.345000+00:00,80666,13005.65,13015.5,13000.45,13000.75,135566.0,86497.0,1522,1763615172.250002,-0.00036529680771510924
53,2020-02-03 10:05:07.334000+00:00,82188,13000.45,13002.7,12988.95,12992.2,133106.0,83624.0,1522,1729787695.6999931,-0.0006578707155874989
54,2020-02-03 10:12:46.726000+00:00,83710,12992.25,13013.2,12991.95,13012.0,136200.0,91436.0,1522,1771040127.8499997,0.0015228312216005709
55,2020-02-03 10:19:54.331000+00:00,85232,13011.45,13017.5,13005.45,13006.5,137257.0,86305.0,1522,1785964067.8000002,-0.0004227761079172501
56,2020-02-03 10:27:22.078000+00:00,86754,13006.7,13013.75,13000.95,13005.25,136403.0,86729.0,1522,1774111484.2000096,-9.611041171490886e-05
57,2020-02-03 10:34:23.719000+00:00,88276,13005.3,13023.4,13003.45,13013.75,132770.0,86162.0,1522,1727753220.599997,0.0006533687153527239
58,2020-02-03 10:43:08.119000+00:00,89798,13013.95,13018.0,13000.2,13003.5,138678.0,88019.0,1522,1804038850.8000054,-0.0007879388121579296
59,2020-02-03 10:51:49.764000+00:00,91320,13003.25,13013.7,12997.95,13005.5,136263.0,86462.0,1522,1772079223.7999783,0.00015379291813924582
60,2020-02-03 11:00:43.550000+00:00,92842,13005.55,13010.4,13000.95,13008.95,133488.0,87829.0,1522,1736074140.2500148,0.0002652372062623226
61,2020-02-03 11:08:15.263000+00:00,94364,13009.0,13026.2,13007.95,13026.2,137253.0,91370.0,1522,1786819400.000003,0.0013251317948399276
62,2020-02-03 11:17:18.478000+00:00,95886,13026.0,13026.5,13008.45,13008.45,136399.0,87110.0,1522,1775893537.0499868,-0.001363567610875481
63,2020-02-03 11:27:57.201000+00:00,97408,13008.5,13015.0,13005.95,13007.5,134197.0,85593.0,1522,1745943886.1000032,-7.303212071235709e-05
64,2020-02-03 11:36:38.303000+00:00,98930,13007.75,13010.25,13001.45,13003.45,126160.0,81345.0,1522,1640748176.4000154,-0.00031140731366808617
65,2020-02-03 11:49:26.105000+00:00,100452,13003.5,13010.75,13000.25,13008.25,123594.0,82863.0,1522,1607478635.200004,0.0003690646943093716
66,2020-02-03 12:03:02.243000+00:00,101974,13007.95,13016.0,13003.7,13007.7,118214.0,72575.0,1522,1537970686.64999,-4.228175408405331e-05
67,2020-02-03 12:17:57.528000+00:00,103496,13007.75,13013.2,13000.15,13005.5,104964.0,39876.0,1522,1365115936.5499928,-0.00016914489607171288
68,2020-02-03 12:29:39.064000+00:00,105018,13005.3,13005.3,12989.2,13002.0,132545.0,81877.0,1522,1722506280.7499912,-0.00026915313052997827
69,2020-02-03 12:46:24.407000+00:00,106540,13002.05,13006.5,12996.7,13001.9,111860.0,50171.0,1522,1454478363.6499999,-7.691154019281942e-06
70,2020-02-03 13:01:51.834000+00:00,108062,13001.7,13010.9,12995.9,13009.65,96832.0,31467.0,1522,1259020053.7000003,0.0005958891514980257
71,2020-02-03 13:15:24.701000+00:00,109584,13009.9,13018.2,13001.15,13014.45,102423.0,34755.0,1522,1332335023.000001,0.0003688888418374821
72,2020-02-03 13:23:31.341000+00:00,111106,13014.25,13023.25,13013.45,13016.4,102339.0,42348.0,1522,1332281516.0999994,0.0001498222304417085
73,2020-02-03 13:29:36.929000+00:00,112628,13016.45,13035.4,13011.45,13028.9,111551.0,56701.0,1522,1452840491.4500024,0.000959866153181725
74,2020-02-03 13:39:38.641000+00:00,114150,13029.15,13030.4,13014.65,13015.9,100992.0,30383.0,1522,1315243341.2999997,-0.0009982799698680044
75,2020-02-03 13:49:07.987000+00:00,115672,13015.7,13016.9,13004.25,13006.25,124419.0,65975.0,1522,1618786731.85,-0.0007416758755412791
76,2020-02-03 13:58:01.110000+00:00,117194,13006.5,13018.5,13005.45,13016.4,127663.0,78737.0,1522,1660959869.299992,0.000780089692227558
77,2020-02-03 14:07:44.530000+00:00,118716,13015.95,13016.4,13006.2,13010.25,135309.0,84998.0,1522,1760386159.9999967,-0.0004725925245441746
78,2020-02-03 14:19:26.519000+00:00,120238,13010.5,13013.25,13000.45,13000.7,124924.0,68730.0,1522,1624752405.6999996,-0.0007343061617601238
79,2020-02-03 14:28:48.343000+00:00,121760,13000.75,13005.0,12996.45,12997.5,139729.0,89930.0,1522,1816540106.999997,-0.00024617088999703027
80,2020-02-03 14:31:18.209000+00:00,123282,12997.25,13010.4,12994.45,13007.65,125402.0,69331.0,1522,1630485981.9000196,0.0007806146486688398
81,2020-02-03 14:33:40.275000+00:00,124804,13007.4,13010.4,12999.2,13004.65,101556.0,37730.0,1522,1320699178.6499987,-0.00023066011181643409
82,2020-02-03 14:35:20.276000+00:00,126326,13004.25,13011.95,13001.75,13011.2,115250.0,57250.0,1522,1498947742.5,0.0005035391992495902
83,2020-02-03 14:37:39.824000+00:00,127848,13011.4,13025.9,13011.2,13022.9,109950.0,51150.0,1522,1431333100.0,0.0008988212219882927
84,2020-02-03 14:41:35.112000+00:00,129370,13023.15,13027.9,13018.7,13021.2,97810.0,35506.0,1522,1273733662.0,-0.00013054780179878276
85,2020-02-03 14:46:21.469000+00:00,130892,13020.95,13041.9,13017.65,13038.7,97706.0,36153.0,1522,1272903920.7500005,0.0013430598452453535
86,2020-02-03 14:49:15.187000+00:00,132414,13038.6,13050.15,13035.65,13046.2,99786.0,34339.0,1522,1301587107.0000002,0.0005750453485864935
87,2020-02-03 14:52:58.467000+00:00,133936,13046.15,13050.65,13042.65,13048.65,97505.0,31025.0,1522,1272040241.25,0.0001877765158410754
88,2020-02-03 14:56:15.504000+00:00,135458,13048.45,13055.15,13047.9,13051.65,94650.0,31816.0,1522,1235350003.300001,0.000229882416156907
89,2020-02-03 15:00:07.733000+00:00,136980,13051.4,13080.9,13049.4,13070.65,103376.0,36194.0,1522,1349916282.700001,0.0014546960528403067
90,2020-02-03 15:01:29.209000+00:00,138502,13070.45,13073.65,13062.05,13063.4,110350.0,38600.0,1522,1441978330.0,-0.0005548317375979266
91,2020-02-03 15:02:56.159000+00:00,140024,13063.65,13064.65,13056.45,13060.15,102457.0,35216.0,1522,1338132018.3999977,-0.0002488176390090587
92,2020-02-03 15:04:38.798000+00:00,141546,13060.2,13080.4,13059.95,13075.9,103752.0,36821.0,1522,1356254126.3000011,0.001205231999978261
93,2020-02-03 15:05:27.047000+00:00,143068,13075.6,13077.95,13049.9,13061.45,125350.0,52700.0,1522,1637119870.0,-0.001105697515025298
94,2020-02-03 15:06:15.184000+00:00,144590,13061.9,13065.15,13055.4,13055.9,113750.0,40400.0,1522,1485634720.0,-0.0004250048403487642
95,2020-02-03 15:07:31.484000+00:00,146112,13056.4,13060.95,13051.2,13056.95,105560.0,35735.0,1522,1378293448.25,8.042017631687921e-05
96,2020-02-03 15:09:30.724000+00:00,147634,13056.9,13063.2,13053.7,13054.65,104374.0,34069.0,1522,1362883419.35,-0.0001761669147772736
97,2020-02-03 15:11:08.704000+00:00,149156,13054.7,13065.9,13054.7,13064.7,108400.0,52450.0,1522,1415880152.5,0.0007695444561955842
98,2020-02-03 15:12:54.611000+00:00,150678,13064.75,13066.2,13051.65,13052.15,108104.0,47902.0,1522,1411737593.5500002,-0.0009610654398199979
99,2020-02-03 15:14:45.078000+00:00,152200,13051.9,13060.95,13051.7,13060.2,107950.0,51800.0,1522,1409584200.0,0.0006165665101013406
100,2020-02-03 15:16:38.192000+00:00,153722,13060.0,13062.45,13048.7,13050.7,111000.0,50150.0,1522,1449319135.0,-0.0007276654898288115
101,2020-02-03 15:18:56.377000+00:00,155244,13050.75,13064.4,13048.25,13063.15,108652.0,54552.0,1522,1418668391.3000002,0.000953517075673436
102,2020-02-03 15:21:34.525000+00:00,156766,13063.2,13065.45,13057.9,13061.5,107214.0,50610.0,1522,1400468300.8,-0.00012631748193320247
103,2020-02-03 15:24:35.083000+00:00,158288,13061.45,13064.45,13055.7,13061.95,113150.0,55550.0,1522,1477682327.5,3.445180479958183e-05
104,2020-02-03 15:27:33.173000+00:00,159810,13061.75,13072.15,13055.2,13063.45,110077.0,52877.0,1522,1438401116.25,0.00011483077783667908
105,2020-02-03 15:29:54.252000+00:00,161332,13063.25,13078.95,13062.75,13073.9,105849.0,51495.0,1522,1383872017.65,0.0007996220394804501
106,2020-02-03 15:32:44.507000+00:00,162854,13073.95,13075.95,13068.95,13071.9,107943.0,52447.0,1522,1411022380.7,-0.00015298824315190273
107,2020-02-03 15:35:45.879000+00:00,164376,13071.7,13073.95,13060.45,13062.2,104800.0,46100.0,1522,1369280387.5,-0.0007423251954670574
108,2020-02-03 15:39:20.608000+00:00,165898,13062.05,13066.0,13059.2,13060.75,105350.0,50300.0,1522,1376193905.0,-0.00011101349590994497
109,2020-02-03 15:43:11.865000+00:00,167420,13060.7,13063.25,13048.2,13052.5,120019.0,63949.0,1522,1567005145.4499936,-0.0006318631556381923
110,2020-02-03 15:47:54.197000+00:00,168942,13052.25,13052.75,13040.45,13040.95,133898.0,83918.0,1522,1747038425.3999848,-0.0008852796969606719
111,2020-02-03 15:52:35.192000+00:00,170464,13041.0,13046.5,13036.95,13045.0,137060.0,87114.0,1522,1787482901.6000013,0.0003105119830822049
112,2020-02-03 15:57:28.455000+00:00,171986,13045.2,13053.0,13043.7,13050.95,137219.0,88675.0,1522,1790518941.8000164,0.0004560094653082927
113,2020-02-03 16:02:03.701000+00:00,173508,13050.7,13062.5,13050.25,13059.5,118795.0,79353.0,1522,1550981356.400006,0.0006549102221981249
114,2020-02-03 16:06:54.949000+00:00,175030,13059.25,13060.75,13051.45,13055.45,115128.0,75016.0,1522,1503138266.250017,-0.00031016716727146326
115,2020-02-03 16:11:54.595000+00:00,176552,13055.5,13065.7,13055.45,13061.8,116196.0,75371.0,1522,1517799651.9499876,0.0004862686634408025
116,2020-02-03 16:15:41.216000+00:00,178074,13061.95,13062.75,13047.95,13056.25,140852.0,87802.0,1522,1838947912.4499931,-0.0004249934496286188
117,2020-02-03 16:19:13.134000+00:00,179596,13056.45,13057.0,13044.2,13048.0,127194.0,74262.0,1522,1659803187.749995,-0.0006320810040261082
118,2020-02-03 16:22:55.237000+00:00,181118,13047.75,13054.25,13046.7,13048.75,135160.0,87879.0,1522,1763963668.6499896,5.747842165829512e-05
119,2020-02-03 16:26:39.700000+00:00,182640,13048.45,13053.5,13045.75,13049.5,143150.0,91850.0,1522,1868150402.5,5.747511807936554e-05
120,2020-02-03 16:29:59.990000+00:00,184162,13049.25,13050.5,13043.2,13044.25,143550.0,88850.0,1522,1872905210.0,-0.0004023952150105179
121,2020-02-03 16:33:00.911000+00:00,185684,13043.95,13046.7,13031.2,13035.5,134768.0,81565.0,1522,1757332210.2999995,-0.0006710187274279023
122,2020-02-03 16:35:10.958000+00:00,187206,13035.7,13050.75,13030.2,13044.25,118391.0,73466.0,1522,1543907691.9000168,0.000671018727427814
123,2020-02-03 16:38:43.047000+00:00,188728,13043.95,13045.0,13034.2,13038.7,93616.0,59558.0,1522,1220642692.2999868,-0.00042556536616910094
124,2020-02-03 16:42:12.273000+00:00,190250,13038.9,13042.25,13032.2,13037.45,90213.0,57771.0,1522,1176213770.1999867,-9.587304881723162e-05
125,2020-02-03 16:44:29.841000+00:00,191772,13037.5,13037.5,13025.2,13030.45,87120.0,55879.0,1522,1135255790.9999864,-0.0005370590011663966
126,2020-02-03 16:47:59.324000+00:00,193294,13030.5,13036.0,13028.25,13029.25,83650.0,54017.0,1522,1090156191.4499912,-9.209622527113133e-05
127,2020-02-03 16:52:02.189000+00:00,194816,13028.95,13032.5,13021.45,13022.5,83832.0,54742.0,1522,1092105453.2000108,-0.000518199364806476
128,2020-02-03 16:56:44.261000+00:00,196338,13022.25,13032.2,13020.95,13031.95,73897.0,45113.0,1522,962586791.2500051,0.0007254039455365374
129,2020-02-03 17:01:37.543000+00:00,197860,13031.75,13037.0,13030.9,13034.2,74664.0,40681.0,1522,973189216.7500049,0.00017263769337526054
130,2020-02-03 17:07:24.227000+00:00,199382,13034.25,13040.25,13029.7,13033.95,79080.0,41968.0,1522,1030820997.5000033,-1.9180494205216467e-05
131,2020-02-03 17:12:00.993000+00:00,200904,13034.15,13034.45,13021.7,13023.15,80612.0,47770.0,1522,1050150043.5000005,-0.0008289487792917219
132,2020-02-03 17:17:03.771000+00:00,202426,13023.2,13038.0,13023.2,13034.25,80345.0,54732.0,1522,1046912904.8500111,0.0008519653281914241
133,2020-02-03 17:23:40.235000+00:00,203948,13034.3,13045.5,13034.25,13042.8,76755.0,51973.0,1522,1000900007.6999998,0.0006557490441886198
134,2020-02-03 17:33:41.171000+00:00,205470,13042.95,13045.95,13032.15,13032.9,68952.0,37531.0,1522,899116540.4500008,-0.0007593276863652186
135,2020-02-03 17:42:03.871000+00:00,206992,13033.15,13043.2,13032.45,13042.0,68616.0,48622.0,1522,894514061.0499938,0.0006979892823713504
136,2020-02-03 17:51:20.573000+00:00,208514,13042.2,13046.7,13035.7,13042.75,65067.0,45296.0,1522,848599433.2500025,5.750486396894232e-05
137,2020-02-03 17:59:25.668000+00:00,210036,13042.95,13049.5,13041.4,13048.7,67014.0,39954.0,1522,874281856.3999969,0.0004560881133967583
138,2020-02-03 18:07:26.893000+00:00,211558,13048.75,13048.75,13040.7,13041.5,60348.0,41600.0,1522,787275013.5500069,-0.0005519313905434208
139,2020-02-03 18:15:15.315000+00:00,213080,13041.7,13042.45,13026.7,13028.2,60144.0,40186.0,1522,783989740.700005,-0.0010203417111729076
140,2020-02-03 18:20:18.186000+00:00,214602,13028.25,13034.5,13025.55,13031.75,60556.0,41043.0,1522,789018573.7000043,0.0002724487208884412
141,2020-02-03 18:28:51.321000+00:00,216124,13032.0,13036.5,13031.45,13032.95,59642.0,41832.0,1522,777366690.699993,9.207855842181145e-05
142,2020-02-03 18:34:06.008000+00:00,217646,13033.0,13035.0,13026.15,13031.5,60635.0,37810.0,1522,790104598.3500036,-0.00011126265864013747
143,2020-02-03 18:42:37.012000+00:00,219168,13031.7,13041.75,13031.2,13035.2,54055.0,38198.0,1522,704706574.5000064,0.0002838871069104328
144,2020-02-03 18:52:04.566000+00:00,220690,13035.4,13037.85,13029.4,13030.15,51292.0,36154.0,1522,668549297.0999964,-0.00038748760812253876
145,2020-02-03 19:02:22.892000+00:00,222212,13029.95,13039.7,13028.9,13033.75,55635.0,34328.0,1522,725219929.5500014,0.00027624415554802084
146,2020-02-03 19:12:00.127000+00:00,223734,13033.55,13038.0,13028.45,13028.95,57720.0,36830.0,1522,752230640.8999977,-0.0003683425012964604
147,2020-02-03 19:21:07.578000+00:00,225256,13029.0,13036.75,13026.45,13035.75,132643.0,85459.0,1522,1728363959.7000077,0.000521778509192506
148,2020-02-03 19:33:19.423000+00:00,226778,13035.9,13036.75,13026.4,13027.2,106399.0,67340.0,1522,1386536310.6000066,-0.0006561038030392791
149,2020-02-03 19:42:15.262000+00:00,228300,13026.9,13032.25,13022.55,13031.95,68662.0,43647.0,1522,894449250.4000069,0.00036455525622343897
150,2020-02-03 19:52:08.287000+00:00,229822,13032.0,13042.5,13031.45,13041.45,62335.0,42358.0,1522,812665065.4500036,0.0007287120529269556
151,2020-02-03 20:03:01.720000+00:00,231344,13041.5,13041.75,13034.25,13037.0,54763.0,37752.0,1522,713949219.4500024,-0.0003412779550312131
152,2020-02-03 20:11:57.537000+00:00,232866,13037.2,13043.25,13035.45,13038.5,57217.0,38448.0,1522,746104513.5999982,0.00011505052648313754
153,2020-02-03 20:23:20.147000+00:00,234388,13038.25,13046.5,13034.95,13046.3,56855.0,40425.0,1522,741354059.5,0.0005980494565785493
154,2020-02-03 20:31:27.322000+00:00,235910,13046.45,13053.15,13043.25,13051.2,61253.0,36150.0,1522,799227263.9000034,0.000375514900475644
155,2020-02-03 20:40:12.330000+00:00,237432,13051.15,13054.7,13042.9,13043.2,69852.0,27980.0,1522,911553114.4000016,-0.0006131583980196987
156,2020-02-03 20:48:56.684000+00:00,238954,13043.4,13045.9,13028.65,13029.0,70609.0,28050.0,1522,920631140.8500053,-0.0010892829453648305
157,2020-02-03 20:55:09.975000+00:00,240476,13028.75,13029.2,13020.45,13028.2,55058.0,37528.0,1522,717098315.050006,-6.140337413462734e-05
158,2020-02-04 01:33:32.278000+00:00,241998,13028.25,13059.9,13022.95,13056.95,51348.0,32818.0,1522,669462994.9499953,0.002204320208349883
159,2020-02-04 01:42:23.549000+00:00,243520,13057.45,13079.2,13052.6,13071.5,46452.0,23494.0,1522,607041169.900003,0.0011137286370967545
160,2020-02-04 01:55:26.264000+00:00,245042,13071.55,13078.4,13066.0,13072.45,51225.0,25440.0,1522,669595132.0,7.267455762572316e-05
161,2020-02-04 02:12:01.223000+00:00,246564,13072.4,13081.2,13066.15,13070.45,50240.0,25000.0,1522,656789164.5,-0.0001530052139511347
162,2020-02-04 02:31:31.446000+00:00,248086,13070.25,13074.65,13058.2,13069.45,52490.0,25755.0,1522,685926594.25,-7.651138684441857e-05
163,2020-02-04 02:49:45.380000+00:00,249608,13069.65,13078.95,13059.75,13064.0,54775.0,28050.0,1522,715857350.0,-0.0004170899807725379
164,2020-02-04 03:10:24.573000+00:00,251130,13064.2,13072.7,13057.9,13062.15,56675.0,25625.0,1522,740519461.25,-0.0001416205604800416
165,2020-02-04 03:37:44.400000+00:00,252652,13062.45,13097.9,13061.15,13093.15,59760.0,20059.0,1522,781648418.0000002,0.0023704575757821987
166,2020-02-04 04:07:19.719000+00:00,254174,13093.65,13106.45,13090.9,13094.65,61000.0,20250.0,1522,798971350.0,0.00011455716032965413
167,2020-02-04 04:39:25.021000+00:00,255696,13094.95,13111.7,13089.9,13103.2,60550.0,20275.0,1522,793222187.5,0.0006527253422369263
168,2020-02-04 05:15:54.018000+00:00,257218,13103.15,13106.2,13094.4,13100.2,60925.0,19300.0,1522,798070151.25,-0.0002289779198965239
169,2020-02-04 05:47:03.133000+00:00,258740,13100.15,13118.7,13098.45,13117.95,60575.0,20850.0,1522,793912705.0,0.001354024041503669
170,2020-02-04 06:17:56.259000+00:00,260262,13117.7,13132.85,13108.9,13128.15,60440.0,20262.0,1522,792672419.0000004,0.0007772583746545782
171,2020-02-04 06:54:55.175000+00:00,261784,13128.4,13130.4,13117.65,13129.95,61075.0,22100.0,1522,801575897.5,0.0001371005520445735
172,2020-02-04 07:03:50.436000+00:00,263306,13130.7,13149.45,13129.7,13130.9,56946.0,21783.0,1522,748187111.8999997,7.235104731299572e-05
173,2020-02-04 07:13:29.075000+00:00,264828,13130.95,13134.0,13117.95,13122.8,55482.0,28458.0,1522,728181533.1999981,-0.0006170559012262364
174,2020-02-04 07:25:59.186000+00:00,266350,13123.0,13127.2,13112.95,13117.7,55820.0,29502.0,1522,732219152.2999971,-0.0003887121102276543
175,2020-02-04 07:38:29.725000+00:00,267872,13117.5,13122.5,13110.7,13111.0,57547.0,29502.0,1522,754859268.3500001,-0.0005108907529332629
176,2020-02-04 07:49:51.598000+00:00,269394,13110.95,13121.2,13107.2,13119.8,55299.0,30358.0,1522,725209701.0500042,0.0006709669800496549
177,2020-02-04 08:00:00.369000+00:00,270916,13120.0,13138.1,13117.4,13132.5,50296.0,27408.0,1522,660293181.5499961,0.0009675343486652224
178,2020-02-04 08:02:23.148000+00:00,272438,13132.45,13138.25,13119.6,13135.9,102850.0,63497.0,1522,1350067535.700001,0.00025886616763753077
179,2020-02-04 08:05:40.287000+00:00,273960,13135.65,13143.4,13129.85,13136.25,133063.0,86430.0,1522,1748154826.3000023,2.6644184051931235e-05
180,2020-02-04 08:09:22.956000+00:00,275482,13136.35,13152.85,13132.35,13152.4,115523.0,64851.0,1522,1518270313.3000019,0.0012286672789740445
181,2020-02-04 08:11:17.398000+00:00,277004,13152.65,13171.9,13148.6,13162.8,126863.0,71522.0,1522,1669865254.149987,0.0007904177465083071
182,2020-02-04 08:15:20.681000+00:00,278526,13162.6,13165.9,13154.6,13158.6,123732.0,64392.0,1522,1628318151.6499975,-0.00031913196377430716
