eod_ts,Rs_returns,Os_returns,Cs_returns,Rp_returns,Rm_returns,Dc_returns,La_returns,Pf_returns,Cp_returns,Ds_returns
2015-01-18,,,,,,,,,,
2015-01-25,0.0,-0.8498681639216642,-0.4697020156105134,,,,,0.7478924062268387,-0.40249695318534573,0.8138033387724362
2015-02-01,-0.38532511245497075,0.3986907294237117,-0.0919475383488804,inf,inf,inf,inf,-0.00012057735916903315,0.04761755981060648,0.44810998679889397
2015-02-08,-0.21784022284573923,0.029013385588111125,0.28912933030777616,-0.005995765830143966,-0.025780644747756248,-0.016751144496825864,0.0,-0.0013733850346128687,0.18305757500392247,0.311503814468321
2015-02-15,-0.236629810171642,0.12424880017803092,0.21532904991305735,-0.0034807779253658647,-0.03390915039850838,-0.031397774905581204,-0.012817243543507566,0.0006710280037873262,0.13374594386831307,0.2398388378914111
2015-02-22,-0.15587622358526518,0.09935394082293603,0.06091725494220842,-0.00016452780282313694,-0.08565665872043603,-0.020254577128657626,0.0,-0.0014187784051169399,-0.11293517856466889,0.1957322731686715
2015-03-01,-0.031120366033188202,0.018048069871703067,-0.04766378423506891,0.0,-0.010637467398426645,0.001582811275338233,0.0,-0.002120014369070261,0.10193514108328132,0.16543309182775254
2015-03-08,0.18005551981114928,0.11147055786068398,-0.012001566399110632,-0.000827355487390061,-0.04539770080916232,0.01290401876840418,0.0,0.001930507026011107,0.041465556041680916,0.14360948072235322
2015-03-15,0.11962602323559507,0.03850485250536895,0.013000979428758044,-0.01191367724084429,-0.0009486683488596152,0.013217361389069744,0.005988100104289602,0.001641471510384623,-0.0034437390583267873,0.1277568944158384
2015-03-22,0.04987220983241982,-0.012272119068635349,0.012283899133168278,-0.006432275599507144,-0.08186563234038571,0.02557868534202342,0.0,-0.0003658136602888126,0.022074019145124107,0.11486781361258919
2015-03-29,0.053653662912899316,0.02313138122650077,-0.04798439836624943,-5.614627044263156e-05,-0.008758757374380343,-0.029924677506429277,0.0,-0.0014891560841545166,0.027509208186196076,0.10435689534525983
2015-04-05,0.01112487655413697,0.0320093446259774,0.03565160468992756,-0.0017435441861939013,-0.0026249884309422805,-0.03899803015740336,0.0,0.00045527189514888637,0.03175451348740336,0.09564376366599073
2015-04-12,0.024468752135203865,-0.03366109498933177,0.02165686866831955,-0.0018584780798172728,-0.004013411916404607,-0.0277443399697378,0.0,-0.0011132098915077723,0.020441968346920077,0.08837157307856242
2015-04-19,0.0482783776573045,0.23039108758883337,-0.06511789326787515,-0.02327769193405263,-0.056659948131414686,-0.07988624865588795,-0.0010341591350336709,0.0019623317608181805,-0.015802388045238158,0.0824327888265451
2015-04-26,0.03430127578500998,0.04598543614420907,0.11684574591769324,-0.0030599438026801223,-0.01008104892712915,-0.023057137918427766,-0.0018258077746571642,-0.00016396701085620425,0.01598457885257466,0.07704699254469803
2015-05-03,-0.02745605812425954,0.050511063328806276,-0.06889742188327727,0.023185452644117272,-0.0020645596582070094,-0.013625268201725339,0.0,0.0002777386509170358,0.013360602353979508,0.07226798137307607
2015-05-10,-0.05122369921536573,0.01508441320403982,0.004136919191569975,-0.08801307836078893,-0.19139671227703417,-0.0528084344092547,-0.0031852039361891828,-0.0013260224766971924,-0.003615544425262555,0.06844123538317894
2015-05-17,-0.024200163198829158,0.060331955415739234,-0.019983431138294497,-0.12512628930793995,-0.058563228745172134,-0.04669399809643221,-0.002596367358679706,-0.0010434193803483124,-0.09122783658880107,0.04737211767655327
2015-05-24,-0.01900660038009487,0.02310403961365109,-0.0036638506064026965,-0.09118069629457572,-0.018337667758850883,-0.004415913859046586,-0.003015983621161638,-6.596911293951315e-05,-0.10241824678751049,0.04557737916529709
2015-05-31,0.04683255100431048,-0.04764139896555917,0.12849247981572834,0.02154800240976545,-0.009860912549545534,0.03219901129346637,0.0021788494556433417,-6.536131111525917e-05,-0.04076447815111648,0.044435277829244946
2015-06-07,0.04412751686216241,0.03803339399275768,0.006615286544234433,-0.004798461974512874,0.003957172077915214,0.0005837113618380474,0.0029385770042041504,0.00252941941541781,0.07038521907364473,0.04301510772629398
2015-06-14,0.014829015812368843,-0.036002519750099465,-0.04217016671960355,-0.0035161100935031946,-0.041968690558942756,-0.018658151925787028,-0.0034026492463640244,-0.006248504293661597,-0.07111085331153777,0.040972121645784086
2015-06-21,0.012679661158649328,-0.010990060355555276,0.08865206273838437,0.04691143732298689,-0.032053323005863006,-0.003964105071791975,0.0011283586527751318,0.0037585942571430955,0.0273476275819242,0.03976865959592216
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000447586523073251,0.008902855386167724,0.03889316737483781
2015-07-05,0.024470352965179045,-0.07494082926890844,-0.007372637559132889,0.005812511789570965,-0.013287222529785533,0.008957445841305993,0.0,-0.003143746490222669,-0.019647705614004172,0.03750052814328275
2015-07-12,0.02329884622233079,-0.03492921087400132,-0.02021435752301228,0.024479780685999597,-0.02069472142110682,0.01617952707580547,0.0,-0.0014778465254419405,0.041190171859856725,0.036418551546845354
2015-07-19,0.02244171892522225,-0.0056019387923083265,-0.014165353331081577,0.0569494385331623,-0.011636953560968288,0.0471274604425414,0.004433774569475776,0.006053858226100185,-0.15618823156632172,0.03579458161097156
2015-07-26,0.013079620396948927,-0.03082797603126003,0.00546527003700749,0.025399475644046935,0.03146851104410549,-0.08710996021513041,-0.012822405123356246,-0.0034347402112262235,-0.04666794041955172,0.03418240753416571
2015-08-02,0.00901777202605881,-0.025432695275565922,-0.027449717045187536,0.11002454777994587,0.035493534557039574,0.008152215140845487,-0.0009023072541829238,-0.0017136339065396493,-0.061370150429140714,0.0326970840411518
2015-08-09,0.00877832548810533,0.015817009011298892,0.026643176820421485,0.04311972860595971,0.04037843046537908,0.054024263823714676,0.00341891909113317,-0.014283361101387407,-0.06012246477525785,0.033241493270529734
2015-08-16,0.0,-0.0019449225928073455,0.002207835258209828,0.008387219476163457,-0.0035418087879091563,0.010141083409018287,0.0006680192984841759,0.006897191092219986,-0.04097419517802845,0.03292245513509788
2015-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658480516676885,0.03210882016040074
2015-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03122890950674602
2015-09-06,0.017394043236457178,0.02247416049922063,0.06154528571563236,0.05282581881681828,0.07151692209834669,0.09235379178295151,0.0022809168363529947,0.005335899759804328,-0.024611936416036435,0.027890508880223798
2015-09-13,0.012965034712014272,-0.019435579870295427,-0.054714059043187026,0.06301516809198329,0.03514141618067909,0.023378355844340493,0.0007145232258037465,0.004879095742791538,-0.09650302244413,0.017017988288887474
2015-09-20,0.007679619342494125,0.026519433944060415,0.0065195443544968324,0.01638225024415655,0.022845727053597904,0.008174156495920121,0.0,-0.0009404805722498092,0.007555885071224243,0.016789886403903886
2015-09-27,0.006820820345363705,0.0018783949254765622,0.019963228548945014,0.01147903785580331,0.014217437109373053,-0.001025285367017151,0.0008501358008991975,0.0024684464183272106,-0.024498973102853375,0.01668123920679481
2015-10-04,0.01432502677171897,0.007441168954370805,0.008251133967951345,0.012145145597748352,0.0026022274898951235,-0.0021807836537737326,0.0006842086091120726,-4.059170640552225e-05,-0.023803271575971188,0.016671827085750445
2015-10-11,0.0023570943871480668,0.008460183891371043,0.0019807495759659793,0.005473651577386377,0.003119297213025535,-0.0012196297527653141,2.2204460492503128e-16,-0.0005447518426262291,-0.02189489767018698,0.0164759395300479
2015-10-18,0.0017350141719068087,-0.0009118038366283554,-0.011830841767242575,0.025849076450125002,0.04736344689904228,-0.009604325294248891,0.0013359763510847756,0.0010309200306838561,0.07430809684147172,0.016199375089906272
2015-10-25,-0.004531239687070142,-0.0029084451330892123,0.048302423224493976,0.08280267094269686,0.08372637285793598,0.01996519314162204,-0.002013190980630742,0.002994961608555169,-0.06239834727103065,0.016236069864614847
2015-11-01,-0.0014058356129113307,0.010719739525094172,0.03735075891330084,-0.007648822002772635,0.040580692205080655,0.008262301990530066,0.005867818824868287,4.178495843279004e-05,-0.23189818548383073,0.016240182537119868
2015-11-08,-0.00595339910795223,0.01650878554229032,-0.010112484198483008,-0.032244228809535105,0.04086799448995592,-0.01676396742759088,0.00683756119928659,1.2507295980449189e-05,0.17554498663431847,0.01607276981741734
2015-11-15,-0.010816695524340818,0.010019166429895051,0.008582675448971766,0.007811950217374466,0.02790490202095523,-0.00022968384028837594,-7.893813533041643e-06,-9.26404113271828e-09,-0.13645165029923598,0.015914359871519238
2015-11-22,-0.012790316078861642,0.001435167273039097,0.0014433922748093991,-0.002332932285037693,-0.004556724685505839,-0.005263844669109902,0.00022866569439944655,-5.012761440733087e-09,0.20239320764607546,0.015743993553692527
2015-11-29,0.004035382974056112,1.5245584674993534e-05,0.003977011239777274,0.0,0.0,0.0,-6.17657510806229e-05,-1.0776318673299947e-08,-0.0055400425271467674,0.015576616991114524
2015-12-06,0.010177469315790106,0.012317495159173197,-0.008929772227012469,-0.014790540109736378,-0.018024714147820038,-0.043434582733320105,0.0005629079716686196,-3.8172062250676745e-09,0.034940753194923006,0.01541201039442131
2015-12-13,0.006551997046563896,-0.0228368197740447,0.04713143325646195,-0.008956085300674056,-0.014447560479128367,-0.040943468062433166,-2.2204460492503136e-16,1.720171013046447e-08,0.11041635454384736,0.015250294558853033
2015-12-20,0.0049764942449384095,0.010767221097932498,-0.026624060864922527,0.0050993551148971385,-0.013344262475411883,-0.011644946332540757,-0.00347424438544515,-9.046297045199386e-11,-0.018262761595566133,0.015091331216626393
2015-12-27,0.0,0.0,0.014677672603094436,0.0,0.0,0.0,0.0,-6.333956601509698e-09,0.014153591832769903,0.011960282502568892
2016-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06035319868870809,0.011861455870543646
2016-01-10,0.0008850723818766146,-0.035776046880267254,-0.027109304590585408,0.0004940100559085243,-0.013796139029329843,0.07323273212644102,-0.000673834018212296,-6.592659884201512e-09,0.001458481375524771,0.0058008409665646875
2016-01-17,0.006025330002265087,-0.01979044636280461,-0.05643881833504121,0.020037547238207522,-0.010774971125248176,0.06266319669504303,-0.0009056641305255652,1.4325484473750983e-08,-0.020167335421545543,0.005729121181852721
2016-01-24,0.008086024455863847,-0.01127881370083084,-0.0269606581355136,0.04278459278401773,0.055326484451627383,0.14785597583751964,-0.00025370422810403105,-4.047515038440775e-08,-0.031183136670102425,0.005629214031872782
2016-01-31,0.0032032302464419732,-0.005455806083082557,0.023108466715607682,0.004688535798400406,0.05710695369226343,0.029565229645065336,0.0020868413066061774,-8.159811592923814e-08,-0.055917623358316876,0.005397058524814733
2016-02-07,0.003159248590332627,0.027349088935713955,0.0317942921553477,-0.006659904573190885,0.015471290616345789,0.028879595045865805,-0.0017876293595593237,5.8762578408631775e-08,0.009662901016159728,0.005092716156502503
2016-02-14,0.0020021922513051285,0.016801637327005032,-0.010901367253293829,-0.0014616998096363893,0.0018870254276436653,0.03142745196073677,-0.0016045474854056532,-1.892687065220092e-07,-0.062249522728390135,0.004299564103850214
