,PLF,SYO,HFD,THA,CIS,ERQ
2019-10-27 21:00:00,0.08799961855135165,0.06777150316310929,0.0984272115653747,0.5390481095576081,0.10528014297141078,0.1014734141911456
2019-10-28 21:00:00,0.08799961855135165,0.06777150316310929,0.0984272115653747,0.5390481095576081,0.10528014297141078,0.1014734141911456
2019-10-29 21:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-10-30 21:00:00,0.07829768361179766,0.06668910109086656,0.08044557260606333,0.5341024561296417,0.15122777996776893,0.08923740659386181
2019-10-31 21:00:00,0.07829768361179766,0.06668910109086656,0.08044557260606333,0.5341024561296417,0.15122777996776893,0.08923740659386181
2019-11-03 22:00:00,0.07829768361179766,0.06668910109086656,0.08044557260606333,0.5341024561296417,0.15122777996776893,0.08923740659386181
2019-11-04 22:00:00,0.07829768361179766,0.06668910109086656,0.08044557260606333,0.5341024561296417,0.15122777996776893,0.08923740659386181
2019-11-05 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-06 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-07 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-10 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-11 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-12 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-13 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-14 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-17 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-18 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-19 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-20 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-21 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-24 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-25 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-26 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-27 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-11-28 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-12-01 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-12-02 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-12-03 22:00:00,0.05734796017676187,0.0529396703040808,0.08642105319404517,0.5205893126476225,0.18535004529459995,0.09735195838288978
2019-12-04 22:00:00,0.09146169427212962,0.03207956559325729,0.14930122200635015,0.4753343588663743,0.17758191949010532,0.07424123977178336
2019-12-05 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-08 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-09 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-10 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-11 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-12 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-15 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-16 22:00:00,0.1221133526467194,0.04691139845228578,0.1613073803776797,0.49379315577635985,0.09751201716691615,0.0783626955800392
2019-12-17 22:00:00,0.1221133526467194,0.04691139845228578,0.1613073803776797,0.49379315577635985,0.09751201716691615,0.0783626955800392
2019-12-18 22:00:00,0.1221133526467194,0.04691139845228578,0.1613073803776797,0.49379315577635985,0.09751201716691615,0.0783626955800392
2019-12-19 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-22 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-23 22:00:00,0.1050263683407156,0.05234149399967634,0.1477195906016975,0.5121890798185194,0.08484665903771224,0.09787680820167899
2019-12-25 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-26 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-29 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2019-12-30 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2020-01-01 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2020-01-02 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2020-01-05 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2020-01-06 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2020-01-07 22:00:00,0.1221133526467194,0.04691139845228578,0.1613073803776797,0.49379315577635985,0.09751201716691615,0.0783626955800392
2020-01-08 22:00:00,0.1221133526467194,0.04691139845228578,0.1613073803776797,0.49379315577635985,0.09751201716691615,0.0783626955800392
2020-01-09 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2020-01-12 22:00:00,0.1221133526467194,0.04691139845228578,0.1613073803776797,0.49379315577635985,0.09751201716691615,0.0783626955800392
2020-01-13 22:00:00,0.09146169427212962,0.03207956559325729,0.14930122200635015,0.4753343588663743,0.17758191949010532,0.07424123977178336
2020-01-14 22:00:00,0.09146169427212962,0.03207956559325729,0.14930122200635015,0.4753343588663743,0.17758191949010532,0.07424123977178336
2020-01-15 22:00:00,0.09146169427212962,0.03207956559325729,0.14930122200635015,0.4753343588663743,0.17758191949010532,0.07424123977178336
2020-01-16 22:00:00,0.09146169427212962,0.03207956559325729,0.14930122200635015,0.4753343588663743,0.17758191949010532,0.07424123977178336
2020-01-19 22:00:00,0.09146169427212962,0.03207956559325729,0.14930122200635015,0.4753343588663743,0.17758191949010532,0.07424123977178336
2020-01-20 22:00:00,0.09146169427212962,0.03207956559325729,0.14930122200635015,0.4753343588663743,0.17758191949010532,0.07424123977178336
2020-01-21 22:00:00,0.09146169427212962,0.03207956559325729,0.14930122200635015,0.4753343588663743,0.17758191949010532,0.07424123977178336
2020-01-22 22:00:00,0.1259760917757514,0.0660909247864621,0.14174411001371567,0.5257022233005386,0.05072439371088125,0.08976225641265104
2020-01-23 22:00:00,0.07829768361179766,0.06668910109086656,0.08044557260606333,0.5341024561296417,0.15122777996776893,0.08923740659386181
2020-01-26 22:00:00,0.08799961855135165,0.06777150316310929,0.0984272115653747,0.5390481095576081,0.10528014297141078,0.1014734141911456
2020-01-27 22:00:00,0.12169307684146304,0.08171221164266294,0.08581901929274272,0.5513183236268948,0.05385533807312351,0.10560203052311298
2020-01-28 22:00:00,0.12169307684146304,0.08171221164266294,0.08581901929274272,0.5513183236268948,0.05385533807312351,0.10560203052311298
2020-01-29 22:00:00,0.12169307684146304,0.08171221164266294,0.08581901929274272,0.5513183236268948,0.05385533807312351,0.10560203052311298
2020-01-30 22:00:00,0.12169307684146304,0.08171221164266294,0.08581901929274272,0.5513183236268948,0.05385533807312351,0.10560203052311298
2020-02-02 22:00:00,0.12169307684146304,0.08171221164266294,0.08581901929274272,0.5513183236268948,0.05385533807312351,0.10560203052311298
2020-02-03 22:00:00,0.12169307684146304,0.08171221164266294,0.08581901929274272,0.5513183236268948,0.05385533807312351,0.10560203052311298
2020-02-04 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-05 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-06 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-09 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-10 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-11 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-12 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-13 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-16 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-17 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-18 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-19 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-20 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-23 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-02-24 22:00:00,0.1806764685766105,0.14473605514250865,0.023861689085828357,0.4942516409282252,0.07222950399266298,0.08424464227416438
2020-02-25 22:00:00,0.13754065988022923,0.10570212041512277,0.03596984397776838,0.5331481536508937,0.05621665793169345,0.13142256414429232
2020-02-26 22:00:00,0.13754065988022923,0.10570212041512277,0.03596984397776838,0.5331481536508937,0.05621665793169345,0.13142256414429232
2020-02-27 22:00:00,0.13754065988022923,0.10570212041512277,0.03596984397776838,0.5331481536508937,0.05621665793169345,0.13142256414429232
2020-03-01 22:00:00,0.11594187585196228,0.10343241311688847,0.045786617175432975,0.5414770967514783,0.06023067135497318,0.1331313257492649
2020-03-02 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-03-03 22:00:00,0.20642974330744898,0.11210284562644858,0.02006259232568721,0.5019442393110345,0.06554607079960295,0.09391450862977778
2020-03-04 22:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-03-05 22:00:00,0.08544120362820068,0.10377262202595859,0.07540334019716181,0.5645950303054972,0.03665745665402032,0.13413034718916142
2020-03-08 21:00:00,0.20642974330744898,0.11210284562644858,0.02006259232568721,0.5019442393110345,0.06554607079960295,0.09391450862977778
2020-03-09 21:00:00,0.1934202034316861,0.14492733283527653,0.017228977401178194,0.4930087115154928,0.0549269644212067,0.09648781039515973
2020-03-10 21:00:00,0.09952551299105968,0.13486758309961872,0.06764716543810201,0.5453811548063555,0.02800040058937865,0.12457818307548547
2020-03-11 21:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-03-12 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-03-15 21:00:00,0.11216903160366294,0.2130368515049605,0.06029622916122742,0.4913776401689312,0.04151894738920843,0.08160130017200957
2020-03-16 21:00:00,0.08544120362820068,0.10377262202595859,0.07540334019716181,0.5645950303054972,0.03665745665402032,0.13413034718916142
2020-03-17 21:00:00,0.08544120362820068,0.10377262202595859,0.07540334019716181,0.5645950303054972,0.03665745665402032,0.13413034718916142
2020-03-18 21:00:00,0.08544120362820068,0.10377262202595859,0.07540334019716181,0.5645950303054972,0.03665745665402032,0.13413034718916142
2020-03-19 21:00:00,0.08544120362820068,0.10377262202595859,0.07540334019716181,0.5645950303054972,0.03665745665402032,0.13413034718916142
2020-03-22 21:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-03-23 21:00:00,0.07269746877312508,0.10358134433319073,0.08203605188181198,0.5658379597182297,0.05395999622547659,0.1218871790681661
2020-03-24 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-03-25 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-03-26 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-03-29 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-03-30 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-03-31 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-01 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-04-02 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-04-05 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-04-06 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-04-07 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-04-08 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-04-09 21:00:00,0.054689329011138564,0.16691877987950401,0.06267895723360783,0.49337564817081975,0.14754844534849554,0.07478884035643436
2020-04-12 21:00:00,0.054689329011138564,0.16691877987950401,0.06267895723360783,0.49337564817081975,0.14754844534849554,0.07478884035643436
2020-04-13 21:00:00,0.054689329011138564,0.16691877987950401,0.06267895723360783,0.49337564817081975,0.14754844534849554,0.07478884035643436
2020-04-14 21:00:00,0.07278731553974481,0.297376510319208,0.07196043893542067,0.43124984749572504,0.05355919013692914,0.07306669757297238
2020-04-15 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-16 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-19 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-20 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-21 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-22 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-23 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-26 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-27 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-28 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-29 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-04-30 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-05-03 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-05-04 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-05-05 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-06 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-07 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-05-10 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-05-11 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-05-12 21:00:00,0.05628948805220613,0.17381163908480676,0.0790370957378176,0.5315170823043321,0.04280864089969519,0.11653605392114219
2020-05-13 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-14 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-17 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-18 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-19 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-20 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-21 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-24 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-25 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-26 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-27 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-28 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-05-31 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-01 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-02 21:00:00,0.054689329011138564,0.16691877987950401,0.06267895723360783,0.49337564817081975,0.14754844534849554,0.07478884035643436
2020-06-03 21:00:00,0.054689329011138564,0.16691877987950401,0.06267895723360783,0.49337564817081975,0.14754844534849554,0.07478884035643436
2020-06-04 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-07 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-08 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-09 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-10 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-11 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-14 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-15 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-16 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
2020-06-17 21:00:00,0.042045810398535305,0.08874951147416223,0.07002989351048243,0.5473791628082441,0.13402989854866573,0.11776572325991026
