XAUUSD_timestamp,open,high,low,close
2020-02-03 12:20:00+00:00,1579.54,1579.715,1579.2,1579.215
2020-02-03 12:25:00+00:00,1579.225,1579.745,1578.925,1578.925
2020-02-03 12:30:00+00:00,1578.93,1579.29,1578.57,1579.195
2020-02-03 12:35:00+00:00,1579.19,1579.585,1578.89,1579.465
2020-02-03 12:40:00+00:00,1579.47,1579.665,1578.97,1578.97
2020-02-03 12:45:00+00:00,1578.965,1579.67,1578.875,1579.585
2020-02-03 12:50:00+00:00,1579.595,1580.065,1579.585,1579.69
2020-02-03 12:55:00+00:00,1579.7,1580.125,1579.63,1579.7
2020-02-03 13:00:00+00:00,1579.67,1579.985,1577.935,1579.105
2020-02-03 13:05:00+00:00,1579.115,1579.855,1578.8,1579.36
2020-02-03 13:10:00+00:00,1579.355,1579.355,1578.085,1578.565
2020-02-03 13:15:00+00:00,1578.57,1578.585,1576.89,1577.005
2020-02-03 13:20:00+00:00,1577.01,1578.005,1576.805,1577.79
2020-02-03 13:25:00+00:00,1577.8,1578.23,1576.145,1576.875
2020-02-03 13:30:00+00:00,1576.88,1577.83,1576.56,1577.75
2020-02-03 13:35:00+00:00,1577.745,1578.51,1577.52,1577.955
2020-02-03 13:40:00+00:00,1577.95,1578.43,1577.405,1577.84
2020-02-03 13:45:00+00:00,1577.845,1578.42,1577.485,1578.42
2020-02-03 13:50:00+00:00,1578.415,1578.79,1578.295,1578.38
2020-02-03 13:55:00+00:00,1578.385,1578.635,1577.545,1578.535
2020-02-03 14:00:00+00:00,1578.53,1579.295,1578.42,1578.67
2020-02-03 14:05:00+00:00,1578.68,1579.25,1578.265,1578.725
2020-02-03 14:10:00+00:00,1578.72,1579.345,1578.32,1578.825
2020-02-03 14:15:00+00:00,1578.815,1579.445,1578.225,1579.335
2020-02-03 14:20:00+00:00,1579.34,1579.465,1578.535,1578.655
2020-02-03 14:25:00+00:00,1578.645,1579.33,1578.17,1579.245
2020-02-03 14:30:00+00:00,1579.24,1580.515,1578.19,1578.255
2020-02-03 14:35:00+00:00,1578.25,1578.59,1577.475,1578.59
2020-02-03 14:40:00+00:00,1578.595,1578.88,1577.945,1578.105
2020-02-03 14:45:00+00:00,1578.085,1578.205,1576.305,1576.99
2020-02-03 14:50:00+00:00,1576.995,1576.995,1575.305,1575.38
2020-02-03 14:55:00+00:00,1575.395,1575.64,1574.39,1574.98
2020-02-03 15:00:00+00:00,1574.965,1575.0,1569.66,1572.355
2020-02-03 15:05:00+00:00,1572.36,1576.435,1572.245,1575.1
2020-02-03 15:10:00+00:00,1575.09,1575.09,1573.41,1573.64
2020-02-03 15:15:00+00:00,1573.62,1575.125,1573.205,1574.405
2020-02-03 15:20:00+00:00,1574.4,1575.03,1573.415,1573.835
2020-02-03 15:25:00+00:00,1573.84,1573.855,1571.87,1572.435
2020-02-03 15:30:00+00:00,1572.43,1572.98,1571.715,1572.825
2020-02-03 15:35:00+00:00,1572.82,1572.94,1571.415,1571.575
2020-02-03 15:40:00+00:00,1571.555,1574.115,1571.425,1573.54
2020-02-03 15:45:00+00:00,1573.52,1575.02,1573.03,1575.0
2020-02-03 15:50:00+00:00,1575.005,1576.08,1574.605,1575.38
2020-02-03 15:55:00+00:00,1575.375,1576.27,1575.31,1575.665
2020-02-03 16:00:00+00:00,1575.66,1575.97,1574.365,1574.94
2020-02-03 16:05:00+00:00,1574.95,1575.645,1574.48,1574.865
2020-02-03 16:10:00+00:00,1574.87,1576.275,1574.595,1576.215
2020-02-03 16:15:00+00:00,1576.23,1577.84,1575.765,1576.64
2020-02-03 16:20:00+00:00,1576.635,1577.26,1576.095,1576.4
2020-02-03 16:25:00+00:00,1576.39,1577.24,1575.955,1577.12
2020-02-03 16:30:00+00:00,1577.11,1577.61,1576.305,1577.595
2020-02-03 16:35:00+00:00,1577.6,1578.27,1577.445,1578.065
2020-02-03 16:40:00+00:00,1578.055,1579.13,1577.38,1578.475
2020-02-03 16:45:00+00:00,1578.48,1579.56,1578.48,1579.15
2020-02-03 16:50:00+00:00,1579.16,1579.81,1578.795,1579.055
2020-02-03 16:55:00+00:00,1579.05,1579.385,1577.94,1578.19
2020-02-03 17:00:00+00:00,1578.195,1578.65,1577.52,1577.555
2020-02-03 17:05:00+00:00,1577.53,1578.33,1577.46,1578.105
2020-02-03 17:10:00+00:00,1578.12,1578.33,1577.28,1577.34
2020-02-03 17:15:00+00:00,1577.335,1577.45,1576.875,1577.16
2020-02-03 17:20:00+00:00,1577.155,1577.275,1576.385,1576.48
2020-02-03 17:25:00+00:00,1576.475,1577.085,1575.88,1576.98
2020-02-03 17:30:00+00:00,1576.975,1577.04,1576.4,1576.98
2020-02-03 17:35:00+00:00,1576.97,1577.315,1576.67,1576.98
2020-02-03 17:40:00+00:00,1576.97,1577.265,1576.255,1576.39
2020-02-03 17:45:00+00:00,1576.385,1577.22,1576.365,1576.695
2020-02-03 17:50:00+00:00,1576.69,1576.7,1575.095,1575.285
2020-02-03 17:55:00+00:00,1575.27,1575.715,1574.82,1575.62
2020-02-03 18:00:00+00:00,1575.64,1575.71,1575.24,1575.705
2020-02-03 18:05:00+00:00,1575.71,1576.64,1575.44,1576.31
2020-02-03 18:10:00+00:00,1576.305,1577.895,1576.305,1577.675
2020-02-03 18:15:00+00:00,1577.715,1578.605,1577.32,1578.17
2020-02-03 18:20:00+00:00,1578.165,1578.575,1577.59,1578.045
2020-02-03 18:25:00+00:00,1578.035,1578.21,1577.725,1578.05
2020-02-03 18:30:00+00:00,1578.045,1578.575,1577.445,1577.515
2020-02-03 18:35:00+00:00,1577.51,1577.835,1576.725,1576.735
2020-02-03 18:40:00+00:00,1576.73,1577.55,1576.7,1577.43
2020-02-03 18:45:00+00:00,1577.435,1577.6,1576.985,1577.135
2020-02-03 18:50:00+00:00,1577.13,1577.78,1576.525,1576.79
2020-02-03 18:55:00+00:00,1576.775,1576.84,1576.335,1576.58
2020-02-03 19:00:00+00:00,1576.575,1577.5,1576.515,1577.07
2020-02-03 19:05:00+00:00,1577.065,1577.35,1576.69,1576.855
2020-02-03 19:10:00+00:00,1576.85,1577.205,1576.665,1576.82
2020-02-03 19:15:00+00:00,1576.815,1576.815,1576.38,1576.38
2020-02-03 19:20:00+00:00,1576.375,1576.515,1575.82,1576.31
2020-02-03 19:25:00+00:00,1576.315,1577.19,1576.235,1577.1
2020-02-03 19:30:00+00:00,1577.095,1578.165,1576.84,1578.13
2020-02-03 19:35:00+00:00,1578.125,1578.16,1577.52,1577.675
2020-02-03 19:40:00+00:00,1577.67,1577.99,1577.09,1577.225
2020-02-03 19:45:00+00:00,1577.22,1577.6,1577.03,1577.15
2020-02-03 19:50:00+00:00,1577.14,1577.34,1576.945,1577.3
2020-02-03 19:55:00+00:00,1577.29,1577.885,1577.18,1577.79
2020-02-03 20:00:00+00:00,1577.8,1578.03,1577.385,1577.5
2020-02-03 20:05:00+00:00,1577.505,1577.54,1576.905,1576.905
2020-02-03 20:10:00+00:00,1576.895,1577.26,1576.795,1576.92
2020-02-03 20:15:00+00:00,1576.905,1577.31,1576.8,1576.825
2020-02-03 20:20:00+00:00,1576.82,1577.015,1576.53,1576.645
2020-02-03 20:25:00+00:00,1576.64,1576.855,1575.93,1575.95
2020-02-03 20:30:00+00:00,1575.96,1576.225,1575.76,1576.055
2020-02-03 20:35:00+00:00,1576.05,1576.05,1575.655,1575.85
2020-02-03 20:40:00+00:00,1575.845,1576.37,1575.675,1576.33
2020-02-03 20:45:00+00:00,1576.315,1576.835,1576.095,1576.795
2020-02-03 20:50:00+00:00,1576.79,1577.145,1576.745,1577.005
2020-02-03 20:55:00+00:00,1577.01,1577.035,1576.215,1576.285
2020-02-03 21:00:00+00:00,1576.28,1576.94,1576.275,1576.825
2020-02-03 21:05:00+00:00,1576.82,1577.215,1576.775,1576.97
2020-02-03 21:10:00+00:00,1576.965,1577.01,1576.56,1576.63
2020-02-03 21:15:00+00:00,1576.625,1576.875,1576.585,1576.605
2020-02-03 21:20:00+00:00,1576.6,1576.775,1576.57,1576.755
2020-02-03 21:25:00+00:00,1576.76,1576.93,1576.67,1576.88
2020-02-03 21:30:00+00:00,1576.885,1577.27,1576.795,1577.08
2020-02-03 21:35:00+00:00,1577.085,1577.175,1576.92,1577.085
2020-02-03 21:40:00+00:00,1577.08,1577.09,1576.945,1577.06
2020-02-03 21:45:00+00:00,1577.055,1577.225,1576.3,1576.48
2020-02-03 21:50:00+00:00,1576.475,1576.67,1576.37,1576.495
2020-02-03 21:55:00+00:00,1576.5,1576.925,1576.5,1576.76
2020-02-03 22:00:00+00:00,,,,
2020-02-03 22:05:00+00:00,,,,
2020-02-03 22:10:00+00:00,,,,
2020-02-03 22:15:00+00:00,,,,
2020-02-03 22:20:00+00:00,,,,
2020-02-03 22:25:00+00:00,,,,
2020-02-03 22:30:00+00:00,,,,
2020-02-03 22:35:00+00:00,,,,
2020-02-03 22:40:00+00:00,,,,
2020-02-03 22:45:00+00:00,,,,
2020-02-03 22:50:00+00:00,,,,
2020-02-03 22:55:00+00:00,,,,
2020-02-03 23:00:00+00:00,1578.71,1579.43,1578.61,1578.765
2020-02-03 23:05:00+00:00,1578.74,1579.335,1578.34,1578.995
2020-02-03 23:10:00+00:00,1579.0,1579.265,1578.835,1579.08
2020-02-03 23:15:00+00:00,1579.095,1579.165,1578.405,1578.54
2020-02-03 23:20:00+00:00,1578.53,1578.64,1578.295,1578.49
2020-02-03 23:25:00+00:00,1578.48,1579.0,1578.48,1579.0
2020-02-03 23:30:00+00:00,1578.995,1579.02,1578.43,1578.6
2020-02-03 23:35:00+00:00,1578.605,1578.935,1578.54,1578.865
2020-02-03 23:40:00+00:00,1578.895,1579.13,1578.68,1578.68
2020-02-03 23:45:00+00:00,1578.67,1578.81,1578.305,1578.54
2020-02-03 23:50:00+00:00,1578.55,1578.735,1578.52,1578.695
2020-02-03 23:55:00+00:00,1578.7,1579.19,1578.68,1578.88
2020-02-04 00:00:00+00:00,1578.875,1579.73,1578.855,1579.0
2020-02-04 00:05:00+00:00,1578.985,1579.035,1577.965,1577.965
2020-02-04 00:10:00+00:00,1577.96,1577.965,1577.355,1577.765
2020-02-04 00:15:00+00:00,1577.76,1578.51,1577.66,1577.705
2020-02-04 00:20:00+00:00,1577.71,1577.97,1577.65,1577.885
2020-02-04 00:25:00+00:00,1577.88,1578.065,1577.635,1577.685
2020-02-04 00:30:00+00:00,1577.67,1577.98,1577.375,1577.955
2020-02-04 00:35:00+00:00,1577.96,1578.425,1577.76,1578.22
2020-02-04 00:40:00+00:00,1578.205,1578.455,1577.835,1578.325
2020-02-04 00:45:00+00:00,1578.335,1578.52,1577.83,1578.035
2020-02-04 00:50:00+00:00,1578.02,1578.59,1577.925,1578.59
2020-02-04 00:55:00+00:00,1578.6,1578.645,1578.29,1578.465
2020-02-04 01:00:00+00:00,1578.46,1579.135,1575.255,1578.9
2020-02-04 01:05:00+00:00,1578.905,1578.915,1577.95,1578.485
2020-02-04 01:10:00+00:00,1578.495,1578.8,1576.91,1577.26
2020-02-04 01:15:00+00:00,1577.255,1577.77,1576.86,1577.37
2020-02-04 01:20:00+00:00,1577.375,1577.43,1575.955,1576.305
2020-02-04 01:25:00+00:00,1576.31,1576.93,1576.145,1576.455
2020-02-04 01:30:00+00:00,1576.445,1576.775,1575.345,1575.38
2020-02-04 01:35:00+00:00,1575.385,1575.55,1573.9,1575.315
2020-02-04 01:40:00+00:00,1575.31,1575.605,1574.915,1575.305
2020-02-04 01:45:00+00:00,1575.3,1575.73,1574.95,1575.44
2020-02-04 01:50:00+00:00,1575.435,1576.57,1575.22,1575.74
2020-02-04 01:55:00+00:00,1575.735,1575.945,1575.19,1575.785
2020-02-04 02:00:00+00:00,1575.79,1576.295,1575.725,1576.125
2020-02-04 02:05:00+00:00,1576.12,1576.755,1576.105,1576.325
2020-02-04 02:10:00+00:00,1576.33,1576.725,1576.16,1576.555
2020-02-04 02:15:00+00:00,1576.545,1577.17,1576.355,1577.13
2020-02-04 02:20:00+00:00,1577.135,1577.775,1576.83,1577.11
2020-02-04 02:25:00+00:00,1577.105,1577.175,1576.59,1576.825
2020-02-04 02:30:00+00:00,1576.845,1577.07,1576.405,1576.625
2020-02-04 02:35:00+00:00,1576.615,1577.435,1576.365,1576.995
2020-02-04 02:40:00+00:00,1577.005,1577.02,1576.525,1576.755
2020-02-04 02:45:00+00:00,1576.745,1577.01,1576.465,1576.93
2020-02-04 02:50:00+00:00,1576.935,1577.095,1576.245,1576.44
2020-02-04 02:55:00+00:00,1576.445,1576.77,1576.34,1576.535
2020-02-04 03:00:00+00:00,1576.54,1576.82,1576.355,1576.685
2020-02-04 03:05:00+00:00,1576.695,1577.37,1576.635,1577.145
2020-02-04 03:10:00+00:00,1577.135,1577.17,1576.575,1576.595
2020-02-04 03:15:00+00:00,1576.59,1576.88,1576.405,1576.44
2020-02-04 03:20:00+00:00,1576.435,1576.435,1575.945,1576.315
2020-02-04 03:25:00+00:00,1576.32,1576.625,1576.15,1576.32
2020-02-04 03:30:00+00:00,1576.295,1576.31,1575.68,1576.065
2020-02-04 03:35:00+00:00,1576.06,1576.135,1574.76,1574.88
2020-02-04 03:40:00+00:00,1574.885,1575.475,1574.44,1575.065
2020-02-04 03:45:00+00:00,1575.07,1575.485,1574.46,1575.38
2020-02-04 03:50:00+00:00,1575.395,1575.535,1575.225,1575.43
2020-02-04 03:55:00+00:00,1575.435,1575.705,1575.3,1575.525
2020-02-04 04:00:00+00:00,1575.52,1575.855,1574.845,1575.83
2020-02-04 04:05:00+00:00,1575.845,1576.015,1575.545,1576.015
2020-02-04 04:10:00+00:00,1576.025,1576.14,1575.66,1575.825
2020-02-04 04:15:00+00:00,1575.835,1575.87,1575.52,1575.69
2020-02-04 04:20:00+00:00,1575.68,1575.695,1574.85,1574.865
2020-02-04 04:25:00+00:00,1574.86,1575.15,1574.64,1575.075
2020-02-04 04:30:00+00:00,1575.06,1575.515,1574.75,1574.86
2020-02-04 04:35:00+00:00,1574.87,1575.265,1574.46,1575.175
2020-02-04 04:40:00+00:00,1575.165,1575.505,1574.88,1575.05
2020-02-04 04:45:00+00:00,1575.045,1575.315,1574.805,1575.25
2020-02-04 04:50:00+00:00,1575.245,1575.625,1575.14,1575.45
2020-02-04 04:55:00+00:00,1575.44,1575.57,1575.23,1575.245
2020-02-04 05:00:00+00:00,1575.24,1575.385,1574.63,1574.96
2020-02-04 05:05:00+00:00,1574.965,1575.09,1574.665,1574.79
2020-02-04 05:10:00+00:00,1574.785,1575.165,1574.71,1575.075
2020-02-04 05:15:00+00:00,1575.085,1575.195,1574.645,1574.93
2020-02-04 05:20:00+00:00,1574.94,1575.19,1574.845,1575.095
2020-02-04 05:25:00+00:00,1575.09,1575.335,1574.875,1575.15
2020-02-04 05:30:00+00:00,1575.14,1575.83,1575.07,1575.415
2020-02-04 05:35:00+00:00,1575.425,1575.43,1573.385,1573.605
2020-02-04 05:40:00+00:00,1573.6,1574.095,1572.935,1573.19
2020-02-04 05:45:00+00:00,1573.205,1573.39,1572.39,1572.39
2020-02-04 05:50:00+00:00,1572.385,1572.995,1572.31,1572.72
2020-02-04 05:55:00+00:00,1572.715,1573.335,1572.26,1572.765
2020-02-04 06:00:00+00:00,1572.77,1572.785,1571.935,1572.02
2020-02-04 06:05:00+00:00,1572.025,1572.8,1571.86,1572.77
2020-02-04 06:10:00+00:00,1572.755,1573.45,1572.34,1572.59
2020-02-04 06:15:00+00:00,1572.585,1572.7,1571.975,1572.4
2020-02-04 06:20:00+00:00,1572.395,1572.53,1571.88,1572.39
2020-02-04 06:25:00+00:00,1572.395,1572.6,1572.14,1572.465
2020-02-04 06:30:00+00:00,1572.46,1572.925,1572.25,1572.63
2020-02-04 06:35:00+00:00,1572.62,1572.86,1572.145,1572.585
2020-02-04 06:40:00+00:00,1572.59,1572.61,1570.75,1571.475
2020-02-04 06:45:00+00:00,1571.495,1571.665,1571.06,1571.61
2020-02-04 06:50:00+00:00,1571.615,1572.11,1571.285,1571.365
2020-02-04 06:55:00+00:00,1571.375,1571.595,1570.675,1571.415
2020-02-04 07:00:00+00:00,1571.41,1571.99,1571.265,1571.905
2020-02-04 07:05:00+00:00,1571.91,1573.045,1571.705,1572.745
2020-02-04 07:10:00+00:00,1572.75,1572.815,1571.975,1572.215
2020-02-04 07:15:00+00:00,1572.22,1573.21,1572.155,1572.81
2020-02-04 07:20:00+00:00,1572.815,1574.18,1572.745,1574.125
2020-02-04 07:25:00+00:00,1574.135,1574.185,1573.55,1573.71
2020-02-04 07:30:00+00:00,1573.705,1574.57,1573.615,1574.305
2020-02-04 07:35:00+00:00,1574.3,1574.735,1574.115,1574.295
2020-02-04 07:40:00+00:00,1574.285,1574.6,1573.505,1573.59
2020-02-04 07:45:00+00:00,1573.58,1573.8,1573.115,1573.27
