GBPJPY_timestamp,open,high,low,close
2020-02-03 14:15:00+00:00,141.4705,141.486,141.389,141.4285
2020-02-03 14:20:00+00:00,141.429,141.4435,141.38,141.429
2020-02-03 14:25:00+00:00,141.4295,141.4765,141.3905,141.441
2020-02-03 14:30:00+00:00,141.4405,141.4805,141.409,141.45
2020-02-03 14:35:00+00:00,141.451,141.506,141.3705,141.3915
2020-02-03 14:40:00+00:00,141.392,141.461,141.392,141.438
2020-02-03 14:45:00+00:00,141.4375,141.5325,141.4305,141.483
2020-02-03 14:50:00+00:00,141.4815,141.535,141.465,141.522
2020-02-03 14:55:00+00:00,141.5225,141.6195,141.5085,141.5165
2020-02-03 15:00:00+00:00,141.5205,141.7005,141.5065,141.6045
2020-02-03 15:05:00+00:00,141.604,141.6045,141.4295,141.4705
2020-02-03 15:10:00+00:00,141.471,141.5475,141.4685,141.524
2020-02-03 15:15:00+00:00,141.5245,141.589,141.509,141.574
2020-02-03 15:20:00+00:00,141.5745,141.649,141.5165,141.5385
2020-02-03 15:25:00+00:00,141.539,141.6515,141.537,141.6375
2020-02-03 15:30:00+00:00,141.637,141.6385,141.536,141.5385
2020-02-03 15:35:00+00:00,141.539,141.544,141.469,141.4705
2020-02-03 15:40:00+00:00,141.47,141.47,141.3725,141.4325
2020-02-03 15:45:00+00:00,141.432,141.4485,141.3915,141.4255
2020-02-03 15:50:00+00:00,141.426,141.4795,141.4165,141.4275
2020-02-03 15:55:00+00:00,141.428,141.498,141.407,141.463
2020-02-03 16:00:00+00:00,141.462,141.5115,141.451,141.5005
2020-02-03 16:05:00+00:00,141.5,141.501,141.396,141.432
2020-02-03 16:10:00+00:00,141.4325,141.4375,141.377,141.3865
2020-02-03 16:15:00+00:00,141.3875,141.422,141.3505,141.38
2020-02-03 16:20:00+00:00,141.3805,141.393,141.3365,141.361
2020-02-03 16:25:00+00:00,141.3615,141.378,141.2605,141.2645
2020-02-03 16:30:00+00:00,141.264,141.335,141.245,141.251
2020-02-03 16:35:00+00:00,141.2515,141.2555,141.184,141.208
2020-02-03 16:40:00+00:00,141.2085,141.211,141.1305,141.149
2020-02-03 16:45:00+00:00,141.1485,141.2055,141.1165,141.196
2020-02-03 16:50:00+00:00,141.1955,141.2045,141.1625,141.168
2020-02-03 16:55:00+00:00,141.1685,141.244,141.16,141.2325
2020-02-03 17:00:00+00:00,141.232,141.233,141.168,141.199
2020-02-03 17:05:00+00:00,141.1985,141.2165,141.148,141.1555
2020-02-03 17:10:00+00:00,141.155,141.16,141.071,141.1435
2020-02-03 17:15:00+00:00,141.144,141.1505,141.0765,141.0905
2020-02-03 17:20:00+00:00,141.091,141.1785,141.089,141.1545
2020-02-03 17:25:00+00:00,141.155,141.1825,141.1165,141.139
2020-02-03 17:30:00+00:00,141.1395,141.1955,141.133,141.1545
2020-02-03 17:35:00+00:00,141.1555,141.2265,141.1555,141.221
2020-02-03 17:40:00+00:00,141.2215,141.25,141.188,141.2295
2020-02-03 17:45:00+00:00,141.23,141.251,141.1985,141.215
2020-02-03 17:50:00+00:00,141.2155,141.2885,141.2075,141.2845
2020-02-03 17:55:00+00:00,141.285,141.3615,141.285,141.322
2020-02-03 18:00:00+00:00,141.323,141.374,141.3175,141.369
2020-02-03 18:05:00+00:00,141.367,141.3675,141.2975,141.299
2020-02-03 18:10:00+00:00,141.298,141.298,141.219,141.2505
2020-02-03 18:15:00+00:00,141.248,141.262,141.2255,141.2425
2020-02-03 18:20:00+00:00,141.242,141.258,141.2045,141.214
2020-02-03 18:25:00+00:00,141.2135,141.2245,141.1865,141.1955
2020-02-03 18:30:00+00:00,141.195,141.2185,141.1675,141.179
2020-02-03 18:35:00+00:00,141.1785,141.2145,141.1705,141.1995
2020-02-03 18:40:00+00:00,141.2,141.2035,141.1695,141.1725
2020-02-03 18:45:00+00:00,141.173,141.1775,141.0775,141.0855
2020-02-03 18:50:00+00:00,141.085,141.15,141.0815,141.143
2020-02-03 18:55:00+00:00,141.142,141.2315,141.141,141.213
2020-02-03 19:00:00+00:00,141.2135,141.2345,141.159,141.1615
2020-02-03 19:05:00+00:00,141.161,141.1775,141.1415,141.167
2020-02-03 19:10:00+00:00,141.1675,141.196,141.125,141.131
2020-02-03 19:15:00+00:00,141.1315,141.178,141.1175,141.17
2020-02-03 19:20:00+00:00,141.1705,141.1865,141.114,141.135
2020-02-03 19:25:00+00:00,141.1355,141.1675,141.124,141.165
2020-02-03 19:30:00+00:00,141.1655,141.197,141.136,141.136
2020-02-03 19:35:00+00:00,141.1355,141.2005,141.131,141.198
2020-02-03 19:40:00+00:00,141.1985,141.255,141.1825,141.252
2020-02-03 19:45:00+00:00,141.2515,141.274,141.242,141.2585
2020-02-03 19:50:00+00:00,141.259,141.277,141.239,141.26
2020-02-03 19:55:00+00:00,141.2605,141.292,141.2485,141.2645
2020-02-03 20:00:00+00:00,141.264,141.269,141.2405,141.2685
2020-02-03 20:05:00+00:00,141.269,141.2985,141.2655,141.2945
2020-02-03 20:10:00+00:00,141.2955,141.3085,141.2755,141.297
2020-02-03 20:15:00+00:00,141.2975,141.298,141.2815,141.2875
2020-02-03 20:20:00+00:00,141.2885,141.32,141.2865,141.3095
2020-02-03 20:25:00+00:00,141.3085,141.32,141.2795,141.288
2020-02-03 20:30:00+00:00,141.2895,141.295,141.228,141.235
2020-02-03 20:35:00+00:00,141.234,141.2445,141.213,141.2295
2020-02-03 20:40:00+00:00,141.229,141.2565,141.2225,141.2295
2020-02-03 20:45:00+00:00,141.23,141.2355,141.1765,141.198
2020-02-03 20:50:00+00:00,141.1975,141.2125,141.1575,141.1755
2020-02-03 20:55:00+00:00,141.1745,141.2275,141.1515,141.206
2020-02-03 21:00:00+00:00,141.2065,141.2185,141.1865,141.205
2020-02-03 21:05:00+00:00,141.2055,141.232,141.2035,141.213
2020-02-03 21:10:00+00:00,141.212,141.2455,141.212,141.245
2020-02-03 21:15:00+00:00,141.2445,141.255,141.222,141.237
2020-02-03 21:20:00+00:00,141.2375,141.254,141.2345,141.2535
2020-02-03 21:25:00+00:00,141.254,141.2565,141.253,141.253
2020-02-03 21:30:00+00:00,141.2535,141.261,141.2505,141.255
2020-02-03 21:35:00+00:00,141.254,141.278,141.254,141.278
2020-02-03 21:40:00+00:00,141.279,141.2985,141.2735,141.296
2020-02-03 21:45:00+00:00,141.297,141.3235,141.276,141.3085
2020-02-03 21:50:00+00:00,141.3085,141.3085,141.2815,141.2965
2020-02-03 21:55:00+00:00,141.296,141.296,141.232,141.2335
2020-02-03 22:00:00+00:00,141.2395,141.245,141.239,141.245
2020-02-03 22:05:00+00:00,141.2435,141.26,141.232,141.24
2020-02-03 22:10:00+00:00,141.2405,141.241,141.1985,141.2075
2020-02-03 22:15:00+00:00,141.205,141.211,141.194,141.1995
2020-02-03 22:20:00+00:00,141.2005,141.2015,141.1885,141.2005
2020-02-03 22:25:00+00:00,141.201,141.22,141.198,141.198
2020-02-03 22:30:00+00:00,141.199,141.203,141.1525,141.159
2020-02-03 22:35:00+00:00,141.16,141.2075,141.1525,141.2065
2020-02-03 22:40:00+00:00,141.2085,141.2265,141.205,141.2195
2020-02-03 22:45:00+00:00,141.2185,141.2295,141.216,141.2295
2020-02-03 22:50:00+00:00,141.226,141.2345,141.223,141.234
2020-02-03 22:55:00+00:00,141.2345,141.2415,141.2295,141.241
2020-02-03 23:00:00+00:00,141.24,141.242,141.118,141.155
2020-02-03 23:05:00+00:00,141.1545,141.173,141.1265,141.1265
2020-02-03 23:10:00+00:00,141.1255,141.146,141.1195,141.129
2020-02-03 23:15:00+00:00,141.1295,141.156,141.1225,141.1465
2020-02-03 23:20:00+00:00,141.147,141.192,141.146,141.181
2020-02-03 23:25:00+00:00,141.182,141.1825,141.166,141.1725
2020-02-03 23:30:00+00:00,141.1715,141.2035,141.1715,141.1795
2020-02-03 23:35:00+00:00,141.179,141.198,141.1755,141.1755
2020-02-03 23:40:00+00:00,141.176,141.191,141.169,141.191
2020-02-03 23:45:00+00:00,141.1915,141.2235,141.179,141.202
2020-02-03 23:50:00+00:00,141.2025,141.204,141.1775,141.1855
2020-02-03 23:55:00+00:00,141.185,141.189,141.164,141.173
2020-02-04 00:00:00+00:00,141.174,141.183,141.0795,141.0985
2020-02-04 00:05:00+00:00,141.099,141.1295,141.0835,141.1295
2020-02-04 00:10:00+00:00,141.13,141.154,141.1235,141.1255
2020-02-04 00:15:00+00:00,141.126,141.1325,141.0925,141.1255
2020-02-04 00:20:00+00:00,141.126,141.1465,141.094,141.098
2020-02-04 00:25:00+00:00,141.099,141.1395,141.0925,141.1235
2020-02-04 00:30:00+00:00,141.124,141.1665,141.112,141.1665
2020-02-04 00:35:00+00:00,141.166,141.1785,141.1315,141.139
2020-02-04 00:40:00+00:00,141.1395,141.1725,141.1395,141.15
2020-02-04 00:45:00+00:00,141.1505,141.151,141.127,141.13
2020-02-04 00:50:00+00:00,141.1295,141.1295,141.064,141.064
2020-02-04 00:55:00+00:00,141.063,141.107,141.06,141.0805
2020-02-04 01:00:00+00:00,141.0815,141.216,141.0625,141.0665
2020-02-04 01:05:00+00:00,141.067,141.07,141.0065,141.0125
2020-02-04 01:10:00+00:00,141.012,141.034,140.968,141.0175
2020-02-04 01:15:00+00:00,141.018,141.0335,140.9905,141.003
2020-02-04 01:20:00+00:00,141.0025,141.079,140.9955,141.0445
2020-02-04 01:25:00+00:00,141.044,141.048,140.977,140.9825
2020-02-04 01:30:00+00:00,140.983,141.0595,140.983,141.053
2020-02-04 01:35:00+00:00,141.0535,141.183,141.0535,141.1455
2020-02-04 01:40:00+00:00,141.145,141.161,141.092,141.11
2020-02-04 01:45:00+00:00,141.1105,141.138,141.1025,141.133
2020-02-04 01:50:00+00:00,141.1335,141.187,141.1325,141.174
2020-02-04 01:55:00+00:00,141.1745,141.238,141.167,141.2115
2020-02-04 02:00:00+00:00,141.2105,141.2105,141.108,141.1285
2020-02-04 02:05:00+00:00,141.128,141.129,141.08,141.0905
2020-02-04 02:10:00+00:00,141.09,141.1085,141.073,141.108
2020-02-04 02:15:00+00:00,141.1085,141.1635,141.1015,141.1095
2020-02-04 02:20:00+00:00,141.109,141.1215,141.075,141.1095
2020-02-04 02:25:00+00:00,141.109,141.142,141.104,141.131
2020-02-04 02:30:00+00:00,141.1305,141.1995,141.1295,141.1885
2020-02-04 02:35:00+00:00,141.1875,141.203,141.1605,141.161
2020-02-04 02:40:00+00:00,141.1605,141.1785,141.152,141.1705
2020-02-04 02:45:00+00:00,141.169,141.184,141.145,141.1595
2020-02-04 02:50:00+00:00,141.159,141.195,141.151,141.1875
2020-02-04 02:55:00+00:00,141.188,141.199,141.166,141.187
2020-02-04 03:00:00+00:00,141.1865,141.193,141.166,141.1805
2020-02-04 03:05:00+00:00,141.1795,141.185,141.1285,141.144
2020-02-04 03:10:00+00:00,141.145,141.1805,141.141,141.176
2020-02-04 03:15:00+00:00,141.1765,141.191,141.147,141.188
2020-02-04 03:20:00+00:00,141.1885,141.218,141.1885,141.2165
2020-02-04 03:25:00+00:00,141.2155,141.2235,141.2035,141.2125
2020-02-04 03:30:00+00:00,141.213,141.276,141.213,141.2365
2020-02-04 03:35:00+00:00,141.237,141.373,141.229,141.3565
2020-02-04 03:40:00+00:00,141.357,141.4135,141.3355,141.355
2020-02-04 03:45:00+00:00,141.3545,141.368,141.2905,141.292
2020-02-04 03:50:00+00:00,141.2915,141.3115,141.2615,141.29
2020-02-04 03:55:00+00:00,141.2905,141.301,141.266,141.296
2020-02-04 04:00:00+00:00,141.2965,141.3375,141.2935,141.3125
2020-02-04 04:05:00+00:00,141.312,141.341,141.3065,141.319
2020-02-04 04:10:00+00:00,141.3195,141.372,141.319,141.3605
2020-02-04 04:15:00+00:00,141.3595,141.387,141.356,141.3745
2020-02-04 04:20:00+00:00,141.374,141.417,141.3735,141.411
2020-02-04 04:25:00+00:00,141.41,141.4855,141.398,141.4695
2020-02-04 04:30:00+00:00,141.469,141.496,141.4345,141.4945
2020-02-04 04:35:00+00:00,141.495,141.556,141.495,141.5165
2020-02-04 04:40:00+00:00,141.5175,141.5325,141.507,141.5115
2020-02-04 04:45:00+00:00,141.511,141.5285,141.5045,141.5135
2020-02-04 04:50:00+00:00,141.514,141.52,141.457,141.458
2020-02-04 04:55:00+00:00,141.4575,141.476,141.4315,141.4395
2020-02-04 05:00:00+00:00,141.439,141.4785,141.423,141.4635
2020-02-04 05:05:00+00:00,141.464,141.4935,141.455,141.4725
2020-02-04 05:10:00+00:00,141.473,141.4735,141.455,141.459
2020-02-04 05:15:00+00:00,141.4585,141.479,141.4545,141.4695
2020-02-04 05:20:00+00:00,141.47,141.567,141.47,141.5545
2020-02-04 05:25:00+00:00,141.554,141.5555,141.5275,141.535
2020-02-04 05:30:00+00:00,141.5355,141.6465,141.533,141.6465
2020-02-04 05:35:00+00:00,141.647,141.691,141.6065,141.6795
2020-02-04 05:40:00+00:00,141.68,141.692,141.626,141.6825
2020-02-04 05:45:00+00:00,141.683,141.7025,141.6615,141.666
2020-02-04 05:50:00+00:00,141.6665,141.6725,141.613,141.631
2020-02-04 05:55:00+00:00,141.6315,141.6585,141.6025,141.6085
2020-02-04 06:00:00+00:00,141.609,141.6845,141.575,141.6625
2020-02-04 06:05:00+00:00,141.662,141.691,141.648,141.655
2020-02-04 06:10:00+00:00,141.6555,141.664,141.6355,141.661
2020-02-04 06:15:00+00:00,141.6615,141.7105,141.6495,141.6685
2020-02-04 06:20:00+00:00,141.668,141.677,141.6545,141.661
2020-02-04 06:25:00+00:00,141.6605,141.701,141.6605,141.6755
2020-02-04 06:30:00+00:00,141.676,141.676,141.6345,141.673
2020-02-04 06:35:00+00:00,141.672,141.7085,141.65,141.673
2020-02-04 06:40:00+00:00,141.6725,141.682,141.6235,141.6275
2020-02-04 06:45:00+00:00,141.6265,141.6265,141.4995,141.5025
2020-02-04 06:50:00+00:00,141.503,141.573,141.503,141.571
2020-02-04 06:55:00+00:00,141.5705,141.6125,141.543,141.543
2020-02-04 07:00:00+00:00,141.5425,141.5435,141.403,141.427
2020-02-04 07:05:00+00:00,141.428,141.4335,141.336,141.3715
2020-02-04 07:10:00+00:00,141.371,141.397,141.3245,141.3625
2020-02-04 07:15:00+00:00,141.362,141.3995,141.3135,141.374
2020-02-04 07:20:00+00:00,141.375,141.3915,141.3305,141.333
2020-02-04 07:25:00+00:00,141.3335,141.338,141.1075,141.151
2020-02-04 07:30:00+00:00,141.1505,141.153,141.011,141.1345
2020-02-04 07:35:00+00:00,141.134,141.1525,141.0485,141.082
2020-02-04 07:40:00+00:00,141.0815,141.082,140.9275,140.9895
2020-02-04 07:45:00+00:00,140.991,141.041,140.9595,141.0105
2020-02-04 07:50:00+00:00,141.011,141.095,140.995,141.0935
2020-02-04 07:55:00+00:00,141.093,141.101,140.9775,141.0285
2020-02-04 08:00:00+00:00,141.0305,141.1605,141.02,141.1515
2020-02-04 08:05:00+00:00,141.152,141.249,141.1435,141.237
2020-02-04 08:10:00+00:00,141.2365,141.2675,141.1635,141.2025
2020-02-04 08:15:00+00:00,141.202,141.338,141.198,141.3115
2020-02-04 08:20:00+00:00,141.3105,141.398,141.2795,141.3315
2020-02-04 08:25:00+00:00,141.331,141.472,141.329,141.4275
2020-02-04 08:30:00+00:00,141.427,141.4295,141.3075,141.313
2020-02-04 08:35:00+00:00,141.3125,141.441,141.307,141.437
2020-02-04 08:40:00+00:00,141.4375,141.5055,141.4375,141.4595
2020-02-04 08:45:00+00:00,141.459,141.484,141.3895,141.4185
2020-02-04 08:50:00+00:00,141.418,141.4755,141.3785,141.445
2020-02-04 08:55:00+00:00,141.4445,141.633,141.4285,141.607
2020-02-04 09:00:00+00:00,141.6075,141.6155,141.5415,141.615
2020-02-04 09:05:00+00:00,141.6155,141.7725,141.615,141.752
