GDAXIm_timestamp,open,high,low,close
2020-02-03 04:20:00+00:00,13009.3,13009.8,13005.25,13005.75
2020-02-03 04:25:00+00:00,13005.55,13008.3,13002.75,13007.75
2020-02-03 04:30:00+00:00,13007.3,13007.8,13002.25,13005.0
2020-02-03 04:35:00+00:00,13005.25,13008.55,13004.0,13005.0
2020-02-03 04:40:00+00:00,13004.75,13007.8,13002.5,13004.0
2020-02-03 04:45:00+00:00,13003.65,13005.3,13000.5,13002.25
2020-02-03 04:50:00+00:00,13002.5,13007.25,13001.5,13006.0
2020-02-03 04:55:00+00:00,13005.55,13008.55,13004.0,13004.5
2020-02-03 05:00:00+00:00,13004.25,13017.8,13003.0,13016.5
2020-02-03 05:05:00+00:00,13016.05,13018.55,13013.0,13015.25
2020-02-03 05:10:00+00:00,13015.05,13020.05,13011.5,13019.25
2020-02-03 05:15:00+00:00,13019.0,13027.3,13018.0,13022.25
2020-02-03 05:20:00+00:00,13022.5,13031.55,13022.25,13030.25
2020-02-03 05:25:00+00:00,13030.5,13031.8,13021.25,13027.5
2020-02-03 05:30:00+00:00,13027.8,13032.8,13021.5,13022.75
2020-02-03 05:35:00+00:00,13023.0,13023.8,13018.75,13021.25
2020-02-03 05:40:00+00:00,13021.05,13022.3,13016.0,13018.5
2020-02-03 05:45:00+00:00,13017.85,13017.85,13011.0,13011.75
2020-02-03 05:50:00+00:00,13012.0,13014.3,13007.0,13011.0
2020-02-03 05:55:00+00:00,13010.3,13016.55,13010.25,13015.5
2020-02-03 06:00:00+00:00,13015.75,13017.05,13002.25,13004.55
2020-02-03 06:05:00+00:00,13004.25,13007.1,13000.6,13002.3
2020-02-03 06:10:00+00:00,13002.1,13002.55,12989.9,12991.1
2020-02-03 06:15:00+00:00,12991.3,13002.05,12991.3,12998.35
2020-02-03 06:20:00+00:00,12998.6,13000.85,12996.05,12999.85
2020-02-03 06:25:00+00:00,13000.05,13001.6,12998.55,12999.6
2020-02-03 06:30:00+00:00,12999.3,13001.35,12996.3,12998.1
2020-02-03 06:35:00+00:00,12998.55,13000.55,12988.8,12990.65
2020-02-03 06:40:00+00:00,12990.15,12991.65,12984.55,12989.85
2020-02-03 06:45:00+00:00,12989.6,13002.6,12986.55,13001.1
2020-02-03 06:50:00+00:00,13000.8,13011.6,12998.85,13009.1
2020-02-03 06:55:00+00:00,13009.3,13025.1,13009.3,13019.8
2020-02-03 07:00:00+00:00,13022.55,13024.6,13005.3,13010.55
2020-02-03 07:05:00+00:00,13010.75,13014.55,12997.5,13002.05
2020-02-03 07:10:00+00:00,13001.6,13010.05,12999.5,13007.8
2020-02-03 07:15:00+00:00,13008.1,13022.1,13008.05,13020.55
2020-02-03 07:20:00+00:00,13020.35,13022.8,13013.55,13015.55
2020-02-03 07:25:00+00:00,13015.6,13026.35,13015.55,13018.5
2020-02-03 07:30:00+00:00,13019.0,13029.3,13018.5,13023.25
2020-02-03 07:35:00+00:00,13023.05,13030.25,13023.0,13029.3
2020-02-03 07:40:00+00:00,13029.25,13031.55,13026.5,13031.5
2020-02-03 07:45:00+00:00,13031.75,13033.3,13027.0,13028.5
2020-02-03 07:50:00+00:00,13028.05,13035.05,13025.25,13026.75
2020-02-03 07:55:00+00:00,13027.0,13031.25,13020.3,13021.5
2020-02-03 08:00:00+00:00,13021.75,13048.9,13020.55,13041.4
2020-02-03 08:05:00+00:00,13041.0,13042.4,13024.4,13026.4
2020-02-03 08:10:00+00:00,13026.65,13032.9,13014.65,13018.4
2020-02-03 08:15:00+00:00,13018.2,13039.9,13011.95,13033.65
2020-02-03 08:20:00+00:00,13033.9,13037.45,13013.45,13017.0
2020-02-03 08:25:00+00:00,13016.0,13025.25,13001.15,13019.95
2020-02-03 08:30:00+00:00,13019.45,13021.7,12998.2,13000.0
2020-02-03 08:35:00+00:00,12999.5,13030.65,12998.95,13026.9
2020-02-03 08:40:00+00:00,13027.4,13039.15,13023.65,13037.4
2020-02-03 08:45:00+00:00,13037.65,13041.15,13020.2,13036.95
2020-02-03 08:50:00+00:00,13037.15,13054.65,13033.95,13042.95
2020-02-03 08:55:00+00:00,13043.2,13047.5,13032.45,13033.45
2020-02-03 09:00:00+00:00,13033.65,13036.5,13024.2,13029.65
2020-02-03 09:05:00+00:00,13029.9,13032.4,13012.45,13024.5
2020-02-03 09:10:00+00:00,13024.25,13041.65,13017.7,13034.4
2020-02-03 09:15:00+00:00,13034.0,13041.45,13031.9,13035.45
2020-02-03 09:20:00+00:00,13035.65,13039.45,13026.7,13027.9
2020-02-03 09:25:00+00:00,13028.15,13030.95,13022.95,13027.0
2020-02-03 09:30:00+00:00,13027.2,13033.25,13018.45,13026.75
2020-02-03 09:35:00+00:00,13026.45,13027.0,13013.7,13017.0
2020-02-03 09:40:00+00:00,13016.75,13022.7,13011.45,13012.0
2020-02-03 09:45:00+00:00,13011.95,13019.75,13010.45,13019.5
2020-02-03 09:50:00+00:00,13019.25,13022.0,13003.45,13014.5
2020-02-03 09:55:00+00:00,13014.75,13015.5,13000.8,13002.75
2020-02-03 10:00:00+00:00,13002.45,13003.75,12988.95,12993.5
2020-02-03 10:05:00+00:00,12993.25,13006.5,12990.45,13006.0
2020-02-03 10:10:00+00:00,13006.25,13017.5,13004.95,13012.0
2020-02-03 10:15:00+00:00,13011.75,13016.0,13005.45,13007.5
2020-02-03 10:20:00+00:00,13007.55,13013.75,13000.95,13010.0
2020-02-03 10:25:00+00:00,13009.75,13023.4,13003.45,13020.25
2020-02-03 10:30:00+00:00,13019.95,13020.0,13008.75,13017.5
2020-02-03 10:35:00+00:00,13017.25,13018.0,13005.45,13007.0
2020-02-03 10:40:00+00:00,13006.75,13007.2,12997.95,12999.0
2020-02-03 10:45:00+00:00,12999.05,13013.7,12998.95,13009.45
2020-02-03 10:50:00+00:00,13009.5,13013.0,13002.95,13005.75
2020-02-03 10:55:00+00:00,13005.95,13008.75,13000.95,13005.0
2020-02-03 11:00:00+00:00,13005.4,13023.7,13005.4,13019.0
2020-02-03 11:05:00+00:00,13019.25,13026.5,13017.95,13022.45
2020-02-03 11:10:00+00:00,13022.5,13024.95,13014.45,13016.0
2020-02-03 11:15:00+00:00,13016.2,13020.7,13008.2,13012.5
2020-02-03 11:20:00+00:00,13012.25,13014.95,13005.95,13009.5
2020-02-03 11:25:00+00:00,13009.25,13012.0,13001.45,13003.0
2020-02-03 11:30:00+00:00,13003.2,13010.25,13002.25,13003.5
2020-02-03 11:35:00+00:00,13003.25,13006.0,13000.25,13004.25
2020-02-03 11:40:00+00:00,13003.95,13010.5,13000.45,13007.25
2020-02-03 11:45:00+00:00,13007.45,13013.25,13006.25,13012.7
2020-02-03 11:50:00+00:00,13012.75,13016.0,13009.45,13013.0
2020-02-03 11:55:00+00:00,13013.2,13014.0,13003.7,13004.4
2020-02-03 12:00:00+00:00,13004.2,13010.0,13004.2,13008.5
2020-02-03 12:05:00+00:00,13008.7,13010.0,13000.45,13000.9
2020-02-03 12:10:00+00:00,13000.7,13003.9,13000.15,13003.4
2020-02-03 12:15:00+00:00,13003.65,13013.2,12999.65,13001.25
2020-02-03 12:20:00+00:00,13000.95,13001.0,12989.2,12996.0
2020-02-03 12:25:00+00:00,12996.2,13004.0,12992.75,13003.5
2020-02-03 12:30:00+00:00,13003.45,13006.5,13001.0,13001.65
2020-02-03 12:35:00+00:00,13001.9,13004.15,12996.7,13001.9
2020-02-03 12:40:00+00:00,13002.15,13006.4,13001.4,13004.9
2020-02-03 12:45:00+00:00,13005.15,13007.9,13000.9,13005.65
2020-02-03 12:50:00+00:00,13005.9,13006.4,12998.65,13002.65
2020-02-03 12:55:00+00:00,13002.55,13003.65,12996.2,12999.9
2020-02-03 13:00:00+00:00,13000.15,13010.9,12995.9,13008.9
2020-02-03 13:05:00+00:00,13008.6,13008.9,13001.15,13004.9
2020-02-03 13:10:00+00:00,13004.7,13015.15,13004.4,13013.4
2020-02-03 13:15:00+00:00,13013.65,13023.25,13013.45,13019.15
2020-02-03 13:20:00+00:00,13019.05,13019.65,13011.45,13017.0
2020-02-03 13:25:00+00:00,13016.75,13035.4,13014.45,13029.9
2020-02-03 13:30:00+00:00,13029.7,13030.15,13021.4,13022.9
2020-02-03 13:35:00+00:00,13023.15,13024.9,13012.7,13015.9
2020-02-03 13:40:00+00:00,13015.6,13016.15,13011.2,13012.0
2020-02-03 13:45:00+00:00,13011.45,13013.2,13004.25,13007.75
2020-02-03 13:50:00+00:00,13007.45,13013.2,13005.45,13012.5
2020-02-03 13:55:00+00:00,13012.25,13018.5,13009.45,13012.5
2020-02-03 14:00:00+00:00,13012.25,13012.75,13006.2,13010.75
2020-02-03 14:05:00+00:00,13010.95,13013.25,13006.95,13009.0
2020-02-03 14:10:00+00:00,13009.2,13011.0,13000.45,13001.0
2020-02-03 14:15:00+00:00,13000.75,13004.75,12997.7,12999.0
2020-02-03 14:20:00+00:00,12998.75,13005.0,12996.75,13001.5
2020-02-03 14:25:00+00:00,13001.7,13003.0,12994.45,12998.25
2020-02-03 14:30:00+00:00,12998.5,13010.4,12996.45,13006.95
2020-02-03 14:35:00+00:00,13007.15,13027.9,13007.15,13019.7
2020-02-03 14:40:00+00:00,13019.65,13025.9,13017.65,13024.4
2020-02-03 14:45:00+00:00,13024.2,13050.15,13024.2,13044.4
2020-02-03 14:50:00+00:00,13044.65,13055.15,13042.65,13052.15
2020-02-03 14:55:00+00:00,13051.9,13056.9,13048.4,13052.2
2020-02-03 15:00:00+00:00,13052.4,13080.9,13052.4,13074.7
2020-02-03 15:05:00+00:00,13074.9,13074.9,13049.9,13060.45
2020-02-03 15:10:00+00:00,13060.65,13066.2,13051.65,13060.45
2020-02-03 15:15:00+00:00,13060.65,13065.45,13048.25,13061.95
2020-02-03 15:20:00+00:00,13062.15,13065.2,13055.2,13060.95
2020-02-03 15:25:00+00:00,13061.65,13078.95,13061.65,13074.45
2020-02-03 15:30:00+00:00,13074.65,13075.95,13060.45,13061.95
2020-02-03 15:35:00+00:00,13061.75,13066.0,13059.2,13061.95
2020-02-03 15:40:00+00:00,13061.75,13062.75,13048.2,13052.25
2020-02-03 15:45:00+00:00,13051.95,13052.7,13037.45,13037.5
2020-02-03 15:50:00+00:00,13037.7,13049.75,13036.95,13048.75
2020-02-03 15:55:00+00:00,13048.45,13055.2,13046.95,13054.75
2020-02-03 16:00:00+00:00,13054.45,13062.5,13052.2,13058.5
2020-02-03 16:05:00+00:00,13058.7,13065.7,13051.45,13062.5
2020-02-03 16:10:00+00:00,13062.25,13065.0,13047.95,13052.95
2020-02-03 16:15:00+00:00,13053.0,13057.25,13044.2,13049.5
2020-02-03 16:20:00+00:00,13049.25,13054.25,13045.75,13050.75
2020-02-03 16:25:00+00:00,13051.0,13053.5,13043.2,13044.25
2020-02-03 16:30:00+00:00,13043.95,13050.75,13030.2,13047.0
2020-02-03 16:35:00+00:00,13047.25,13047.75,13034.2,13040.25
2020-02-03 16:40:00+00:00,13040.3,13042.25,13025.2,13034.75
2020-02-03 16:45:00+00:00,13034.8,13036.0,13025.2,13031.0
2020-02-03 16:50:00+00:00,13030.75,13032.5,13020.95,13028.95
2020-02-03 16:55:00+00:00,13029.15,13037.0,13026.4,13035.95
2020-02-03 17:00:00+00:00,13035.75,13040.25,13029.7,13039.45
2020-02-03 17:05:00+00:00,13039.65,13039.65,13025.45,13026.85
2020-02-03 17:10:00+00:00,13026.75,13030.5,13021.7,13030.25
2020-02-03 17:15:00+00:00,13030.45,13042.25,13029.45,13040.5
2020-02-03 17:20:00+00:00,13040.7,13045.5,13038.45,13043.0
2020-02-03 17:25:00+00:00,13043.25,13045.95,13037.2,13038.15
2020-02-03 17:30:00+00:00,13038.2,13040.9,13032.15,13033.0
2020-02-03 17:35:00+00:00,13032.75,13037.25,13032.75,13037.25
2020-02-03 17:40:00+00:00,13037.45,13043.25,13036.45,13042.0
2020-02-03 17:45:00+00:00,13042.2,13046.7,13035.7,13043.75
2020-02-03 17:50:00+00:00,13043.95,13048.4,13041.4,13047.95
2020-02-03 17:55:00+00:00,13047.75,13049.5,13045.45,13045.95
2020-02-03 18:00:00+00:00,13046.0,13048.0,13043.95,13044.0
2020-02-03 18:05:00+00:00,13044.2,13047.5,13038.95,13041.0
2020-02-03 18:10:00+00:00,13040.75,13041.0,13027.95,13031.5
2020-02-03 18:15:00+00:00,13031.25,13034.5,13025.55,13034.0
2020-02-03 18:20:00+00:00,13033.75,13036.5,13030.95,13033.75
2020-02-03 18:25:00+00:00,13033.8,13035.75,13028.45,13030.25
2020-02-03 18:30:00+00:00,13029.95,13035.0,13026.15,13034.5
2020-02-03 18:35:00+00:00,13033.95,13041.75,13031.2,13040.5
2020-02-03 18:40:00+00:00,13040.7,13041.25,13032.75,13034.5
2020-02-03 18:45:00+00:00,13034.25,13037.85,13030.45,13037.5
2020-02-03 18:50:00+00:00,13037.25,13037.5,13028.9,13033.5
2020-02-03 18:55:00+00:00,13033.25,13039.7,13033.25,13039.0
2020-02-03 19:00:00+00:00,13038.75,13039.45,13031.9,13033.65
2020-02-03 19:05:00+00:00,13033.9,13034.9,13029.25,13030.5
2020-02-03 19:10:00+00:00,13030.7,13032.5,13026.45,13027.5
2020-02-03 19:15:00+00:00,13027.9,13032.8,13026.45,13031.25
2020-02-03 19:20:00+00:00,13031.45,13036.75,13030.2,13032.0
2020-02-03 19:25:00+00:00,13032.2,13035.0,13027.75,13029.5
2020-02-03 19:30:00+00:00,13028.95,13033.25,13022.55,13023.5
2020-02-03 19:35:00+00:00,13023.25,13029.75,13022.95,13029.5
2020-02-03 19:40:00+00:00,13029.25,13037.25,13027.25,13035.25
2020-02-03 19:45:00+00:00,13035.45,13041.25,13035.2,13040.25
2020-02-03 19:50:00+00:00,13040.45,13042.5,13036.95,13039.0
2020-02-03 19:55:00+00:00,13039.2,13040.0,13034.25,13035.0
2020-02-03 20:00:00+00:00,13034.75,13040.25,13034.25,13039.5
2020-02-03 20:05:00+00:00,13039.7,13043.0,13037.7,13041.0
2020-02-03 20:10:00+00:00,13041.2,13043.25,13034.95,13039.0
2020-02-03 20:15:00+00:00,13039.2,13040.7,13036.7,13040.5
2020-02-03 20:20:00+00:00,13040.7,13048.0,13038.45,13047.75
2020-02-03 20:25:00+00:00,13047.95,13052.15,13043.25,13051.9
2020-02-03 20:30:00+00:00,13051.7,13054.7,13047.95,13053.4
2020-02-03 20:35:00+00:00,13053.65,13054.4,13043.4,13043.65
2020-02-03 20:40:00+00:00,13043.9,13045.9,13038.4,13038.65
2020-02-03 20:45:00+00:00,13038.4,13038.9,13025.0,13025.25
2020-02-03 20:50:00+00:00,13025.3,13027.25,13020.45,13026.75
2020-02-03 20:55:00+00:00,13026.95,13029.7,13022.95,13029.25
2020-02-03 21:00:00+00:00,,,,
2020-02-03 21:05:00+00:00,,,,
2020-02-03 21:10:00+00:00,,,,
2020-02-03 21:15:00+00:00,,,,
2020-02-03 21:20:00+00:00,,,,
2020-02-03 21:25:00+00:00,,,,
2020-02-03 21:30:00+00:00,,,,
2020-02-03 21:35:00+00:00,,,,
2020-02-03 21:40:00+00:00,,,,
2020-02-03 21:45:00+00:00,,,,
2020-02-03 21:50:00+00:00,,,,
2020-02-03 21:55:00+00:00,,,,
2020-02-03 22:00:00+00:00,,,,
2020-02-03 22:05:00+00:00,,,,
2020-02-03 22:10:00+00:00,,,,
2020-02-03 22:15:00+00:00,,,,
2020-02-03 22:20:00+00:00,,,,
2020-02-03 22:25:00+00:00,,,,
2020-02-03 22:30:00+00:00,,,,
2020-02-03 22:35:00+00:00,,,,
2020-02-03 22:40:00+00:00,,,,
2020-02-03 22:45:00+00:00,,,,
2020-02-03 22:50:00+00:00,,,,
2020-02-03 22:55:00+00:00,,,,
2020-02-03 23:00:00+00:00,,,,
2020-02-03 23:05:00+00:00,,,,
2020-02-03 23:10:00+00:00,,,,
2020-02-03 23:15:00+00:00,,,,
2020-02-03 23:20:00+00:00,,,,
2020-02-03 23:25:00+00:00,,,,
2020-02-03 23:30:00+00:00,,,,
2020-02-03 23:35:00+00:00,,,,
2020-02-03 23:40:00+00:00,,,,
2020-02-03 23:45:00+00:00,,,,
2020-02-03 23:50:00+00:00,,,,
2020-02-03 23:55:00+00:00,,,,
2020-02-04 00:00:00+00:00,,,,
2020-02-04 00:05:00+00:00,,,,
2020-02-04 00:10:00+00:00,,,,
2020-02-04 00:15:00+00:00,,,,
2020-02-04 00:20:00+00:00,,,,
2020-02-04 00:25:00+00:00,,,,
2020-02-04 00:30:00+00:00,,,,
2020-02-04 00:35:00+00:00,,,,
2020-02-04 00:40:00+00:00,,,,
2020-02-04 00:45:00+00:00,,,,
2020-02-04 00:50:00+00:00,,,,
2020-02-04 00:55:00+00:00,,,,
2020-02-04 01:00:00+00:00,,,,
2020-02-04 01:05:00+00:00,,,,
2020-02-04 01:10:00+00:00,,,,
2020-02-04 01:15:00+00:00,,,,
2020-02-04 01:20:00+00:00,,,,
2020-02-04 01:25:00+00:00,,,,
2020-02-04 01:30:00+00:00,13047.5,13060.45,13047.5,13058.45
2020-02-04 01:35:00+00:00,13058.5,13074.75,13058.45,13073.25
2020-02-04 01:40:00+00:00,13073.45,13079.2,13067.2,13068.7
2020-02-04 01:45:00+00:00,13069.35,13078.4,13066.0,13074.0
2020-02-04 01:50:00+00:00,13074.2,13075.95,13068.25,13070.4
2020-02-04 01:55:00+00:00,13070.9,13081.2,13069.95,13076.2
2020-02-04 02:00:00+00:00,13076.25,13077.65,13069.5,13074.45
2020-02-04 02:05:00+00:00,13074.25,13074.5,13066.15,13070.95
2020-02-04 02:10:00+00:00,13071.0,13073.95,13067.7,13070.25
2020-02-04 02:15:00+00:00,13070.3,13072.0,13064.7,13065.25
2020-02-04 02:20:00+00:00,13065.5,13069.25,13058.2,13066.45
2020-02-04 02:25:00+00:00,13066.0,13074.15,13065.5,13071.95
2020-02-04 02:30:00+00:00,13071.75,13077.95,13068.45,13076.25
2020-02-04 02:35:00+00:00,13076.2,13078.95,13064.25,13068.95
2020-02-04 02:40:00+00:00,13069.15,13070.25,13065.95,13066.7
2020-02-04 02:45:00+00:00,13066.5,13067.75,13059.75,13064.45
2020-02-04 02:50:00+00:00,13064.15,13072.7,13061.45,13071.15
2020-02-04 02:55:00+00:00,13071.2,13071.5,13066.4,13068.75
2020-02-04 03:00:00+00:00,13068.45,13070.95,13066.15,13067.65
2020-02-04 03:05:00+00:00,13067.4,13067.4,13057.9,13062.4
2020-02-04 03:10:00+00:00,13062.2,13069.7,13061.15,13069.65
2020-02-04 03:15:00+00:00,13070.15,13071.7,13063.4,13070.9
2020-02-04 03:20:00+00:00,13071.15,13075.2,13070.65,13073.65
2020-02-04 03:25:00+00:00,13073.95,13074.7,13069.65,13072.15
2020-02-04 03:30:00+00:00,13073.2,13079.95,13072.45,13076.9
2020-02-04 03:35:00+00:00,13077.4,13103.4,13077.4,13098.65
2020-02-04 03:40:00+00:00,13097.6,13106.45,13096.4,13097.9
2020-02-04 03:45:00+00:00,13097.65,13105.15,13095.15,13096.65
2020-02-04 03:50:00+00:00,13096.55,13101.4,13093.9,13097.15
2020-02-04 03:55:00+00:00,13097.05,13097.7,13094.4,13095.65
2020-02-04 04:00:00+00:00,13095.95,13102.2,13090.9,13092.15
2020-02-04 04:05:00+00:00,13092.6,13095.7,13090.9,13092.4
2020-02-04 04:10:00+00:00,13092.9,13094.45,13090.2,13090.65
2020-02-04 04:15:00+00:00,13090.9,13095.95,13089.9,13095.15
2020-02-04 04:20:00+00:00,13095.4,13098.95,13093.9,13098.15
2020-02-04 04:25:00+00:00,13097.95,13104.95,13095.65,13101.65
2020-02-04 04:30:00+00:00,13101.55,13105.2,13096.15,13104.65
2020-02-04 04:35:00+00:00,13104.9,13111.7,13101.65,13102.65
2020-02-04 04:40:00+00:00,13102.95,13106.2,13100.4,13102.4
2020-02-04 04:45:00+00:00,13102.7,13104.9,13099.4,13099.65
2020-02-04 04:50:00+00:00,13099.45,13101.7,13096.65,13097.15
2020-02-04 04:55:00+00:00,13097.65,13098.2,13095.15,13096.65
2020-02-04 05:00:00+00:00,13097.1,13102.2,13094.4,13096.9
2020-02-04 05:05:00+00:00,13097.45,13101.45,13094.65,13099.4
2020-02-04 05:10:00+00:00,13099.15,13100.9,13094.9,13099.65
2020-02-04 05:15:00+00:00,13099.45,13107.95,13098.9,13104.15
2020-02-04 05:20:00+00:00,13104.4,13105.45,13100.15,13102.9
2020-02-04 05:25:00+00:00,13102.2,13104.45,13099.15,13100.9
2020-02-04 05:30:00+00:00,13101.65,13104.7,13098.45,13104.65
2020-02-04 05:35:00+00:00,13104.4,13111.95,13103.9,13110.9
2020-02-04 05:40:00+00:00,13111.2,13118.7,13105.9,13112.4
2020-02-04 05:45:00+00:00,13112.65,13118.7,13110.4,13115.4
2020-02-04 05:50:00+00:00,13114.95,13118.2,13109.65,13110.15
2020-02-04 05:55:00+00:00,13110.4,13115.2,13109.65,13110.9
2020-02-04 06:00:00+00:00,13110.7,13114.4,13108.9,13114.4
2020-02-04 06:05:00+00:00,13114.1,13115.95,13111.4,13114.65
2020-02-04 06:10:00+00:00,13114.9,13118.65,13112.4,13118.15
2020-02-04 06:15:00+00:00,13117.95,13132.85,13116.15,13123.15
2020-02-04 06:20:00+00:00,13122.95,13130.4,13121.7,13125.65
2020-02-04 06:25:00+00:00,13125.7,13128.4,13121.7,13121.9
2020-02-04 06:30:00+00:00,13122.15,13122.7,13117.95,13121.15
2020-02-04 06:35:00+00:00,13121.4,13123.2,13117.65,13119.65
2020-02-04 06:40:00+00:00,13119.45,13128.2,13119.2,13127.4
2020-02-04 06:45:00+00:00,13127.7,13128.75,13124.9,13126.45
2020-02-04 06:50:00+00:00,13126.15,13130.7,13121.95,13130.7
2020-02-04 06:55:00+00:00,13131.45,13149.45,13131.15,13136.9
2020-02-04 07:00:00+00:00,13136.35,13146.45,13127.9,13127.95
2020-02-04 07:05:00+00:00,13128.0,13129.7,13117.95,13120.2
2020-02-04 07:10:00+00:00,13120.0,13127.2,13119.95,13123.45
2020-02-04 07:15:00+00:00,13123.25,13126.75,13113.45,13115.45
2020-02-04 07:20:00+00:00,13115.0,13117.75,13112.95,13115.5
2020-02-04 07:25:00+00:00,13115.25,13122.5,13114.2,13120.0
2020-02-04 07:30:00+00:00,13119.95,13121.45,13115.9,13117.45
2020-02-04 07:35:00+00:00,13116.95,13117.7,13109.2,13110.45
2020-02-04 07:40:00+00:00,13110.25,13117.0,13107.2,13113.75
2020-02-04 07:45:00+00:00,13113.8,13121.2,13112.95,13120.15
2020-02-04 07:50:00+00:00,13120.0,13131.45,13117.4,13129.7
2020-02-04 07:55:00+00:00,13129.75,13136.75,13125.25,13136.75
2020-02-04 08:00:00+00:00,13136.95,13143.4,13119.6,13134.9
2020-02-04 08:05:00+00:00,13135.4,13160.6,13132.35,13157.85
2020-02-04 08:10:00+00:00,13157.9,13171.9,13154.6,13159.4
2020-02-04 08:15:00+00:00,13159.6,13176.4,13156.1,13170.4
2020-02-04 08:20:00+00:00,13170.15,13178.1,13166.25,13171.4
2020-02-04 08:25:00+00:00,13171.6,13199.35,13170.35,13194.8
2020-02-04 08:30:00+00:00,13194.85,13195.35,13170.85,13171.9
2020-02-04 08:35:00+00:00,13171.35,13181.3,13164.35,13173.5
2020-02-04 08:40:00+00:00,13173.9,13179.4,13166.6,13173.4
2020-02-04 08:45:00+00:00,13173.45,13180.85,13169.85,13177.35
2020-02-04 08:50:00+00:00,13177.4,13191.1,13177.35,13181.3
2020-02-04 08:55:00+00:00,13181.55,13193.35,13179.1,13186.55
2020-02-04 09:00:00+00:00,13186.85,13189.4,13178.6,13188.4
2020-02-04 09:05:00+00:00,13188.15,13190.4,13173.1,13175.9
2020-02-04 09:10:00+00:00,13176.4,13181.35,13172.85,13179.4
2020-02-04 09:15:00+00:00,13179.6,13185.4,13170.35,13171.6
2020-02-04 09:20:00+00:00,13171.35,13180.6,13170.65,13180.4
2020-02-04 09:25:00+00:00,13179.9,13183.65,13175.6,13179.4
2020-02-04 09:30:00+00:00,13179.65,13189.35,13179.65,13187.3
2020-02-04 09:35:00+00:00,13187.8,13196.85,13187.6,13195.55
2020-02-04 09:40:00+00:00,13195.45,13197.85,13188.05,13188.05
2020-02-04 09:45:00+00:00,13188.35,13198.35,13188.3,13194.3
2020-02-04 09:50:00+00:00,13194.55,13201.9,13191.15,13199.65
2020-02-04 09:55:00+00:00,13199.35,13201.6,13193.3,13197.3
2020-02-04 10:00:00+00:00,13197.55,13199.1,13189.3,13198.3
2020-02-04 10:05:00+00:00,13198.55,13198.55,13182.6,13187.4
2020-02-04 10:10:00+00:00,13187.6,13194.4,13184.35,13186.9
2020-02-04 10:15:00+00:00,13186.65,13192.4,13184.6,13185.9
2020-02-04 10:20:00+00:00,13185.4,13189.4,13184.35,13186.9
2020-02-04 10:25:00+00:00,13186.65,13189.4,13184.85,13187.4
2020-02-04 10:30:00+00:00,13187.15,13190.35,13184.85,13185.9
2020-02-04 10:35:00+00:00,13185.65,13189.6,13185.35,13188.15
2020-02-04 10:40:00+00:00,13187.85,13191.85,13187.35,13191.85
2020-02-04 10:45:00+00:00,13191.6,13193.4,13185.3,13186.05
