date_time,Unnamed: 0,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,Returns,MA,FilteredProbs1,SmoothedProbs1,FilteredProbs2,SmoothedProbs2
2020-02-03 08:04:22.969000+00:00,25,39572,13044.15,13047.65,13033.4,13040.95,102698.0,34197.0,1522,1339148626.1,-0.00024918392394271513,13016.249999999998,,,,
2020-02-03 08:07:20.905000+00:00,26,41094,13040.9,13042.9,13032.4,13033.4,103300.0,33750.0,1522,1346660660.0,-0.0005791132059672768,13016.444,,,,
2020-02-03 08:10:39.799000+00:00,27,42616,13033.2,13035.95,13018.9,13029.9,102677.0,34296.0,1522,1337731069.0500002,-0.0002685768894222095,13016.408000000001,,,,
2020-02-03 08:13:45.149000+00:00,28,44138,13029.7,13032.9,13016.0,13016.0,104700.0,33800.0,1522,1363825850.0,-0.0010673465934834961,13015.976,,,,
2020-02-03 08:16:31.259000+00:00,29,45660,13016.45,13024.45,13012.45,13015.0,109850.0,43100.0,1522,1430034327.5,-7.683147020794868e-05,13016.004,0.07044285308787221,0.015819243207658408,0.9295571469121277,0.98418075679234
2020-02-03 08:19:06.744000+00:00,30,47182,13015.2,13039.9,13011.95,13030.15,112973.0,50044.0,1522,1471951511.1499975,0.0011633645195891836,13016.370000000003,0.8439788968995876,0.86931832036915,0.15602110310041253,0.1306816796308482
2020-02-03 08:22:41.128000+00:00,31,48704,13030.4,13037.45,13019.15,13020.0,104684.0,37521.0,1522,1363956965.2499998,-0.000779266185694686,13016.650000000001,0.0009705996902144953,0.002322545005910027,0.9990294003097852,0.9976774549940883
2020-02-03 08:25:39.087000+00:00,32,50226,13020.05,13023.5,13009.95,13011.2,133030.0,78676.0,1522,1731634797.2000024,-0.0006761117685873545,13017.188000000002,0.007567573865336266,0.004845931559438402,0.992432426134664,0.9951540684405598
2020-02-03 08:28:34.709000+00:00,33,51748,13011.45,13023.7,13001.15,13020.75,110892.0,50832.0,1522,1442774411.35,0.0007337137961946352,13018.356000000003,0.5572138839404159,0.4448406350917521,0.442786116059584,0.5551593649082464
2020-02-03 08:32:22.030000+00:00,34,53270,13020.9,13025.25,13012.4,13016.4,111933.0,56923.0,1522,1457226982.2999973,-0.00033413795599537984,13018.418000000005,0.0055814868804628616,0.018122387259072396,0.9944185131195376,0.981877612740926
2020-02-03 08:35:50.127000+00:00,35,54792,13015.95,13018.95,12998.2,13001.75,119054.0,68183.0,1522,1548639520.7500007,-0.0011261370657207395,13018.038000000006,0.0010246773074022379,0.0004066880251882487,0.9989753226925979,0.9995933119748102
2020-02-03 08:39:21.311000+00:00,36,56314,13001.45,13019.95,12999.2,13019.45,129296.0,81221.0,1522,1681928012.099988,0.0013604293983276994,13018.706000000006,0.9698806067127071,0.8551433390849569,0.03011939328729308,0.1448566609150413
2020-02-03 08:42:59.550000+00:00,37,57836,13019.7,13036.15,13019.45,13035.7,99691.0,36614.0,1522,1298763358.6999993,0.0012473543316341182,13019.594000000006,0.6195789885871288,0.8258776686135589,0.3804210114128713,0.1741223313864394
2020-02-03 08:47:55.653000+00:00,38,59358,13035.5,13039.9,13020.2,13025.45,103737.0,32138.0,1522,1351768353.3000007,-0.0007866115293087098,13019.670000000007,0.001381931023654923,0.00031982339076787976,0.9986180689763453,0.9996801766092305
2020-02-03 08:51:12.769000+00:00,39,60880,13025.4,13048.45,13025.4,13042.45,108711.0,50408.0,1522,1417485267.0499995,0.001304286299240031,13020.776000000007,0.9694476203108628,0.96943378663859,0.030552379689136586,0.03056621336140829
2020-02-03 08:53:57.579000+00:00,40,62402,13042.5,13054.65,13039.75,13043.45,112240.0,54136.0,1522,1464516285.1499994,7.666977182988365e-05,13022.812000000009,0.009188125774011874,0.016073274927749154,0.990811874225988,0.9839267250722491
2020-02-03 08:57:51.370000+00:00,41,63924,13043.5,13047.5,13033.45,13033.95,109550.0,50150.0,1522,1428644725.0,-0.0007286002761213452,13024.54600000001,0.004454899989468909,0.00485158839104955,0.995545100010531,0.9951484116089486
2020-02-03 09:01:52.692000+00:00,42,65446,13033.75,13043.2,13029.2,13032.4,109973.0,51751.0,1522,1433460044.3000016,-0.00011892727611101416,13025.41000000001,0.05043199531013491,0.04543083521741494,0.9495680046898655,0.9545691647825835
2020-02-03 09:05:51.034000+00:00,43,66968,13032.45,13036.45,13024.2,13029.45,111645.0,53232.0,1522,1454663513.5999987,-0.00022638454389059393,13026.254000000014,0.014418253147405061,0.024590808696050636,0.9855817468525946,0.9754091913039477
2020-02-03 09:09:43.617000+00:00,44,68490,13029.5,13032.4,13012.45,13022.0,104816.0,61632.0,1522,1365009273.749994,-0.0005719451472443138,13026.524000000012,0.007161704098610017,0.0038389761895282733,0.9928382959013898,0.9961610238104699
2020-02-03 09:14:54.672000+00:00,45,70012,13022.25,13041.65,13017.7,13033.2,100100.0,46262.0,1522,1304206959.099999,0.0008597132771834419,13026.990000000014,0.7686315379257838,0.7402663754346832,0.2313684620742165,0.2597336245653153
2020-02-03 09:20:14.081000+00:00,46,71534,13033.4,13041.45,13031.9,13036.8,107503.0,47502.0,1522,1401555314.2500002,0.0002761795184413037,13027.462000000014,0.051714259665821646,0.08131349772603999,0.9482857403341785,0.9186865022739585
2020-02-03 09:26:37.575000+00:00,47,73056,13036.65,13038.2,13024.7,13028.4,114296.0,51550.0,1522,1489330453.75,-0.0006445375666252353,13027.408000000014,0.004661024083944137,0.0046733555741263165,0.9953389759160556,0.9953266444258724
2020-02-03 09:32:53.574000+00:00,48,74578,13028.65,13033.25,13018.45,13023.0,85222.0,51786.0,1522,1110050028.3499992,-0.00041456505810351087,13027.416000000016,0.01655001355074028,0.026346842057336874,0.98344998644926,0.9736531579426617
2020-02-03 09:39:35.189000+00:00,49,76100,13022.75,13027.0,13013.7,13016.3,137448.0,87780.0,1522,1789559878.6999984,-0.0005146067788196361,13026.300000000014,0.005068430526734127,0.005344916600040028,0.9949315694732663,0.9946550833999583
2020-02-03 09:46:43.005000+00:00,50,77622,13016.45,13022.7,13010.45,13012.45,135991.0,86547.0,1522,1770040921.1000085,-0.000295826732215413,13025.160000000014,0.02225489141733884,0.033474093613792784,0.9777451085826612,0.9665259063862056
2020-02-03 09:53:43.719000+00:00,51,79144,13012.5,13022.0,13003.45,13005.5,137182.0,86662.0,1522,1785442873.0000038,-0.0005342465617241581,13024.044000000013,0.006439537151334918,0.004320425964116826,0.9935604628486648,0.9956795740358816
2020-02-03 10:00:22.345000+00:00,52,80666,13005.65,13015.5,13000.45,13000.75,135566.0,86497.0,1522,1763615172.250002,-0.0003652968077151093,13022.878000000012,0.01791881522314759,0.05166142981791399,0.9820811847768528,0.9483385701820843
2020-02-03 10:05:07.334000+00:00,53,82188,13000.45,13002.7,12988.95,12992.2,133106.0,83624.0,1522,1729787695.6999931,-0.0006578707155874988,13021.926000000012,0.003758824172578554,0.0004858728561341328,0.9962411758274218,0.9995141271438641
2020-02-03 10:12:46.726000+00:00,54,83710,12992.25,13013.2,12991.95,13012.0,136200.0,91436.0,1522,1771040127.8499997,0.0015228312216005707,13021.806000000013,0.9851429785789901,0.9921219790215827,0.014857021421009997,0.007878020978415478
2020-02-03 10:19:54.331000+00:00,55,85232,13011.45,13017.5,13005.45,13006.5,137257.0,86305.0,1522,1785964067.8000004,-0.00042277610791725015,13020.860000000011,0.001477914767744171,0.0023016928095179823,0.9985220852322563,0.9976983071904801
2020-02-03 10:27:22.078000+00:00,56,86754,13006.7,13013.75,13000.95,13005.25,136403.0,86729.0,1522,1774111484.2000093,-9.611041171490886e-05,13020.270000000011,0.09506709798208046,0.03493677418127696,0.9049329020179193,0.9650632258187211
2020-02-03 10:34:23.719000+00:00,57,88276,13005.3,13023.4,13003.45,13013.75,132770.0,86162.0,1522,1727753220.599997,0.0006533687153527239,13020.37200000001,0.4188244312694964,0.5523773344282228,0.5811755687305038,0.4476226655717755
2020-02-03 10:43:08.119000+00:00,58,89798,13013.95,13018.0,13000.2,13003.5,138678.0,88019.0,1522,1804038850.800005,-0.0007879388121579296,13019.682000000012,0.001081039615892094,0.0008047389257633323,0.998918960384108,0.999195261074235
2020-02-03 10:51:49.764000+00:00,59,91320,13003.25,13013.7,12997.95,13005.5,136263.0,86462.0,1522,1772079223.7999785,0.00015379291813924582,13019.24600000001,0.18680968197745476,0.36436793394324457,0.813190318022545,0.6356320660567538
2020-02-03 11:00:43.550000+00:00,60,92842,13005.55,13010.4,13000.95,13008.95,133488.0,87829.0,1522,1736074140.2500148,0.00026523720626232263,13019.53400000001,0.09397949602588518,0.008483903971239975,0.9060205039741148,0.9915160960287583
2020-02-03 11:08:15.263000+00:00,61,94364,13009.0,13026.2,13007.95,13026.2,137253.0,91370.0,1522,1786819400.000003,0.0013251317948399276,13019.804000000011,0.9568002525124415,0.9851966987051426,0.04319974748755856,0.014803301294855782
2020-02-03 11:17:18.478000+00:00,62,95886,13026.0,13026.5,13008.45,13008.45,136399.0,87110.0,1522,1775893537.0499866,-0.001363567610875481,13018.71400000001,4.851818170898869e-05,3.2544362552638714e-05,0.9999514818182912,0.999967455637446
2020-02-03 11:27:57.201000+00:00,63,97408,13008.5,13015.0,13005.95,13007.5,134197.0,85593.0,1522,1745943886.1000032,-7.303212071235709e-05,13017.99600000001,0.104721649851539,0.17117544400953993,0.8952783501484612,0.8288245559904589
2020-02-03 11:36:38.303000+00:00,64,98930,13007.75,13010.25,13001.45,13003.45,126160.0,81345.0,1522,1640748176.4000154,-0.00031140731366808617,13016.43600000001,0.005969531078757817,0.003825230452439077,0.9940304689212427,0.9961747695475599
2020-02-03 11:49:26.105000+00:00,65,100452,13003.5,13010.75,13000.25,13008.25,123594.0,82863.0,1522,1607478635.2000039,0.0003690646943093716,13015.02800000001,0.3774797734494455,0.4323463027129828,0.622520226550554,0.5676536972870162
2020-02-03 12:03:02.243000+00:00,66,101974,13007.95,13016.0,13003.7,13007.7,118214.0,72575.0,1522,1537970686.64999,-4.228175408405331e-05,13013.97800000001,0.03329888095189616,0.03350418268698353,0.9667011190481041,0.9664958173130156
2020-02-03 12:17:57.528000+00:00,67,103496,13007.75,13013.2,13000.15,13005.5,104964.0,39876.0,1522,1365115936.5499928,-0.0001691448960717129,13012.90200000001,0.03880155723138508,0.04747000062065803,0.9611984427686149,0.9525299993793411
2020-02-03 12:29:39.064000+00:00,68,105018,13005.3,13005.3,12989.2,13002.0,132545.0,81877.0,1522,1722506280.7499912,-0.00026915313052997827,13011.80400000001,0.023846564317533098,0.03065538583463311,0.9761534356824668,0.9693446141653661
2020-02-03 12:46:24.407000+00:00,69,106540,13002.05,13006.5,12996.7,13001.9,111860.0,50171.0,1522,1454478363.65,-7.691154019281942e-06,13011.00000000001,0.06793564873723255,0.043322865742782456,0.9320643512627677,0.9566771342572168
2020-02-03 13:01:51.834000+00:00,70,108062,13001.7,13010.9,12995.9,13009.65,96832.0,31467.0,1522,1259020053.7000005,0.0005958891514980258,13010.05800000001,0.4612629123926357,0.43618746481635967,0.5387370876073645,0.5638125351836399
2020-02-03 13:15:24.701000+00:00,71,109584,13009.9,13018.2,13001.15,13014.45,102423.0,34755.0,1522,1332335023.000001,0.00036888884183748215,13009.164000000012,0.17123199844546133,0.2683278504223891,0.8287680015545384,0.7316721495776102
2020-02-03 13:23:31.341000+00:00,72,111106,13014.25,13023.25,13013.45,13016.4,102339.0,42348.0,1522,1332281516.0999994,0.0001498222304417085,13008.68400000001,0.10962049526864295,0.02239741786517975,0.8903795047313569,0.9776025821348195
2020-02-03 13:29:36.929000+00:00,73,112628,13016.45,13035.4,13011.45,13028.9,111551.0,56701.0,1522,1452840491.4500024,0.000959866153181725,13008.920000000011,0.8090887630690119,0.8651340447332296,0.19091123693098835,0.1348659552667696
2020-02-03 13:39:38.641000+00:00,74,114150,13029.15,13030.4,13014.65,13015.9,100992.0,30383.0,1522,1315243341.2999995,-0.0009982799698680044,13008.904000000013,0.00025762928117239173,0.0006008549910032972,0.999742370718828,0.999399145008996
2020-02-03 13:49:07.987000+00:00,75,115672,13015.7,13016.9,13004.25,13006.25,124419.0,65975.0,1522,1618786731.85,-0.0007416758755412791,13008.656000000012,0.005237122834887584,0.002148269039377764,0.9947628771651125,0.9978517309606216
2020-02-03 13:58:01.110000+00:00,76,117194,13006.5,13018.5,13005.45,13016.4,127663.0,78737.0,1522,1660959869.299992,0.000780089692227558,13009.092000000013,0.6164022912871957,0.6777407288301688,0.3835977087128041,0.32225927116983044
2020-02-03 14:07:44.530000+00:00,77,118716,13015.95,13016.4,13006.2,13010.25,135309.0,84998.0,1522,1760386159.999997,-0.0004725925245441746,13009.472000000014,0.0030407541097572537,0.0043868550750958465,0.9969592458902428,0.9956131449249035
2020-02-03 14:19:26.519000+00:00,78,120238,13010.5,13013.25,13000.45,13000.7,124924.0,68730.0,1522,1624752405.6999993,-0.0007343061617601237,13009.812000000013,0.006270802553027248,0.00914863077168595,0.9937291974469731,0.9908513692283134
2020-02-03 14:28:48.343000+00:00,79,121760,13000.75,13005.0,12996.45,12997.5,139729.0,89930.0,1522,1816540106.999997,-0.00024617088999703027,13009.232000000013,0.02697541938161758,0.008128813092167217,0.973024580618382,0.9918711869078319
