date_time,Unnamed: 0,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,Returns,FilteredProbs1,SmoothedProbs1,FilteredProbs2,SmoothedProbs2
2020-02-03 01:23:22.964000+00:00,1,3044,1.10806,1.1083,1.10802,1.10827,3707550000.0,2344650000.0,1522,4108482150.75,0.0001895024663550941,0.4949737265082686,0.5253351179019813,0.5050262734917318,0.47466488209802177
2020-02-03 01:42:08.710000+00:00,2,4566,1.10826,1.10876,1.10826,1.10838,3816351000.0,2327098000.0,1522,4230388726.94,9.92488666140473e-05,0.515047950716821,0.34584844859009556,0.4849520492831796,0.6541515514099076
2020-02-03 02:15:26.737000+00:00,3,6088,1.10838,1.10846,1.10814,1.10837,4180575000.0,2446025000.0,1522,4633258967.5,-9.022217209744702e-06,0.5249751840425677,0.5758915273221457,0.4750248159574319,0.42410847267785745
2020-02-03 02:50:35.483000+00:00,4,7610,1.10838,1.10846,1.1080299999999998,1.10809,5109728000.0,3032475000.0,1522,5662881314.19,-0.00025265513610849363,0.3506128322676405,0.2988747690106602,0.6493871677323593,0.7011252309893428
2020-02-03 03:31:09.310000+00:00,5,9132,1.10808,1.1084,1.1080299999999998,1.10804,4446386000.0,2654736000.0,1522,4927545134.36,-4.512370664949792e-05,0.6436794190513535,0.568089542817543,0.3563205809486464,0.4319104571824597
2020-02-03 05:02:14.744000+00:00,6,10654,1.1080299999999998,1.1085,1.10802,1.10818,4614214000.0,3050425000.0,1522,5113558621.68,0.00012634124787821492,0.3722873835401465,0.3563332064566134,0.6277126164598535,0.6436667935433892
2020-02-03 06:27:08.252000+00:00,7,12176,1.10817,1.1086200000000002,1.10815,1.1083100000000001,4232495000.0,2683500000.0,1522,4691303698.1,0.00011730258214475017,0.59861591084499,0.4992752208936473,0.40138408915500967,0.5007247791063553
2020-02-03 07:03:50.066000+00:00,8,13698,1.1083,1.10846,1.10816,1.10836,3763975000.0,2376175000.0,1522,4171640388.0,4.511271412388208e-05,0.4487111282596736,0.4202694307137247,0.5512888717403265,0.5797305692862779
2020-02-03 07:22:27.726000+00:00,9,15220,1.10837,1.10839,1.10766,1.10791,3678325000.0,2245280000.0,1522,4075474775.89,-0.0004060877115009326,0.18900694962189743,0.45563873656718445,0.8109930503781025,0.544361263432818
2020-02-03 07:38:06.351000+00:00,10,16742,1.1079,1.1079,1.1071799999999998,1.1072,3471948000.0,1897440000.0,1522,3845240504.7799993,-0.0006410517078740363,0.035754719107049436,0.07450717428950017,0.9642452808929503,0.9254928257105023
