date_time,Unnamed: 0,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,Returns,FilteredProbs1,SmoothedProbs1,FilteredProbs2,SmoothedProbs2
2020-02-03 00:11:20.010000+00:00,1,3044,1589.285,1589.435,1588.745,1588.88,501910.0,260660.0,1522,797593009.75,-0.0002454257992589891,0.9809354433257715,0.9613781035004887,0.019064556674228766,0.03862189649950777
2020-02-03 00:16:18.781000+00:00,2,4566,1588.885,1589.055,1588.495,1589.045,515780.0,268080.0,1522,819459862.5999997,0.00010384134310800583,0.9891138424607694,0.9280168644257009,0.010886157539230716,0.07198313557429564
2020-02-03 00:23:50.535000+00:00,3,6088,1589.075,1589.91,1588.605,1589.85,505736.0,284304.0,1522,803678136.1599997,0.0005064653077293304,0.9839022871182475,0.7810694882680023,0.01609771288175265,0.21893051173199413
2020-02-03 00:32:25.736000+00:00,4,7610,1589.84,1589.915,1588.065,1588.24,481657.0,246837.0,1522,765425350.59,-0.001013187252550155,0.8871632497689698,0.46729043515937024,0.11283675023103046,0.532709564840626
2020-02-03 00:36:25.858000+00:00,5,9132,1588.23,1588.435,1586.04,1586.165,438649.0,212396.0,1522,696301433.1499999,-0.001307331796374329,0.2861405651903989,0.3868969331280464,0.7138594348096011,0.6131030668719498
2020-02-03 00:38:35.169000+00:00,6,10654,1586.17,1586.395,1585.31,1585.325,474733.0,260092.0,1522,752908393.4649996,-0.0005297194817843277,0.6003801677819243,0.7254313916814494,0.39961983221807595,0.2745686083185466
2020-02-03 00:41:01.239000+00:00,7,12176,1585.32,1585.67,1584.61,1585.67,484145.0,259100.0,1522,767417582.65,0.0002175973165277509,0.8650977079982543,0.8926373741877701,0.1349022920017458,0.10736262581222593
2020-02-03 00:45:19.809000+00:00,8,13698,1585.675,1586.105,1584.655,1584.655,486501.0,246305.0,1522,771431824.6599997,-0.0006403129235515831,0.8950961627037872,0.932714261982993,0.10490383729621303,0.06728573801700304
2020-02-03 00:48:39.780000+00:00,9,15220,1584.65,1585.425,1584.125,1585.255,535994.0,293734.0,1522,849477265.68,0.00037855964817022116,0.9541222879494737,0.9655172415709643,0.045877712050526445,0.03448275842903171
2020-02-03 00:53:35.944000+00:00,10,16742,1585.24,1586.18,1585.065,1586.085,460250.0,246460.0,1522,729808751.15,0.0005234380539146134,0.9664132865799175,0.9728598215016614,0.03358671342008198,0.02714017849833464
2020-02-03 00:58:46.046000+00:00,11,18264,1586.12,1586.74,1585.76,1586.605,485896.0,271438.0,1522,770742208.7600001,0.00032779755012693067,0.9815219262443746,0.9742606646086416,0.0184780737556254,0.025739335391354666
2020-02-03 01:00:25.870000+00:00,12,19786,1586.595,1586.66,1585.29,1585.48,496950.0,248070.0,1522,788156125.3000001,-0.0007093126742618817,0.9644964903149216,0.9559726378186787,0.035503509685078455,0.04402736218131745
