date_time,Unnamed: 0,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,Returns,MA,FilteredProbs1,SmoothedProbs1,FilteredProbs2,SmoothedProbs2
2020-02-04 02:34:41.329000+00:00,58,89798,1.10628,1.10633,1.10561,1.10563,4318236000.0,2586045000.0,1522,4775653955.4800005,-0.0005877273656798403,1.1056619999999997,0.49994496961185314,0.49994496905260943,0.5000550303881468,0.500055030947391
2020-02-04 03:30:32.724000+00:00,59,91320,1.10564,1.10599,1.10556,1.10566,3954296000.0,2509240000.0,1522,4372442326.6,2.7133483172212712e-05,1.1056991999999997,0.4999488563633371,0.49994916150454966,0.5000511436366624,0.5000508384954507
2020-02-04 04:13:36.636000+00:00,60,92842,1.10566,1.10594,1.10563,1.10594,4239550000.0,2514000000.0,1522,4688103621.5,0.0002532103468040679,1.1057487999999998,0.4999504301320804,0.4999505629911536,0.5000495698679195,0.5000494370088469
2020-02-04 05:40:22.186000+00:00,61,94364,1.10594,1.1063399999999999,1.1058700000000001,1.1059999999999999,4433713000.0,2730600000.0,1522,4903867617.77,5.425101948063974e-05,1.1057975999999996,0.4999488655536232,0.4999488220795356,0.5000511344463767,0.5000511779204648
2020-02-04 06:27:05.845000+00:00,62,95886,1.1059999999999999,1.10626,1.10578,1.10615,4113100000.0,2539000000.0,1522,4549092454.25,0.0001356146737153603,1.1058595999999996,0.49995014374323504,0.49994969137227074,0.5000498562567645,0.5000503086277295
2020-02-04 07:00:53.924000+00:00,63,97408,1.10614,1.10636,1.1057700000000001,1.10581,4702976000.0,2814488000.0,1522,5201940041.39,-0.00030741966642954563,1.1059003999999997,0.49994698328619047,0.4999468528385425,0.5000530167138096,0.5000531471614578
2020-02-04 07:19:57.859000+00:00,64,98930,1.10581,1.10581,1.10524,1.1054,4095728000.0,2566488000.0,1522,4527766342.4,-0.00037083769040356635,1.1059271999999996,0.4999462970014399,0.49994605390823044,0.5000537029985606,0.5000539460917699
2020-02-04 07:38:22.242000+00:00,65,100452,1.10538,1.10558,1.10495,1.10497,3862270000.0,2086025000.0,1522,4268668251.15,-0.0003890751371258372,1.1059447999999996,0.49994615471696624,0.49994649243147743,0.5000538452830339,0.5000535075685228
2020-02-04 07:55:59.705000+00:00,66,101974,1.1049799999999999,1.10527,1.1049200000000001,1.10519,4246187000.0,2684540000.0,1522,4692159980.24,0.00019908061020614825,1.1059311999999997,0.49994972076326455,0.4999498487551683,0.5000502792367356,0.5000501512448321
2020-02-04 08:08:13.529000+00:00,67,103496,1.1051799999999998,1.1052799999999998,1.1048799999999999,1.10522,4205260000.0,2520832000.0,1522,4647200746.86,2.714428545121705e-05,1.1059123999999998,0.49994888204283405,0.4999488837132615,0.5000511179571654,0.5000511162867389
2020-02-04 08:17:24.632000+00:00,68,105018,1.10522,1.10588,1.10515,1.10572,4173394000.0,2567326000.0,1522,4614263434.099999,0.00045229631606811925,1.1059027999999997,0.4999518719467496,0.49995177718662576,0.5000481280532503,0.5000482228133745
2020-02-04 08:28:50.947000+00:00,69,106540,1.10572,1.1058700000000001,1.10517,1.10553,3589498000.0,2104000000.0,1522,3968575403.76,-0.00017184850240154812,1.1058852,0.49994810426618325,0.4999483466442738,0.5000518957338164,0.5000516533557264
2020-02-04 08:45:38.250000+00:00,70,108062,1.10553,1.1058,1.10543,1.1055,3491428000.0,2031500000.0,1522,3860123854.32,-2.7136673859514693e-05,1.1058484,0.4999487043756644,0.4999487385141653,0.5000512956243356,0.5000512614858349
2020-02-04 09:00:34.780000+00:00,71,109584,1.10551,1.10592,1.10525,1.1055700000000002,3636000000.0,2223000000.0,1522,4019991500.0,6.331776020064334e-05,1.1058168,0.499949416766865,0.4999494815180904,0.5000505832331346,0.50005051848191
2020-02-04 09:14:38.439000+00:00,72,111106,1.1055700000000002,1.1061,1.10542,1.1059,3795303000.0,2312482000.0,1522,4197030348.3299994,0.00029844402361277415,1.1058056,0.4999504865034985,0.4999506757869139,0.5000495134965011,0.5000493242130861
2020-02-04 09:32:01.863000+00:00,73,112628,1.1059,1.10594,1.10544,1.10572,4544010000.0,2769460000.0,1522,5024443867.12,-0.00016277660755237527,1.1058012000000002,0.4999479228444509,0.4999475497953137,0.5000520771555491,0.5000524502046864
2020-02-04 09:48:06.582000+00:00,74,114150,1.1057299999999999,1.10602,1.1055,1.10572,4672525000.0,2997000000.0,1522,5166730334.75,0.0,1.1057844000000001,0.4999489660371782,0.4999488726210296,0.5000510339628219,0.5000511273789704
2020-02-04 10:06:52.151000+00:00,75,115672,1.10572,1.1057700000000001,1.1052799999999998,1.10561,4175500000.0,2521500000.0,1522,4616177615.0,-9.948763874304903e-05,1.1057620000000001,0.4999482580741258,0.4999483425633471,0.5000517419258742,0.5000516574366528
2020-02-04 10:24:31.180000+00:00,76,117194,1.1056,1.10571,1.10501,1.10513,4514551000.0,2770000000.0,1522,4990230797.54,-0.0004342437442148657,1.105714,0.4999457393612727,0.49994605338258,0.5000542606387274,0.5000539466174196
2020-02-04 10:46:33.564000+00:00,77,118716,1.10513,1.10538,1.10495,1.10538,3703242000.0,2433346000.0,1522,4092799281.17,0.00022619214666845492,1.1056832,0.49995030337794055,0.499950110115035,0.5000496966220591,0.5000498898849648
2020-02-04 11:14:50.437000+00:00,78,120238,1.10538,1.10582,1.1052600000000001,1.1055,3625638000.0,2173525000.0,1522,4008232176.95,0.00010855406002828684,1.1056724000000002,0.4999493971718179,0.49994928022687074,0.5000506028281824,0.5000507197731289
2020-02-04 11:44:33.898000+00:00,79,121760,1.1055,1.10564,1.1052899999999999,1.10544,3329600000.0,1858500000.0,1522,3680717272.5,-5.427555701623629e-05,1.1056500000000002,0.4999484131899511,0.49994794811112075,0.5000515868100492,0.5000520518888789
2020-02-04 12:11:25.266000+00:00,80,123282,1.10544,1.10551,1.1047,1.1048,3174915000.0,1806000000.0,1522,3508790070.05,-0.0005791226454024009,1.1055948000000004,0.49994541157252737,0.4999454944793943,0.5000545884274725,0.5000545055206052
2020-02-04 12:40:53.987000+00:00,81,124804,1.1048,1.1052600000000001,1.1046200000000002,1.10467,3633275000.0,2213248000.0,1522,4014629749.26,-0.00011767527972774272,1.1055376000000003,0.49994789721728994,0.4999481213632659,0.5000521027827105,0.5000518786367334
2020-02-04 13:00:06.049000+00:00,82,126326,1.1046799999999999,1.1047,1.10432,1.1044200000000002,4317950000.0,2610823000.0,1522,4769073906.750002,-0.00022633754266901705,1.1054632000000004,0.499947059390484,0.4999470455350088,0.5000529406095161,0.5000529544649905
2020-02-04 13:24:14.480000+00:00,83,127848,1.1044200000000002,1.10507,1.10433,1.1049,3588840000.0,2375125000.0,1522,3964670381.5,0.0004345228464435567,1.1054340000000002,0.4999513514975813,0.4999512346499079,0.5000486485024177,0.5000487653500914
2020-02-04 13:39:00.862000+00:00,84,129370,1.1049,1.1050799999999998,1.1046,1.1048799999999999,3310639000.0,2066815000.0,1522,3657817955.95,-1.8101349456054536e-05,1.1054028000000005,0.4999489660552555,0.4999491137078885,0.5000510339447445,0.5000508862921109
2020-02-04 13:57:56.688000+00:00,85,130892,1.1048799999999999,1.10496,1.1045200000000002,1.10461,3972586000.0,2419198000.0,1522,4388735565.73,-0.0002444002926864835,1.1053496000000005,0.49994733946172754,0.4999471716579673,0.5000526605382718,0.5000528283420321
2020-02-04 14:13:55.362000+00:00,86,132414,1.1046,1.10467,1.1043399999999999,1.1045200000000002,4173000000.0,2559000000.0,1522,4609085930.0,-8.148003969885305e-05,1.1052904000000003,0.4999486130983781,0.49994855852656067,0.5000513869016212,0.5000514414734386
2020-02-04 14:31:57.806000+00:00,87,133936,1.10451,1.1046799999999999,1.1044100000000001,1.10465,3842145000.0,2470545000.0,1522,4244005937.8,0.00011769125974921372,1.1052304000000004,0.49994930124870923,0.49994962858335296,0.500050698751291,0.5000503714166462
2020-02-04 14:44:33.147000+00:00,88,135458,1.10466,1.10467,1.10422,1.1043399999999999,3575763000.0,2428508000.0,1522,3949036785.8200026,-0.00028067125884210966,1.1051716000000005,0.49994689004960746,0.49994668307549706,0.5000531099503925,0.5000533169245022
2020-02-04 14:59:48.886000+00:00,89,136980,1.10433,1.1045399999999999,1.10408,1.1044200000000002,4162998000.0,2569000000.0,1522,4597248496.24,7.243883449075022e-05,1.1051324000000005,0.4999494089721358,0.499948960800281,0.500050591027864,0.5000510391997182
2020-02-04 15:13:23.622000+00:00,90,138502,1.1044200000000002,1.10484,1.10432,1.10446,4992988000.0,3374902000.0,1522,5515010745.4,3.621744957122948e-05,1.1051120000000005,0.4999491167007376,0.4999492901099201,0.5000508832992622,0.5000507098900795
2020-02-04 15:29:26.554000+00:00,91,140024,1.10446,1.10466,1.10374,1.1038,3512111000.0,2045511000.0,1522,3878575683.47,-0.0005977557168560662,1.1050564000000005,0.4999447612859983,0.49994485210351913,0.5000552387140011,0.5000551478964803
2020-02-04 15:40:00.419000+00:00,92,141546,1.1038,1.104,1.10361,1.10362,3738381000.0,2301764000.0,1522,4126362619.4200006,-0.0001630863183252835,1.1049924000000004,0.4999478792974682,0.4999476664254592,0.5000521207025321,0.5000523335745405
2020-02-04 15:54:06.692000+00:00,93,143068,1.1036,1.10407,1.10331,1.10404,3610470000.0,2301001000.0,1522,3984508644.34,0.00038049337766423775,1.1049252000000005,0.49995110979328056,0.4999506861245663,0.5000488902067192,0.5000493138754334
2020-02-04 16:04:29.297000+00:00,94,144590,1.10404,1.10422,1.1036,1.10378,3944477000.0,2490666000.0,1522,4354357235.159998,-0.00023552644799110624,1.1048552000000003,0.49994700085671684,0.49994748368432107,0.5000529991432834,0.5000525163156788
2020-02-04 16:24:42.672000+00:00,95,146112,1.10378,1.1039,1.10338,1.10344,3440254000.0,2069645000.0,1522,3796922665.7400017,-0.00030807984948418,1.1047728000000003,0.4999471548673249,0.4999472819072588,0.5000528451326757,0.500052718092741
2020-02-04 16:45:29.753000+00:00,96,147634,1.10343,1.10364,1.1032899999999999,1.10353,4048561000.0,2650143000.0,1522,4467681406.510001,8.155978563350775e-05,1.1046912000000004,0.49994955155419807,0.4999495086299265,0.500050448445802,0.5000504913700734
2020-02-04 17:06:30.490000+00:00,97,149156,1.10354,1.1045200000000002,1.10354,1.10436,4784959000.0,3146882000.0,1522,5283309724.969999,0.0007518490858679156,1.1046296000000004,0.49995340259386034,0.4999536354082813,0.5000465974061399,0.5000463645917187
2020-02-04 17:21:24.350000+00:00,98,150678,1.10433,1.10438,1.10402,1.10408,4476100000.0,2551500000.0,1522,4942386240.0,-0.0002535726589813213,1.1045640000000003,0.4999473298724234,0.49994719339182536,0.5000526701275771,0.5000528066081745
2020-02-04 17:53:19.553000+00:00,99,152200,1.10409,1.1044,1.1038299999999999,1.10406,3957988000.0,2579025000.0,1522,4370026272.6,-1.811479344650159e-05,1.1044976000000002,0.49994917292060803,0.49994924722514567,0.5000508270793917,0.5000507527748543
2020-02-04 18:22:01.634000+00:00,100,153722,1.10407,1.10447,1.1036700000000002,1.10428,2920477000.0,1688894000.0,1522,3224181099.240001,0.00019924468218463545,1.1044444000000002,0.4999504453510374,0.4999504363203591,0.5000495546489625,0.5000495636796409
2020-02-04 19:03:42.761000+00:00,101,155244,1.10427,1.10432,1.1039299999999999,1.1041,3784933000.0,2216075000.0,1522,4179143711.41,-0.00016301542343121712,1.1044032000000004,0.4999473225556892,0.49994750155124296,0.5000526774443101,0.5000524984487571
2020-02-04 19:59:30.092000+00:00,102,156766,1.1041100000000001,1.10446,1.10404,1.10433,3786559000.0,2380367000.0,1522,4181314681.89,0.0002082927698242792,1.1043612000000003,0.499950407480867,0.49995047545084187,0.5000495925191325,0.5000495245491583
2020-02-04 20:43:07.875000+00:00,103,158288,1.10432,1.1044200000000002,1.10412,1.10436,3240764000.0,2018270000.0,1522,3578799598.54,2.7165423850215584e-05,1.1043156000000003,0.4999491524348355,0.49994917937743777,0.5000508475651645,0.5000508206225622
2020-02-04 21:39:40.435000+00:00,104,159810,1.10435,1.10458,1.1042399999999999,1.10456,4178800000.0,2701150000.0,1522,4615137953.75,0.00018108396913110137,1.1042804000000002,0.49994996210735737,0.4999499585645817,0.5000500378926422,0.5000500414354183
2020-02-04 22:49:20.722000+00:00,105,161332,1.10456,1.10458,1.10425,1.10447,2473180000.0,1390728000.0,1522,2731520021.72,-8.148372819724485e-05,1.1042672000000002,0.4999485796732792,0.4999485796732792,0.5000514203267208,0.5000514203267208
